id_municipio,ano,pib
1504000,2017,453594000
1506559,2017,164124000
1506583,2017,375755000
1508035,2017,248331000
1702406,2017,159682000
1709005,2017,150014000
1717503,2017,140566000
1718303,2017,68762000
2101103,2017,68771000
2101608,2017,649249000
2102150,2017,52039000
2102325,2017,496161000
2103257,2017,128191000
2106755,2017,487752000
2109239,2017,47715000
2200905,2017,45273000
2209906,2017,47054000
2303659,2017,85801000
2303808,2017,187814000
2305266,2017,95306000
2308203,2017,96490000
2402402,2017,80776000
2404853,2017,84251000
2405405,2017,39533000
2410009,2017,35075000
2413805,2017,25076000
2500809,2017,167593000
2511509,2017,92900000
2513109,2017,111521000
2513307,2017,49397000
2607208,2017,10892224000
2702207,2017,67040000
2706307,2017,778477000
2801009,2017,211710000
2903805,2017,118379000
2905107,2017,70911000
2906006,2017,1105291000
2906824,2017,129679000
2906899,2017,67441000
2907608,2017,179660000
2912608,2017,27055000
2919058,2017,65281000
2920700,2017,213388000
2922854,2017,53252000
2927408,2017,62823699000
2929800,2017,79667000
2931004,2017,185983000
2931053,2017,155308000
2931905,2017,444610000
3108404,2017,234446000
3118106,2017,38960000
3121308,2017,72832000
3121506,2017,34797000
3123858,2017,49943000
3129004,2017,93261000
3132602,2017,56509000
3132800,2017,25766000
3136579,2017,36223000
3139003,2017,962260000
3140001,2017,2899109000
3142007,2017,122795000
3145703,2017,30147000
3147303,2017,578217000
3148707,2017,273042000
3155108,2017,39855000
3155801,2017,300535000
3162906,2017,413804000
3167608,2017,190366000
3168200,2017,33544000
3202207,2017,421892000
3202504,2017,242639000
3500501,2017,475745000
3500709,2017,2047051000
3501152,2017,1859450000
3503356,2017,48215000
3507456,2017,62227000
3510906,2017,140370000
3520103,2017,1087990000
3539806,2017,4159458000
3540309,2017,164243000
3540408,2017,99242000
3540507,2017,179528000
3541703,2017,477720000
3544806,2017,142883000
3551108,2017,146482000
3553104,2017,94522000
3556305,2017,943029000
4100509,2017,359280000
4100707,2017,285030000
4103008,2017,195382000
4106100,2017,98950000
4107504,2017,419622000
4113205,2017,1879313000
4113700,2017,19240582000
4114351,2017,55233000
4116703,2017,549259000
4116901,2017,765045000
4120804,2017,1444715000
4124053,2017,485276000
4125407,2017,140824000
4125803,2017,265875000
4127205,2017,447994000
4210100,2017,1660261000
4211801,2017,159749000
4211892,2017,57573000
4213500,2017,945196000
4214706,2017,310346000
4300471,2017,130337000
4301552,2017,98348000
4302501,2017,272262000
4303673,2017,152585000
4311791,2017,89346000
4313334,2017,128348000
4313508,2017,1660333000
4314548,2017,48325000
4315354,2017,135239000
4323002,2017,3454775000
5001508,2017,327142000
5104500,2017,57092000
5106174,2017,68837000
5107248,2017,310661000
5108105,2017,112169000
5200829,2017,58968000
5204300,2017,844418000
5211701,2017,225494000
5212956,2017,88938000
5216908,2017,170813000
5217708,2017,500150000
5220009,2017,299085000
1100098,2017,566361000
1301852,2017,697064000
1500859,2017,351211000
1501105,2017,176250000
1502202,2017,967493000
1506187,2017,520484000
1702703,2017,40972000
1716109,2017,1237455000
1720150,2017,18482000
2107209,2017,64827000
2110039,2017,201655000
2200400,2017,372946000
2202251,2017,31355000
2203404,2017,66929000
2208858,2017,35147000
2300101,2017,92951000
2301307,2017,161910000
2308906,2017,147899000
2309508,2017,181332000
2311306,2017,937401000
2401305,2017,83514000
2403806,2017,81113000
2410900,2017,64291000
2414159,2017,94070000
2500502,2017,108721000
2503803,2017,65966000
2508000,2017,74008000
2510600,2017,31212000
2512754,2017,40960000
2513406,2017,198367000
2514404,2017,48505000
2603504,2017,160771000
2603900,2017,144904000
2604403,2017,137538000
2607752,2017,1398744000
2611507,2017,175507000
2613602,2017,362827000
2701308,2017,171715000
2703007,2017,140477000
2707909,2017,153707000
2708006,2017,513570000
2908408,2017,754625000
2909604,2017,148694000
2909901,2017,271429000
2922706,2017,122112000
2927606,2017,100182000
2929404,2017,108561000
2930808,2017,103221000
3104601,2017,300042000
3106705,2017,23091961000
3110301,2017,228369000
3114907,2017,60398000
3117900,2017,184714000
3136108,2017,77144000
3138351,2017,50546000
3145505,2017,36589000
3147956,2017,44517000
3151909,2017,101932000
3157500,2017,39966000
3160702,2017,906123000
3162708,2017,200161000
3169356,2017,1668395000
3304607,2017,173484000
3304706,2017,1049780000
3500402,2017,154592000
3501004,2017,524962000
3501103,2017,111220000
3507704,2017,94102000
3510153,2017,171870000
3510203,2017,839492000
3515202,2017,868330000
3515400,2017,380991000
3519006,2017,349060000
3520426,2017,693559000
3523701,2017,80120000
3525102,2017,1109818000
3530706,2017,5602515000
3532843,2017,36968000
3543907,2017,9212472000
3546504,2017,95422000
3554201,2017,89519000
3555901,2017,54790000
4109906,2017,223972000
4114203,2017,1540899000
4114906,2017,296149000
4119103,2017,739064000
4119806,2017,310555000
4121257,2017,81590000
4124806,2017,678286000
4125902,2017,65918000
4126009,2017,191382000
4126504,2017,709270000
4127304,2017,374620000
4127965,2017,426643000
4200101,2017,606397000
4200309,2017,155575000
4208401,2017,753937000
4215109,2017,273991000
4216800,2017,228025000
4218350,2017,215595000
4219150,2017,59496000
4300505,2017,530638000
4301958,2017,119224000
4304309,2017,219863000
4308300,2017,182076000
4318002,2017,1762674000
4318408,2017,562845000
5007695,2017,1412971000
5107404,2017,51622000
5210307,2017,48291000
5211909,2017,4512054000
5213806,2017,1275042000
1100189,2017,1050682000
1304104,2017,338884000
1500131,2017,80633000
1501709,2017,1116023000
1503309,2017,376753000
1507979,2017,527426000
1700251,2017,56479000
1716505,2017,672379000
2100808,2017,135894000
2104651,2017,60912000
2104677,2017,181561000
2107001,2017,61797000
2109601,2017,310641000
2201150,2017,744553000
2201739,2017,43507000
2208551,2017,22698000
2210300,2017,43991000
2303105,2017,141115000
2304269,2017,66828000
2313005,2017,183440000
2404606,2017,103448000
2412807,2017,70221000
2505352,2017,41814000
2506905,2017,273668000
2507507,2017,19740717000
2513943,2017,23775000
2514305,2017,46278000
2604106,2017,6874476000
2605905,2017,205405000
2606903,2017,87799000
2612406,2017,193910000
2616100,2017,64763000
2701100,2017,395000000
2803906,2017,139845000
2806800,2017,101384000
2904506,2017,76426000
2905701,2017,22974401000
2906907,2017,322092000
2907301,2017,372224000
2911907,2017,200974000
2914901,2017,265003000
2919553,2017,4799497000
2925402,2017,82165000
2929206,2017,10121957000
3103207,2017,58139000
3111002,2017,351420000
3112406,2017,118009000
3115201,2017,45773000
3122801,2017,30418000
3123908,2017,180640000
3132909,2017,169730000
3133758,2017,509321000
3145000,2017,772973000
3150406,2017,62143000
3152204,2017,335665000
3152402,2017,137602000
3152600,2017,220793000
3156403,2017,136021000
3156601,2017,85337000
3157377,2017,37556000
3161908,2017,3125581000
3168051,2017,36570000
3169604,2017,688934000
3170651,2017,44770000
3171501,2017,32181000
3202256,2017,179070000
3203163,2017,134529000
3203353,2017,255451000
3204500,2017,197705000
3304151,2017,1445640000
3304409,2017,359021000
3305208,2017,2159191000
3501301,2017,522754000
3501608,2017,10984203000
3504008,2017,3323419000
3509957,2017,129948000
3516309,2017,1462582000
3518909,2017,64723000
3519709,2017,1633246000
3525003,2017,4088302000
3535002,2017,383000000
3535200,2017,169339000
3544509,2017,82871000
3554656,2017,28370000
4105508,2017,2716958000
4112900,2017,90421000
4113502,2017,534841000
4123808,2017,313045000
4126678,2017,278370000
4207502,2017,2500546000
4210035,2017,158733000
4211306,2017,4108477000
4212650,2017,92403000
4215208,2017,82298000
4215703,2017,753919000
4304622,2017,152236000
4307054,2017,131689000
4310900,2017,114302000
4314472,2017,490839000
4314753,2017,80415000
4314779,2017,222571000
4315958,2017,82973000
4316477,2017,116099000
4316972,2017,178699000
4322103,2017,201850000
5002803,2017,117228000
5005806,2017,253276000
5106455,2017,69898000
5107156,2017,38634000
5108907,2017,431411000
5201306,2017,385551000
5219712,2017,183420000
5219753,2017,653446000
5220405,2017,1793947000
5221080,2017,32068000
1100288,2017,1304503000
1101468,2017,99367000
1301704,2017,556079000
1503903,2017,1046267000
1507102,2017,131227000
1507474,2017,158977000
1508357,2017,3088937000
1720499,2017,137087000
1720903,2017,230434000
1721208,2017,300131000
2100907,2017,269138000
2103752,2017,623860000
2104073,2017,65115000
2104800,2017,669769000
2106003,2017,150518000
2111250,2017,52235000
2112100,2017,150305000
2200251,2017,49631000
2206050,2017,38950000
2208809,2017,157687000
2303303,2017,138687000
2307502,2017,249151000
2310100,2017,100907000
2310852,2017,221102000
2402501,2017,119906000
2403301,2017,42127000
2404101,2017,68345000
2404903,2017,48106000
2405108,2017,74772000
2407203,2017,593501000
2414407,2017,676606000
2505105,2017,190743000
2505907,2017,32011000
2507705,2017,154338000
2513968,2017,28149000
2515401,2017,68137000
2600500,2017,334358000
2600609,2017,124657000
2602704,2017,91098000
2703403,2017,52055000
2802007,2017,103059000
2805208,2017,70589000
2904852,2017,115610000
2912004,2017,82949000
2913606,2017,3837058000
2916005,2017,222610000
2917201,2017,161879000
2917805,2017,158019000
2918407,2017,3704682000
2919405,2017,104540000
2924405,2017,221011000
2924603,2017,132100000
2924652,2017,78522000
2931202,2017,159356000
3103900,2017,310175000
3107505,2017,121201000
3108255,2017,74051000
3109303,2017,699203000
3112000,2017,260665000
3112109,2017,71747000
3113503,2017,128350000
3128204,2017,85963000
3130051,2017,76096000
3136520,2017,44991000
3144904,2017,42533000
3146701,2017,68944000
3147006,2017,3509504000
3149952,2017,72610000
3151008,2017,101907000
3152170,2017,81522000
3155900,2017,55122000
3165537,2017,895184000
3170305,2017,30648000
3202801,2017,3130547000
3203700,2017,277266000
3301306,2017,1371161000
3503950,2017,33421000
3506607,2017,707867000
3510302,2017,282829000
3516101,2017,118768000
3523503,2017,326147000
3524808,2017,1373537000
3526209,2017,485984000
3526605,2017,100542000
3534708,2017,3007051000
3536257,2017,49526000
3537909,2017,643926000
3542305,2017,55139000
3547403,2017,59099000
3548054,2017,214169000
3553401,2017,911008000
4100400,2017,1523309000
4102752,2017,66133000
4109302,2017,340742000
4116505,2017,45913000
4120002,2017,507771000
4120655,2017,211614000
4124020,2017,356069000
4126256,2017,1457170000
4202206,2017,293991000
4205902,2017,2824158000
4206009,2017,296409000
4207759,2017,95684000
4209854,2017,109275000
4210704,2017,48419000
4211603,2017,716229000
4212700,2017,167194000
4212809,2017,841169000
4215505,2017,419310000
4216305,2017,860361000
4300455,2017,100027000
4301206,2017,335583000
4302303,2017,300326000
4307450,2017,67536000
4308078,2017,120402000
4309753,2017,91388000
4311304,2017,971882000
4311775,2017,112840000
4312609,2017,240857000
4315156,2017,123349000
4320305,2017,215257000
4323358,2017,95477000
5000856,2017,721712000
5007554,2017,441579000
5100359,2017,108881000
5101001,2017,69030000
5105200,2017,292113000
5107701,2017,282569000
1100023,2017,2287910000
1101203,2017,215810000
1200351,2017,195344000
1303700,2017,172833000
1501808,2017,743334000
1502400,2017,3758255000
1508126,2017,1245238000
1707405,2017,85647000
1720200,2017,102465000
2104206,2017,102699000
2111052,2017,116892000
2201408,2017,62050000
2201556,2017,33124000
2201960,2017,53639000
2203503,2017,123746000
2209302,2017,45876000
2302602,2017,663652000
2305407,2017,559456000
2311231,2017,53937000
2400109,2017,119101000
2400505,2017,125198000
2509057,2017,72367000
2512747,2017,30886000
2513851,2017,24161000
2601409,2017,429669000
2607703,2017,102328000
2609154,2017,118784000
2609808,2017,151483000
2610202,2017,175759000
2615102,2017,51415000
2700102,2017,136648000
2702009,2017,102268000
2704302,2017,21841866000
2705309,2017,48424000
2706604,2017,67639000
2804003,2017,273455000
2807303,2017,33587000
2902807,2017,235246000
2907400,2017,75552000
2911600,2017,193684000
2914802,2017,3987299000
2918555,2017,52723000
2923100,2017,195964000
2924801,2017,147224000
2933109,2017,75632000
3110905,2017,303940000
3117702,2017,207439000
3130309,2017,321894000
3150158,2017,88779000
3155405,2017,111022000
3158508,2017,83329000
3159803,2017,721373000
3161056,2017,35929000
3171402,2017,37684000
3304144,2017,3704985000
3304755,2017,939797000
3503158,2017,29846000
3507407,2017,405882000
3508603,2017,592021000
3513108,2017,1040651000
3514957,2017,55023000
3519071,2017,12411319000
3520707,2017,94264000
3521903,2017,1302755000
3535507,2017,1235308000
3542503,2017,149419000
3545209,2017,6784937000
3546405,2017,2043559000
3553955,2017,945228000
3556909,2017,379754000
4103602,2017,619483000
4105805,2017,4735158000
4112306,2017,101096000
4113452,2017,146182000
4114609,2017,2199548000
4117255,2017,320145000
4119657,2017,87606000
4124400,2017,507155000
4125506,2017,22592708000
4200705,2017,229721000
4205001,2017,400533000
4207650,2017,256043000
4214300,2017,102976000
4214904,2017,237809000
4217550,2017,77388000
4301008,2017,1090730000
4302006,2017,194243000
4303103,2017,5107333000
4313607,2017,100979000
4315305,2017,445879000
4320404,2017,619437000
5005152,2017,250998000
5108006,2017,777242000
5108055,2017,225796000
5202155,2017,119274000
5206305,2017,72099000
5220058,2017,49430000
1100031,2017,138110000
1100908,2017,110916000
1400050,2017,276115000
1400100,2017,8947813000
1502905,2017,276241000
1503507,2017,217124000
1507961,2017,71819000
1600154,2017,281064000
1702000,2017,186488000
2100105,2017,44851000
2106326,2017,160111000
2108801,2017,110406000
2200707,2017,66756000
2203859,2017,20000000
2208908,2017,346829000
2301703,2017,194773000
2302909,2017,148379000
2309706,2017,1035916000
2405900,2017,20934000
2408409,2017,34520000
2411429,2017,38557000
2501575,2017,63431000
2502052,2017,31613000
2502607,2017,51205000
2507101,2017,172236000
2509909,2017,80816000
2511905,2017,265290000
2513703,2017,2222754000
2516102,2017,170487000
2517100,2017,29715000
2606200,2017,9154029000
2700300,2017,4104162000
2704203,2017,458698000
2802908,2017,1805324000
2806008,2017,332427000
2908804,2017,38275000
2921054,2017,72167000
2930402,2017,106931000
2933604,2017,369520000
3101102,2017,433956000
3101904,2017,352430000
3102902,2017,140935000
3115706,2017,77892000
3121605,2017,725770000
3122306,2017,6038548000
3127008,2017,1057966000
3127404,2017,59378000
3134202,2017,2895871000
3134707,2017,101966000
3142809,2017,551193000
3147402,2017,565418000
3148400,2017,43964000
3153806,2017,29149000
3154903,2017,186960000
3158805,2017,76013000
3159605,2017,1558173000
3160009,2017,44598000
3167202,2017,8265467000
3301900,2017,4186706000
3302452,2017,160915000
3500550,2017,150486000
3509502,2017,58469540000
3512704,2017,206312000
3512803,2017,1545884000
3517109,2017,96588000
3519600,2017,1498941000
3532207,2017,217325000
3532900,2017,328378000
3538105,2017,348853000
3547650,2017,33951000
3548609,2017,196296000
3554300,2017,476668000
4106407,2017,1448122000
4116059,2017,319135000
4119905,2017,14539146000
4122156,2017,274035000
4127809,2017,178053000
4212270,2017,136167000
4218756,2017,119102000
4219002,2017,794659000
4300307,2017,106532000
4300703,2017,208157000
4301602,2017,2840943000
4303301,2017,158178000
4306379,2017,110634000
4309209,2017,12314666000
4309803,2017,196244000
4314134,2017,88589000
4314605,2017,393869000
4314803,2017,1099223000
4315404,2017,157571000
4319000,2017,750822000
4319372,2017,91612000
4320354,2017,83668000
4322707,2017,610087000
5006408,2017,206438000
5102702,2017,1162158000
5106232,2017,682535000
5201504,2017,310860000
5208608,2017,1327457000
5209705,2017,1121090000
5218003,2017,921992000
5219738,2017,131153000
5220264,2017,135671000
5221304,2017,48504000
1100924,2017,279877000
1600550,2017,62942000
1703073,2017,46306000
1714203,2017,116917000
2107308,2017,36821000
2111904,2017,74318000
2112803,2017,408001000
2202133,2017,49787000
2205458,2017,34501000
2206720,2017,78876000
2209500,2017,27386000
2209757,2017,28734000
2304236,2017,131525000
2304509,2017,250155000
2306306,2017,550017000
2313807,2017,453854000
2413201,2017,102989000
2516904,2017,162924000
2602100,2017,481173000
2707800,2017,146753000
2708808,2017,381078000
2901403,2017,135830000
2902054,2017,139078000
2902708,2017,369636000
2906709,2017,185623000
2906873,2017,397627000
2911501,2017,58781000
2913507,2017,184290000
2918100,2017,334582000
2923050,2017,52754000
2923209,2017,167915000
2925709,2017,78840000
2928307,2017,50457000
2929909,2017,471511000
2933208,2017,514302000
3102803,2017,218663000
3114501,2017,365497000
3116308,2017,48133000
3118700,2017,148656000
3119708,2017,47145000
3120003,2017,32151000
3122454,2017,68903000
3125101,2017,7527681000
3130507,2017,183540000
3132503,2017,403732000
3135803,2017,225098000
3139201,2017,181490000
3144508,2017,208793000
3145901,2017,3360517000
3150000,2017,38631000
3154200,2017,154881000
3155702,2017,511167000
3158953,2017,490303000
3162807,2017,169054000
3166204,2017,79254000
3170578,2017,57846000
3203007,2017,411720000
3305604,2017,448748000
3501202,2017,105675000
3511508,2017,1780603000
3514205,2017,45075000
3518206,2017,1106811000
3524501,2017,382365000
3528908,2017,61207000
3534302,2017,1783973000
3534401,2017,77927043000
3535309,2017,698009000
3545605,2017,325878000
3549508,2017,161049000
3550308,2017,698952189000
3555802,2017,190386000
4106555,2017,67010000
4107256,2017,525287000
4110508,2017,468384000
4110607,2017,454511000
4110706,2017,1787464000
4115804,2017,1823246000
4122206,2017,1063591000
4123006,2017,372317000
4124004,2017,97971000
4125704,2017,942512000
4125753,2017,197420000
4216255,2017,213294000
4216909,2017,839371000
4218509,2017,614882000
4219309,2017,2230367000
4300570,2017,86839000
4306502,2017,253149000
4311734,2017,56220000
4311908,2017,113446000
4314050,2017,1145069000
4318465,2017,49053000
4320321,2017,80300000
4321204,2017,1275866000
4322905,2017,127060000
5000906,2017,231105000
5002407,2017,1183687000
5100805,2017,141799000
5103056,2017,409208000
5107297,2017,42887000
5200159,2017,36218000
5204102,2017,241325000
5209804,2017,58920000
5214002,2017,535343000
5217609,2017,1017599000
5218052,2017,229521000
5218607,2017,215722000
5218789,2017,307176000
1100064,2017,328377000
1100403,2017,307459000
1101500,2017,232724000
1200344,2017,135401000
1301605,2017,167593000
1502004,2017,172484000
1505437,2017,540548000
1505486,2017,580576000
1507904,2017,175016000
1700301,2017,127038000
1703842,2017,290585000
1709807,2017,36670000
1711902,2017,527537000
1716208,2017,214242000
1721307,2017,28582000
2104628,2017,50910000
2105708,2017,366466000
2202539,2017,44933000
2205524,2017,40450000
2205581,2017,43751000
2207355,2017,27308000
2211605,2017,28812000
2304301,2017,194785000
2309201,2017,141025000
2400802,2017,125964000
2409332,2017,65390000
2514107,2017,34027000
2603702,2017,192954000
2608750,2017,327416000
2611606,2017,51839333000
2702553,2017,104607000
2803500,2017,1505374000
2917904,2017,146054000
2918753,2017,88261000
2920908,2017,150540000
2933174,2017,104602000
3101805,2017,78748000
3109105,2017,140195000
3109204,2017,115279000
3110806,2017,38748000
3150570,2017,56757000
3164803,2017,18767000
3165305,2017,163002000
3169406,2017,1254687000
3170479,2017,50289000
3171105,2017,127936000
3203205,2017,5481441000
3304508,2017,243838000
3507506,2017,4280452000
3509908,2017,259514000
3511201,2017,118307000
3515608,2017,200351000
3520301,2017,809931000
3525409,2017,81958000
3527702,2017,70005000
3528304,2017,105946000
3536109,2017,294485000
3538600,2017,475416000
3539608,2017,241311000
3544301,2017,286812000
3546256,2017,56034000
3547809,2017,27869136000
3553609,2017,343375000
4103206,2017,122814000
4107553,2017,138858000
4108957,2017,260973000
4109005,2017,101104000
4109757,2017,134499000
4111308,2017,76725000
4114302,2017,587530000
4115358,2017,330946000
4116000,2017,44813000
4125100,2017,568477000
4128658,2017,114947000
4202537,2017,92071000
4203253,2017,101045000
4208708,2017,322630000
4209706,2017,223593000
4212205,2017,543672000
4213351,2017,110204000
4216354,2017,169132000
4300604,2017,2490757000
4302659,2017,85835000
4303558,2017,170427000
4306767,2017,1585866000
4307609,2017,1334293000
4308607,2017,1836582000
4309050,2017,327548000
4312625,2017,44469000
4316758,2017,247646000
4317806,2017,535121000
5007208,2017,2077345000
5007976,2017,109311000
5102603,2017,254736000
5107198,2017,73595000
5200902,2017,58611000
5202601,2017,57514000
5208004,2017,2307202000
5208707,2017,49049178000
5211305,2017,244371000
5215306,2017,485431000
1200336,2017,194421000
1301951,2017,93869000
1304260,2017,186574000
1501501,2017,1394023000
1706506,2017,135746000
2101970,2017,61457000
2106409,2017,122462000
2106805,2017,90901000
2107803,2017,199564000
2108454,2017,182687000
2110278,2017,81058000
2110856,2017,95613000
2205003,2017,79806000
2206803,2017,59819000
2211308,2017,223659000
2304806,2017,38618000
2306801,2017,130346000
2307403,2017,187388000
2311009,2017,77866000
2403202,2017,53849000
2404309,2017,205510000
2500106,2017,77222000
2501005,2017,165493000
2501609,2017,127545000
2506251,2017,64867000
2506509,2017,30537000
2507408,2017,62623000
2509370,2017,25504000
2512408,2017,97324000
2513208,2017,55394000
2602506,2017,51751000
2615904,2017,75771000
2702306,2017,1376189000
2704807,2017,137631000
2803104,2017,55934000
2803807,2017,49667000
2805000,2017,36483000
2806404,2017,82235000
2902500,2017,144540000
2909505,2017,36765000
2913002,2017,97182000
2913101,2017,117230000
2915353,2017,97195000
2915601,2017,875626000
2916708,2017,62513000
2919108,2017,48746000
2920502,2017,453068000
2924678,2017,76555000
2932101,2017,173384000
3100203,2017,426035000
3102001,2017,218667000
3105707,2017,69630000
3117504,2017,811433000
3124005,2017,276886000
3125200,2017,40812000
3126109,2017,1619685000
3126406,2017,36240000
3130556,2017,60412000
3131802,2017,97933000
3133402,2017,454962000
3134509,2017,83550000
3138302,2017,38517000
3138906,2017,74521000
3141207,2017,63001000
3143005,2017,282956000
3145455,2017,120829000
3149606,2017,60366000
3150109,2017,46516000
3152808,2017,928682000
3157005,2017,553787000
3160306,2017,89129000
3161304,2017,144458000
3200201,2017,484465000
3202553,2017,146380000
3202900,2017,211073000
3205002,2017,18595239000
3301405,2017,321641000
3301702,2017,40904756000
3303203,2017,2644231000
3503703,2017,770044000
3506508,2017,3186670000
3508702,2017,343814000
3512902,2017,268745000
3514007,2017,120755000
3518008,2017,34898000
3524600,2017,599589000
3532702,2017,105013000
3532827,2017,235967000
3539301,2017,2622827000
3545001,2017,200102000
3549607,2017,47515000
3554706,2017,210300000
4101002,2017,577615000
4102505,2017,216786000
4103024,2017,85515000
4108106,2017,59428000
4117305,2017,1791230000
4119301,2017,1466969000
4121307,2017,100527000
4126652,2017,94204000
4200051,2017,63045000
4202602,2017,254185000
4207007,2017,2102972000
4209102,2017,27388124000
4300406,2017,2015503000
4302204,2017,199620000
4304507,2017,1145771000
4304630,2017,1373552000
4304804,2017,2181701000
4305173,2017,168380000
4315800,2017,438538000
4316428,2017,54076000
4317509,2017,2340762000
4317954,2017,66646000
4318200,2017,574174000
4321477,2017,124017000
5006903,2017,321355000
5007901,2017,1632387000
5100201,2017,985660000
5106208,2017,73313000
5107578,2017,64110000
5107776,2017,111814000
5108600,2017,420614000
5214879,2017,39306000
5220504,2017,383588000
1100155,2017,762112000
1100320,2017,633099000
1302702,2017,495881000
1500909,2017,332780000
1501907,2017,498799000
1506104,2017,149269000
1506203,2017,425035000
1507706,2017,206893000
1700400,2017,151376000
1715259,2017,28933000
2101806,2017,39728000
2112407,2017,286312000
2113009,2017,224540000
2200806,2017,70621000
2201919,2017,49109000
2201945,2017,40198000
2202604,2017,159381000
2202653,2017,43692000
2202737,2017,29760000
2207702,2017,2037877000
2210102,2017,32442000
2300705,2017,145319000
2309805,2017,165597000
2311264,2017,166934000
2311900,2017,129449000
2312304,2017,475176000
2312700,2017,315027000
2403905,2017,24793000
2410256,2017,117667000
2412906,2017,90449000
2414209,2017,305228000
2414803,2017,106737000
2512077,2017,40622000
2516805,2017,74713000
2603801,2017,198956000
2614006,2017,136759000
2700508,2017,160796000
2704906,2017,31844000
2706802,2017,293761000
2801504,2017,325967000
2900504,2017,60644000
2906204,2017,183162000
2910305,2017,55131000
2911105,2017,1744783000
2912400,2017,123459000
2921708,2017,384671000
2922003,2017,1960345000
2927903,2017,69557000
2928950,2017,69663000
2933257,2017,71690000
2933455,2017,122287000
3102407,2017,42532000
3106655,2017,40115000
3111309,2017,171879000
3112653,2017,43990000
3114550,2017,318520000
3118304,2017,2126337000
3124609,2017,31256000
3127107,2017,1842353000
3134004,2017,122229000
3137205,2017,1631758000
3138625,2017,342568000
3139607,2017,376868000
3144409,2017,67921000
3145208,2017,2603063000
3150802,2017,159805000
3153004,2017,94155000
3155603,2017,259982000
3157302,2017,56009000
3165503,2017,58901000
3167004,2017,27790000
3167707,2017,50680000
3170206,2017,34211313000
3300605,2017,728093000
3300803,2017,966055000
3506904,2017,169057000
3508207,2017,186082000
3513405,2017,2115558000
3514502,2017,252931000
3515194,2017,73712000
3515350,2017,112912000
3515806,2017,39446000
3519105,2017,526417000
3519907,2017,246502000
3521408,2017,1862156000
3522901,2017,650878000
3523800,2017,123813000
3526902,2017,12106211000
3527603,2017,1399477000
4112959,2017,306190000
4123501,2017,856194000
4126702,2017,113386000
4203006,2017,3074094000
4204558,2017,616434000
4206108,2017,227778000
4208807,2017,473335000
4211009,2017,581366000
4211751,2017,695720000
4214409,2017,176864000
4218954,2017,68707000
4303707,2017,147060000
4306304,2017,123621000
4308003,2017,191119000
4313466,2017,50361000
4314175,2017,107418000
4315131,2017,43192000
4315503,2017,430282000
4319125,2017,158740000
4321832,2017,51204000
5005608,2017,500881000
5100508,2017,115527000
5105002,2017,273732000
5105309,2017,29646000
5203104,2017,70063000
5204201,2017,25377000
5204409,2017,622887000
5215009,2017,178648000
5220280,2017,34812000
5222054,2017,350839000
1200179,2017,170990000
1200393,2017,112711000
1301506,2017,148766000
1705508,2017,688212000
1708304,2017,79242000
2105427,2017,283493000
2109056,2017,41899000
2110658,2017,173390000
2301257,2017,78721000
2305902,2017,248518000
2313401,2017,1248162000
2503308,2017,109479000
2512200,2017,49194000
2514008,2017,42852000
2602407,2017,168368000
2606705,2017,60412000
2610509,2017,219998000
2611903,2017,259964000
2701001,2017,268988000
2702603,2017,284595000
2705002,2017,189505000
2802502,2017,31130000
2804458,2017,135445000
2901353,2017,190567000
2904803,2017,60596000
2920403,2017,109758000
2923308,2017,51388000
2923704,2017,211280000
2924306,2017,116457000
2925501,2017,436022000
2925931,2017,60394000
2932606,2017,166606000
3100906,2017,227154000
3102050,2017,71912000
3106606,2017,37163000
3109600,2017,38436000
3120706,2017,92901000
3121704,2017,30884000
3129400,2017,65087000
3131307,2017,9666655000
3145851,2017,53327000
3148004,2017,4378909000
3148756,2017,62333000
3152131,2017,38234000
3160108,2017,70856000
3166303,2017,70906000
3301850,2017,921105000
3301876,2017,462238000
3302304,2017,133935000
3303906,2017,12817939000
3504404,2017,382120000
3508009,2017,368329000
3511409,2017,748015000
3513603,2017,244747000
3515657,2017,48348000
3518859,2017,218724000
3519808,2017,181695000
3521705,2017,537572000
3526100,2017,359394000
3535804,2017,594063000
3541109,2017,62828000
3541802,2017,406740000
3542404,2017,672865000
3543105,2017,87934000
3551207,2017,64790000
4101903,2017,394931000
4103404,2017,61646000
4108601,2017,815651000
4110300,2017,57125000
4111001,2017,136579000
4111100,2017,180219000
4113429,2017,81168000
4115408,2017,428763000
4117602,2017,1103850000
4125357,2017,116945000
4202859,2017,137911000
4204756,2017,45987000
4206801,2017,96940000
4209904,2017,314283000
4211900,2017,4834031000
4215059,2017,50133000
4215455,2017,280615000
4302709,2017,431541000
4308052,2017,57124000
4309555,2017,172274000
4310801,2017,917702000
4311270,2017,76760000
4313490,2017,82921000
4318432,2017,73452000
4318440,2017,81906000
5003702,2017,8329689000
5101407,2017,709642000
5101803,2017,1754791000
5104807,2017,937450000
5106505,2017,502975000
5205000,2017,226070000
5205703,2017,45854000
5213053,2017,58521000
5216809,2017,144570000
5220454,2017,3383026000
5222005,2017,395861000
1502756,2017,292381000
1504901,2017,259935000
1505809,2017,648015000
1702307,2017,99454000
1702554,2017,235998000
1710904,2017,70087000
1715705,2017,81984000
1715754,2017,114168000
1720804,2017,89596000
2100402,2017,56338000
2101939,2017,49165000
2103307,2017,954063000
2105906,2017,99231000
2108058,2017,106005000
2111102,2017,263222000
2111573,2017,51780000
