id_municipio,sigla_uf,ano,valor
2511806,PB,2017,5321148.32
2516409,PB,2017,8285368.11
2515971,PB,2017,10250031.27
2515930,PB,2017,4802613.88
2512036,PB,2017,6147333.14
2511608,PB,2017,6839907.34
2500106,PB,2017,8106281.3
2502904,PB,2017,4245304.24
2506103,PB,2017,10648977.83
2512309,PB,2017,10128466.18
2504074,PB,2017,3716375.36
2501708,PB,2017,5364597.79
2500700,PB,2017,11932184.62
2503704,PB,2017,30950935.37
2504702,PB,2017,4502550.74
2511202,PB,2017,25491633.04
2505279,PB,2017,5179057.3
2500809,PB,2017,12189673.32
2504603,PB,2017,20651755.31
2507705,PB,2017,12158120.79
2510501,PB,2017,5126139.23
2504157,PB,2017,7438362.58
2500908,PB,2017,7260669.77
2508109,PB,2017,3424481.55
2505006,PB,2017,6605947.38
2512077,PB,2017,6221522.64
2511905,PB,2017,11227383.78
2407401,RN,2017,4982819.81
2407005,RN,2017,7143412.22
2412708,RN,2017,6176994.58
2413359,RN,2017,11245140.98
2401305,RN,2017,7889144.0
2410801,RN,2017,3545480.52
2401701,RN,2017,8241575.05
2412559,RN,2017,10431518.21
2414704,RN,2017,4408213.44
2409506,RN,2017,7361271.3
2405900,RN,2017,3080890.48
2411429,RN,2017,3035446.96
2407906,RN,2017,2946790.82
2414753,RN,2017,5192619.97
2412906,RN,2017,9383486.62
2407104,RN,2017,49516589.21
2409100,RN,2017,10296544.27
2401909,RN,2017,3708087.87
2413409,RN,2017,6604139.34
2404200,RN,2017,27898578.31
2414100,RN,2017,6413036.79
2407807,RN,2017,17561982.65
2413607,RN,2017,5328418.55
2414209,RN,2017,13599175.75
2410900,RN,2017,5888308.1
2400802,RN,2017,6909474.76
2406809,RN,2017,3725303.31
2414456,RN,2017,4292161.05
2407500,RN,2017,5980465.62
2413805,RN,2017,3235560.96
2409902,RN,2017,12995441.27
2410207,RN,2017,5142352.3
2411205,RN,2017,16531202.29
2409407,RN,2017,12273233.43
2408300,RN,2017,22502151.68
2413706,RN,2017,4151978.59
2406205,RN,2017,5063173.3
2406155,RN,2017,5065527.93
2415008,RN,2017,2945537.8
2402303,RN,2017,13724817.56
2404507,RN,2017,50179665.23
2402006,RN,2017,30611994.9
2403806,RN,2017,6503418.74
2400505,RN,2017,10388351.12
2411601,RN,2017,4138719.91
2404309,RN,2017,10092609.35
2406007,RN,2017,4129485.18
2405801,RN,2017,28389568.62
2403905,RN,2017,3160714.46
2410306,RN,2017,9723038.27
2406700,RN,2017,7761970.58
2411403,RN,2017,11231837.88
2414407,RN,2017,26635655.69
2413003,RN,2017,3608290.45
2104057,MA,2017,35025412.97
2108405,MA,2017,10095687.13
2108256,MA,2017,27506876.24
2102101,MA,2017,33177699.43
2111532,MA,2017,10538644.4
2108504,MA,2017,42594899.68
2109403,MA,2017,15266948.74
2110278,MA,2017,18846006.23
2102036,MA,2017,32379729.15
2105401,MA,2017,55596162.33
2105005,MA,2017,32628157.37
2110104,MA,2017,28759653.87
2108702,MA,2017,28511656.01
2105807,MA,2017,14807574.17
2101731,MA,2017,11840095.28
2102325,MA,2017,62113359.98
2106672,MA,2017,8886365.0
2101400,MA,2017,76242560.14
2102408,MA,2017,8973248.41
2100956,MA,2017,25427229.93
2103554,MA,2017,18610320.63
2100154,MA,2017,12783684.16
2100436,MA,2017,21527166.83
2100055,MA,2017,91122942.23
2107308,MA,2017,4407607.23
2109809,MA,2017,43230936.93
2107258,MA,2017,5715774.91
2102556,MA,2017,14141057.83
2102200,MA,2017,37586563.58
2101202,MA,2017,70747851.68
2110856,MA,2017,9086205.97
2104305,MA,2017,9948117.34
2101970,MA,2017,7913073.52
2103604,MA,2017,49364364.04
2103208,MA,2017,61948406.76
2108207,MA,2017,24166066.35
2104404,MA,2017,14891601.02
2101103,MA,2017,9876688.95
2111805,MA,2017,19923485.62
2107357,MA,2017,20758991.69
2105302,MA,2017,164033024.4
2110005,MA,2017,64216663.78
2106359,MA,2017,8757569.22
2100477,MA,2017,31608152.83
2108801,MA,2017,23213217.76
2112001,MA,2017,11992274.31
2111573,MA,2017,5285104.99
2113009,MA,2017,30500484.02
2105450,MA,2017,8645697.88
2105203,MA,2017,8978306.54
2104073,MA,2017,7669267.11
2106631,MA,2017,14668380.97
2105351,MA,2017,13491212.86
2107001,MA,2017,8976372.9
2101509,MA,2017,13699764.26
2106607,MA,2017,36856554.8
2112308,MA,2017,31041890.43
2105658,MA,2017,6799063.92
2101707,MA,2017,59633542.63
2108603,MA,2017,42322766.76
2104503,MA,2017,10528518.48
2100709,MA,2017,20394615.98
2110906,MA,2017,9187112.36
2100550,MA,2017,8641647.58
2109205,MA,2017,14988568.67
2311231,CE,2017,5105549.94
2310704,CE,2017,28888394.88
2304509,CE,2017,14050075.83
2313351,CE,2017,15871751.37
2300150,CE,2017,10138409.22
2306553,CE,2017,39879092.04
2301406,CE,2017,12879646.63
2305803,CE,2017,29744993.83
2311306,CE,2017,47146956.1
2301851,CE,2017,15934925.09
2314003,CE,2017,25771193.75
2310506,CE,2017,29993799.34
2300705,CE,2017,11292375.23
2302305,CE,2017,23474610.76
2306405,CE,2017,93075544.67
2311504,CE,2017,16063665.04
2305605,CE,2017,19291901.16
2309409,CE,2017,20086428.13
2304954,CE,2017,21692315.27
2304285,CE,2017,74427709.44
2300754,CE,2017,41488128.77
2313302,CE,2017,44492795.73
2306801,CE,2017,9734441.52
2303600,CE,2017,11092605.86
2303204,CE,2017,21984788.92
2305704,CE,2017,8417747.53
2301901,CE,2017,78423585.44
2312502,CE,2017,4631864.61
2307304,CE,2017,192556131.28
2313955,CE,2017,17811293.12
2309458,CE,2017,19086704.24
2306504,CE,2017,14762339.5
2303709,CE,2017,206275747.84
2301208,CE,2017,20988911.35
2301109,CE,2017,67911043.41
2309706,CE,2017,41735351.47
2304251,CE,2017,20542183.43
2302008,CE,2017,14469313.15
2301505,CE,2017,7412555.58
2312106,CE,2017,22635666.54
2302404,CE,2017,35438089.18
2310902,CE,2017,11425246.08
2305233,CE,2017,54010118.4
2301802,CE,2017,6018557.02
2312007,CE,2017,26144382.94
2307007,CE,2017,20409391.08
2300606,CE,2017,7476646.85
2308500,CE,2017,32512226.37
2303808,CE,2017,18214529.29
2313252,CE,2017,8491894.74
2300408,CE,2017,13645794.63
2303931,CE,2017,10688354.81
2307650,CE,2017,191040368.05
2305001,CE,2017,48458172.71
2306702,CE,2017,12466258.4
2308351,CE,2017,10911614.22
2305654,CE,2017,10319155.06
2310803,CE,2017,14996806.32
2302503,CE,2017,48428836.33
2309003,CE,2017,13158885.32
2311702,CE,2017,16361359.57
2306900,CE,2017,28489624.05
2302602,CE,2017,61743535.9
2308104,CE,2017,34313876.68
2304301,CE,2017,14177045.61
2304277,CE,2017,6422206.42
2311207,CE,2017,9822368.66
2303659,CE,2017,12361620.99
1503101,PA,2017,51947798.73
1506161,PA,2017,13863508.28
1506351,PA,2017,12275077.63
1500347,PA,2017,16427614.44
1508308,PA,2017,77582457.6
1505551,PA,2017,8771146.19
1502301,PA,2017,33993962.42
1507151,PA,2017,23162222.97
1506559,PA,2017,19877126.4
1505700,PA,2017,21574312.31
1500800,PA,2017,136131617.99
1506195,PA,2017,24279094.52
1507979,PA,2017,17286047.39
1508035,PA,2017,31867328.76
1500602,PA,2017,105941945.68
1504455,PA,2017,23349987.43
1501501,PA,2017,36992025.3
1501402,PA,2017,476830500.15
1504109,PA,2017,6598402.33
1500503,PA,2017,37182801.04
1502855,PA,2017,17593224.34
1501204,PA,2017,32530225.81
1504208,PA,2017,209363307.73
1505106,PA,2017,50198550.58
1505007,PA,2017,10004426.74
1503606,PA,2017,101427953.68
1507300,PA,2017,66888400.49
1503507,PA,2017,24119724.43
1501758,PA,2017,9565052.44
1501709,PA,2017,71029360.52
1507466,PA,2017,5008544.82
1500131,PA,2017,7766984.59
1502103,PA,2017,133091638.85
1502764,PA,2017,13310791.57
1504752,PA,2017,17682753.89
1506203,PA,2017,22823087.22
1504976,PA,2017,15126680.97
1505601,PA,2017,7419015.81
1504059,PA,2017,33534170.39
1505304,PA,2017,77158985.85
1501451,PA,2017,17403193.52
1501782,PA,2017,51172457.93
1503705,PA,2017,48165300.36
1503754,PA,2017,29598016.48
1505437,PA,2017,30651435.95
1504422,PA,2017,105883458.8
1505486,PA,2017,37103916.63
1504802,PA,2017,56367635.14
1506401,PA,2017,5258033.7
1501808,PA,2017,124708892.04
1505908,PA,2017,53847138.78
1507003,PA,2017,24611753.47
1507961,PA,2017,7993980.54
1502806,PA,2017,39193372.41
1508357,PA,2017,38491699.89
5207600,GO,2017,3107079.85
5203203,GO,2017,21849673.5
5220009,GO,2017,8288208.74
5212600,GO,2017,2331291.5
5200175,GO,2017,4334964.05
5221809,GO,2017,3471907.43
5203807,GO,2017,4398482.28
5205307,GO,2017,10271034.6
5210406,GO,2017,30663521.92
5217401,GO,2017,14419041.05
5221502,GO,2017,3734959.09
5218052,GO,2017,4169984.92
5209705,GO,2017,18335517.52
5200829,GO,2017,3176663.91
5200555,GO,2017,11471074.06
5221577,GO,2017,3834011.25
5215801,GO,2017,1508836.19
5221007,GO,2017,3365147.07
5212105,GO,2017,6366547.18
5204656,GO,2017,2810926.14
5209804,GO,2017,3348493.66
5220207,GO,2017,17485956.72
5201801,GO,2017,6617262.28
5218607,GO,2017,7541540.59
5205455,GO,2017,6091179.43
5213087,GO,2017,25276839.18
5206800,GO,2017,2084398.98
5215900,GO,2017,3922492.86
5220264,GO,2017,4715859.74
5214705,GO,2017,3705339.2
5211701,GO,2017,6042636.71
5215207,GO,2017,2396850.66
5207808,GO,2017,5861351.04
5207402,GO,2017,9026736.79
5204508,GO,2017,63994102.62
5210208,GO,2017,12349306.7
5201702,GO,2017,10083536.33
5209150,GO,2017,5679559.04
5200258,GO,2017,91433515.03
5218904,GO,2017,16736928.52
5204250,GO,2017,12770216.44
5219803,GO,2017,9510823.02
5205521,GO,2017,4394564.2
5211800,GO,2017,25907940.01
5203906,GO,2017,8289922.0
5200050,GO,2017,11475087.68
5211206,GO,2017,14281190.11
5205471,GO,2017,15651838.24
5222054,GO,2017,5937027.37
5213855,GO,2017,2517524.86
5207535,GO,2017,4731272.7
5201603,GO,2017,1908977.06
5214408,GO,2017,4680118.24
5211305,GO,2017,6514067.29
5215504,GO,2017,7198445.97
5204102,GO,2017,9169655.86
5215009,GO,2017,4630833.41
5200134,GO,2017,13300545.62
5217302,GO,2017,13892671.04
5205000,GO,2017,7385404.26
5200506,GO,2017,1163279.23
5211602,GO,2017,1838608.33
5206206,GO,2017,62659526.26
5219258,GO,2017,3645120.52
5214903,GO,2017,4135128.11
5212709,GO,2017,4895318.2
5203104,GO,2017,4072736.88
5207907,GO,2017,12077158.19
5214879,GO,2017,2496415.02
5213103,GO,2017,73995730.15
5219704,GO,2017,7043125.77
5200803,GO,2017,7135205.83
5220702,GO,2017,2634770.83
5209937,GO,2017,7552064.9
5216304,GO,2017,7401514.01
5206909,GO,2017,3000997.08
5213509,GO,2017,5710006.87
5202353,GO,2017,3596674.03
2615508,PE,2017,8229104.03
2612109,PE,2017,6400385.7
2615201,PE,2017,8022877.03
2615805,PE,2017,21414195.4
2603306,PE,2017,9534484.81
2605103,PE,2017,24768498.13
2608750,PE,2017,17769316.97
2608404,PE,2017,19927333.21
2601300,PE,2017,7615119.28
2613107,PE,2017,26852232.17
2601805,PE,2017,10777424.68
2602209,PE,2017,29597178.36
2608602,PE,2017,13471904.89
2604502,PE,2017,17061289.36
2604007,PE,2017,49951401.32
2611903,PE,2017,21067938.99
2612901,PE,2017,9621070.86
2610103,PE,2017,6915377.15
2600302,PE,2017,17433422.28
2611705,PE,2017,17314035.95
2616308,PE,2017,27288191.04
2609402,PE,2017,35344767.53
2609808,PE,2017,14160563.02
2614204,PE,2017,29113186.24
2606101,PE,2017,19421883.85
2616407,PE,2017,87062765.76
2602308,PE,2017,27718053.72
2600401,PE,2017,20652285.86
2615706,PE,2017,10960908.24
2606903,PE,2017,8694356.55
2614402,PE,2017,4629934.31
2603900,PE,2017,17440374.27
2611002,PE,2017,30994176.64
2602100,PE,2017,30828332.43
2605707,PE,2017,30882206.75
2615607,PE,2017,24821339.32
2613800,PE,2017,14350841.29
2609105,PE,2017,9584827.95
2601102,PE,2017,57217495.2
2614303,PE,2017,8150593.08
2612505,PE,2017,53279241.04
2615904,PE,2017,7824337.9
2613404,PE,2017,15480903.4
2600500,PE,2017,28719894.34
2609709,PE,2017,21736666.57
2608909,PE,2017,32814149.14
2616100,PE,2017,8359901.53
2601706,PE,2017,51778610.91
2603926,PE,2017,7865941.93
2611309,PE,2017,18431681.79
2612471,PE,2017,8921463.01
2607752,PE,2017,19779154.68
2609501,PE,2017,17326062.19
2612554,PE,2017,13212506.81
2607000,PE,2017,12370049.32
2607653,PE,2017,20723409.55
2614105,PE,2017,16765779.15
2607505,PE,2017,20968272.46
2601607,PE,2017,18067283.79
2613206,PE,2017,15630238.78
2608206,PE,2017,14619293.95
2611408,PE,2017,11114802.68
2600708,PE,2017,26531765.98
2606200,PE,2017,49774327.69
4205506,SC,2017,36083642.92
4209151,SC,2017,6015319.03
4203154,SC,2017,4131376.34
4219200,SC,2017,7051547.47
4213104,SC,2017,9557933.57
4204194,SC,2017,3548310.3
4200200,SC,2017,9798046.33
4208906,SC,2017,121104177.31
4218251,SC,2017,6862593.99
4219408,SC,2017,3352794.78
4210506,SC,2017,16922542.39
4215109,SC,2017,8888353.41
4214805,SC,2017,56237996.18
4209904,SC,2017,11287628.63
4205159,SC,2017,3278411.1
4212700,SC,2017,4661592.18
4202057,SC,2017,7099883.81
4213401,SC,2017,9576674.92
4213302,SC,2017,4614909.14
4215059,SC,2017,3100028.29
4220000,SC,2017,6902506.79
4211306,SC,2017,72833946.46
4205605,SC,2017,3088220.7
4209854,SC,2017,4477486.2
4203006,SC,2017,36126264.3
4204251,SC,2017,14966456.05
4216057,SC,2017,5160904.47
4211108,SC,2017,6734550.57
4203808,SC,2017,42555948.81
4215455,SC,2017,8307704.26
4215406,SC,2017,4213368.26
4202909,SC,2017,90036776.94
4217600,SC,2017,8070824.52
4205209,SC,2017,3725220.37
4216354,SC,2017,3406783.24
4204004,SC,2017,8682169.6
4203204,SC,2017,63940574.74
4206603,SC,2017,4704094.83
4215687,SC,2017,2465101.72
4212270,SC,2017,4930363.0
4204202,SC,2017,135241361.02
4203253,SC,2017,5544562.38
4200408,SC,2017,8566918.61
4207650,SC,2017,6710739.55
4204905,SC,2017,5527731.93
4214151,SC,2017,2992964.78
4212254,SC,2017,8890747.67
4204459,SC,2017,2870764.27
4211876,SC,2017,2028287.7
4216602,SC,2017,161741545.55
4216404,SC,2017,6867378.06
4204350,SC,2017,5142547.48
4212650,SC,2017,7296544.06
4219309,SC,2017,41481780.18
4209102,SC,2017,350582387.84
4207577,SC,2017,5269088.05
4217402,SC,2017,16238306.44
4201950,SC,2017,8958637.8
4204301,SC,2017,57597416.55
4217204,SC,2017,27815832.57
4218400,SC,2017,6528309.25
4214706,SC,2017,8973342.91
4212908,SC,2017,14733958.86
4218509,SC,2017,8828434.09
4219002,SC,2017,17473043.35
4205100,SC,2017,3227389.75
4206504,SC,2017,35550050.39
