id_municipio,sigla_uf,ano,populacao
3127008,MG,2017,17072
3127008,MG,2019,18103
3127057,MG,2017,4733
3127057,MG,2019,4581
3127073,MG,2017,5709
3127073,MG,2019,5369
3127107,MG,2017,58770
3127107,MG,2019,59496
3127206,MG,2017,4277
3127206,MG,2019,4349
3127305,MG,2017,7034
3127305,MG,2019,6817
3127339,MG,2017,5246
3127339,MG,2019,5109
3127354,MG,2017,3160
3127354,MG,2019,3150
3127370,MG,2017,3328
3127370,MG,2019,3353
3127388,MG,2017,3952
3127388,MG,2019,3966
3127404,MG,2017,4410
3127404,MG,2019,4350
3127503,MG,2017,6223
3127503,MG,2019,6158
3127602,MG,2017,12064
3127602,MG,2019,11825
3127701,MG,2017,280901
3127701,MG,2019,279885
3127800,MG,2017,15931
3127800,MG,2019,15836
3127909,MG,2017,1418
3127909,MG,2019,1388
3128006,MG,2017,34054
3128006,MG,2019,34319
3128105,MG,2017,14460
3128105,MG,2019,14245
3128204,MG,2017,10542
3128204,MG,2019,10324
3128253,MG,2017,5001
3128253,MG,2019,4972
3128303,MG,2017,19378
3128303,MG,2019,19021
3128402,MG,2017,9047
3128402,MG,2019,8911
3128501,MG,2017,3938
3128501,MG,2019,3796
3128600,MG,2017,6736
3128600,MG,2019,6580
3128709,MG,2017,52294
3128709,MG,2019,51917
3128808,MG,2017,7300
3128808,MG,2019,7078
3128907,MG,2017,7956
3128907,MG,2019,8039
3129004,MG,2017,8714
3129004,MG,2019,8392
3129103,MG,2017,5959
3129103,MG,2019,5639
3129202,MG,2017,6561
3129202,MG,2019,6558
3129301,MG,2017,10962
3129301,MG,2019,11004
3129400,MG,2017,5150
3129400,MG,2019,5021
3129509,MG,2017,25100
3129509,MG,2019,25199
3129608,MG,2017,8400
3129608,MG,2019,8395
3129657,MG,2017,6165
3129657,MG,2019,5400
3129707,MG,2017,13575
3129707,MG,2019,13828
3129806,MG,2017,177475
3129806,MG,2019,180204
3129905,MG,2017,3536
3129905,MG,2019,3488
3130002,MG,2017,3018
3130002,MG,2019,2989
3130051,MG,2017,11835
3130051,MG,2019,11990
3130101,MG,2017,41127
3130101,MG,2019,43045
3130200,MG,2017,10547
3130200,MG,2019,10860
3130309,MG,2017,8172
3130309,MG,2019,7947
3130408,MG,2017,6460
3130408,MG,2019,6550
3130507,MG,2017,12358
3130507,MG,2019,12375
3130556,MG,2017,6899
3130556,MG,2019,6903
3130606,MG,2017,7356
3130606,MG,2019,7328
3130655,MG,2017,7524
3130655,MG,2019,7351
3130705,MG,2017,6806
3130705,MG,2019,6891
3130804,MG,2017,2785
3130804,MG,2019,2767
3130903,MG,2017,24792
3130903,MG,2019,24140
3131000,MG,2017,6240
3131000,MG,2019,6271
3131109,MG,2017,7489
3131109,MG,2019,7515
3131158,MG,2017,18375
3131158,MG,2019,18607
3131208,MG,2017,19736
3131208,MG,2019,19861
3131307,MG,2017,261203
3131307,MG,2019,263410
3131406,MG,2017,4285
3131406,MG,2019,4221
3131505,MG,2017,10125
3131505,MG,2019,10079
3131604,MG,2017,6969
3131604,MG,2019,6987
3131703,MG,2017,119285
3131703,MG,2019,120060
3131802,MG,2017,11498
3131802,MG,2019,11512
3131901,MG,2017,50816
3131901,MG,2019,51875
3132008,MG,2017,5374
3132008,MG,2019,5385
3132107,MG,2017,18443
3132107,MG,2019,18153
3132206,MG,2017,13329
3132206,MG,2019,13358
3132305,MG,2017,12725
3132305,MG,2019,12760
3132404,MG,2017,97000
3132404,MG,2019,96869
3132503,MG,2017,34661
3132503,MG,2019,34735
3132602,MG,2017,4362
3132602,MG,2019,4355
3132701,MG,2017,23637
3132701,MG,2019,23211
3132800,MG,2017,2207
3132800,MG,2019,2081
3132909,MG,2017,10501
3132909,MG,2019,10192
3133006,MG,2017,15391
3133006,MG,2019,15579
3133105,MG,2017,15290
3133105,MG,2019,15331
3133204,MG,2017,12394
3133204,MG,2019,12228
3133303,MG,2017,21559
3133303,MG,2019,21062
3133402,MG,2017,15041
3133402,MG,2019,15243
3133501,MG,2017,22158
3133501,MG,2019,21762
3133600,MG,2017,9618
3133600,MG,2019,9783
3133709,MG,2017,10979
3133709,MG,2019,11146
3133758,MG,2017,16082
3133758,MG,2019,16108
3133808,MG,2017,92696
3133808,MG,2019,93214
3133907,MG,2017,5690
3133907,MG,2019,5419
3134004,MG,2017,15147
3134004,MG,2019,14990
3134103,MG,2017,6120
3134103,MG,2019,6051
3134202,MG,2017,104526
3134202,MG,2019,104671
3134301,MG,2017,6213
3134301,MG,2019,6023
3134400,MG,2017,38484
3134400,MG,2019,39263
3134509,MG,2017,3926
3134509,MG,2019,3788
3134608,MG,2017,19545
3134608,MG,2019,20143
3134707,MG,2017,12561
3134707,MG,2019,12326
3134806,MG,2017,7809
3134806,MG,2019,7686
3134905,MG,2017,25453
3134905,MG,2019,25979
3135001,MG,2017,3158
3135001,MG,2019,3133
3135050,MG,2017,37939
3135050,MG,2019,38909
3135076,MG,2017,5414
3135076,MG,2019,5404
3135100,MG,2017,71653
3135100,MG,2019,71648
3135209,MG,2017,68584
3135209,MG,2019,67742
3135308,MG,2017,4308
3135308,MG,2019,4350
3135357,MG,2017,8683
3135357,MG,2019,7969
3135407,MG,2017,5209
3135407,MG,2019,4912
3135456,MG,2017,7672
3135456,MG,2019,7692
3135506,MG,2017,12859
3135506,MG,2019,12386
3135605,MG,2017,7890
3135605,MG,2019,7531
3135704,MG,2017,5319
3135704,MG,2019,5211
3135803,MG,2017,25560
3135803,MG,2019,25391
3135902,MG,2017,4898
3135902,MG,2019,4787
3136009,MG,2017,15634
3136009,MG,2019,15432
3136108,MG,2017,4996
3136108,MG,2019,4573
3136207,MG,2017,79590
3136207,MG,2019,79910
3136306,MG,2017,48751
3136306,MG,2019,47452
3136405,MG,2017,4669
3136405,MG,2019,4695
3136504,MG,2017,10901
3136504,MG,2019,10812
3136520,MG,2017,4631
3136520,MG,2019,4501
3136553,MG,2017,4894
3136553,MG,2019,4995
3136579,MG,2017,4877
3136579,MG,2019,4867
3136603,MG,2017,5804
3136603,MG,2019,5725
3136652,MG,2017,25874
3136652,MG,2019,26946
3136702,MG,2017,563769
3136702,MG,2019,568873
3136801,MG,2017,4358
3136801,MG,2019,4331
3136900,MG,2017,10341
3136900,MG,2019,10563
3136959,MG,2017,5860
3136959,MG,2019,5724
3137007,MG,2017,18152
3137007,MG,2019,18111
3137106,MG,2017,7795
3137106,MG,2019,7613
3137205,MG,2017,51204
3137205,MG,2019,52165
3137304,MG,2017,4248
3137304,MG,2019,4102
3137403,MG,2017,13056
3137403,MG,2019,13009
3137502,MG,2017,18175
3137502,MG,2019,18052
3137536,MG,2017,9440
3137536,MG,2019,9532
3137601,MG,2017,61752
3137601,MG,2019,64527
3137700,MG,2017,20301
3137700,MG,2019,19923
3137809,MG,2017,20870
3137809,MG,2019,20814
3137908,MG,2017,3498
3137908,MG,2019,3391
3138005,MG,2017,6852
3138005,MG,2019,6810
3138104,MG,2017,6664
3138104,MG,2019,6512
3138203,MG,2017,102124
3138203,MG,2019,103773
3138302,MG,2017,3300
3138302,MG,2019,3229
3138351,MG,2017,4998
3138351,MG,2019,4918
3138401,MG,2017,53354
3138401,MG,2019,52587
3138500,MG,2017,5296
3138500,MG,2019,5069
3138609,MG,2017,16910
3138609,MG,2019,16698
3138625,MG,2017,7487
3138625,MG,2019,7536
3138658,MG,2017,9044
3138658,MG,2019,9661
3138674,MG,2017,6409
3138674,MG,2019,6266
3138682,MG,2017,6756
3138682,MG,2019,6699
3138708,MG,2017,5572
3138708,MG,2019,5446
3138807,MG,2017,18400
3138807,MG,2019,18215
3138906,MG,2017,7237
3138906,MG,2019,7111
3139003,MG,2017,41920
3139003,MG,2019,42133
3139102,MG,2017,5153
3139102,MG,2019,5098
3139201,MG,2017,19157
3139201,MG,2019,18650
3139250,MG,2017,6624
3139250,MG,2019,6543
3139300,MG,2017,19372
3139300,MG,2019,18407
3139409,MG,2017,88580
3139409,MG,2019,90229
3139508,MG,2017,22784
3139508,MG,2019,22707
3139607,MG,2017,28132
3139607,MG,2019,27644
3139706,MG,2017,7876
3139706,MG,2019,7976
3139805,MG,2017,12743
3139805,MG,2019,12814
3139904,MG,2017,14488
3139904,MG,2019,14095
3140001,MG,2017,59857
3140001,MG,2019,60724
3140100,MG,2017,4254
3140100,MG,2019,4115
3140159,MG,2017,14988
3140159,MG,2019,15416
3140209,MG,2017,2979
3140209,MG,2019,2973
3140308,MG,2017,4129
3140308,MG,2019,4039
3140407,MG,2017,2900
3140407,MG,2019,2755
3140506,MG,2017,13436
3140506,MG,2019,13388
3140530,MG,2017,8172
3140530,MG,2019,8417
3140555,MG,2017,8539
3140555,MG,2019,8586
3140605,MG,2017,4619
3140605,MG,2019,4459
3140704,MG,2017,30678
3140704,MG,2019,31086
3140803,MG,2017,14449
3140803,MG,2019,14468
3140852,MG,2017,10999
3140852,MG,2019,11157
3140902,MG,2017,18914
3140902,MG,2019,18908
3141009,MG,2017,12849
3141009,MG,2019,12459
3141108,MG,2017,37344
3141108,MG,2019,37820
3141207,MG,2017,3846
3141207,MG,2019,3749
3141306,MG,2017,3765
3141306,MG,2019,3802
3141405,MG,2017,21409
3141405,MG,2019,20820
3141504,MG,2017,6564
3141504,MG,2019,6446
3141603,MG,2017,10868
3141603,MG,2019,10739
3141702,MG,2017,5911
3141702,MG,2019,5605
3141801,MG,2017,32009
3141801,MG,2019,31484
3141900,MG,2017,3970
3141900,MG,2019,3894
3142007,MG,2017,13726
3142007,MG,2019,13589
3142106,MG,2017,10837
3142106,MG,2019,10754
3142205,MG,2017,14946
3142205,MG,2019,15014
3142254,MG,2017,4885
3142254,MG,2019,4888
3142304,MG,2017,4957
3142304,MG,2019,4919
3142403,MG,2017,7525
3142403,MG,2019,7517
3142502,MG,2017,2327
3142502,MG,2019,2220
3142601,MG,2017,8711
3142601,MG,2019,8688
3142700,MG,2017,15603
3142700,MG,2019,14877
3142809,MG,2017,21095
3142809,MG,2019,21120
3142908,MG,2017,21783
3142908,MG,2019,20854
3143005,MG,2017,13453
3143005,MG,2019,13166
3143104,MG,2017,48248
3143104,MG,2019,47809
3143153,MG,2017,4936
3143153,MG,2019,4906
3143203,MG,2017,21949
3143203,MG,2019,21524
3143302,MG,2017,402027
3143302,MG,2019,409341
3143401,MG,2017,23444
3143401,MG,2019,23803
3143450,MG,2017,8168
3143450,MG,2019,8249
3143500,MG,2017,8860
3143500,MG,2019,8863
3143609,MG,2017,2595
3143609,MG,2019,2462
3143708,MG,2017,3339
3143708,MG,2019,3182
3143807,MG,2017,6261
3143807,MG,2019,6029
3143906,MG,2017,108537
3143906,MG,2019,108763
3144003,MG,2017,27528
3144003,MG,2019,26979
3144102,MG,2017,21026
3144102,MG,2019,20569
3144201,MG,2017,3274
3144201,MG,2019,3220
3144300,MG,2017,41787
3144300,MG,2019,40750
3144359,MG,2017,6930
3144359,MG,2019,6996
3144375,MG,2017,3382
3144375,MG,2019,3311
3144409,MG,2017,4820
3144409,MG,2019,4730
3144508,MG,2017,8583
3144508,MG,2019,8608
3144607,MG,2017,27053
3144607,MG,2019,26769
3144656,MG,2017,10375
3144656,MG,2019,10295
3144672,MG,2017,3465
3144672,MG,2019,3190
3144706,MG,2017,17994
3144706,MG,2019,17578
3144805,MG,2017,92178
3144805,MG,2019,94889
3144904,MG,2017,3757
3144904,MG,2019,3600
3145000,MG,2017,14934
3145000,MG,2019,15545
3145059,MG,2017,7648
3145059,MG,2019,7500
3145109,MG,2017,16645
3145109,MG,2019,16723
3145208,MG,2017,94681
3145208,MG,2019,102693
3145307,MG,2017,31884
3145307,MG,2019,31331
3145356,MG,2017,10869
3145356,MG,2019,10755
3145372,MG,2017,5308
3145372,MG,2019,5299
3145406,MG,2017,1873
3145406,MG,2019,1747
3145455,MG,2017,5943
3145455,MG,2019,6096
3145505,MG,2017,2763
3145505,MG,2019,2787
3145604,MG,2017,41907
3145604,MG,2019,41687
3145703,MG,2017,2182
3145703,MG,2019,2133
3145802,MG,2017,3192
3145802,MG,2019,3148
3145851,MG,2017,4710
3145851,MG,2019,4655
3145877,MG,2017,7949
3145877,MG,2019,8018
3145901,MG,2017,38935
3145901,MG,2019,39500
3146008,MG,2017,33716
3146008,MG,2019,33639
3146107,MG,2017,74659
3146107,MG,2019,74281
3146206,MG,2017,6110
3146206,MG,2019,5934
3146255,MG,2017,6338
3146255,MG,2019,6378
3146305,MG,2017,20177
3146305,MG,2019,20154
3146404,MG,2017,4650
3146404,MG,2019,4486
3146503,MG,2017,8391
3146503,MG,2019,8283
3146552,MG,2017,6184
3146552,MG,2019,6089
3146602,MG,2017,1577
3146602,MG,2019,1529
3146701,MG,2017,6753
3146701,MG,2019,6616
3146750,MG,2017,6161
3146750,MG,2019,5507
3146909,MG,2017,15516
3146909,MG,2019,15674
3147006,MG,2017,92386
3147006,MG,2019,93158
3147105,MG,2017,92739
3147105,MG,2019,93969
3147204,MG,2017,21583
3147204,MG,2019,21513
3147303,MG,2017,20983
3147303,MG,2019,21083
3147402,MG,2017,24427
3147402,MG,2019,24540
3147501,MG,2017,1732
3147501,MG,2019,1649
3147600,MG,2017,16470
3147600,MG,2019,16344
3147709,MG,2017,8324
3147709,MG,2019,8084
3147808,MG,2017,2104
3147808,MG,2019,2039
3147907,MG,2017,114458
3147907,MG,2019,114679
3147956,MG,2017,5976
3147956,MG,2019,5972
3148004,MG,2017,150893
3148004,MG,2019,152488
3148103,MG,2017,89983
3148103,MG,2019,90757
3148202,MG,2017,5680
3148202,MG,2019,5684
3148301,MG,2017,9698
3148301,MG,2019,9571
3148400,MG,2017,4982
3148400,MG,2019,4830
3148509,MG,2017,8709
3148509,MG,2019,8450
3148608,MG,2017,17871
3148608,MG,2019,17541
3148707,MG,2017,24748
3148707,MG,2019,24324
3148756,MG,2017,7117
3148756,MG,2019,7097
3148806,MG,2017,3270
3148806,MG,2019,3052
3148905,MG,2017,4034
3148905,MG,2019,3972
3149002,MG,2017,2452
3149002,MG,2019,2504
3149101,MG,2017,11570
3149101,MG,2019,11195
3149150,MG,2017,11396
3149150,MG,2019,12107
3149200,MG,2017,3672
3149200,MG,2019,3635
3149309,MG,2017,63837
3149309,MG,2019,64258
3149408,MG,2017,1843
3149408,MG,2019,1807
3149507,MG,2017,3347
3149507,MG,2019,3320
3149606,MG,2017,4395
3149606,MG,2019,4406
3149705,MG,2017,10846
3149705,MG,2019,11506
3149804,MG,2017,15925
3149804,MG,2019,16168
3149903,MG,2017,21444
3149903,MG,2019,21390
3149952,MG,2017,7060
3149952,MG,2019,6810
3150000,MG,2017,4311
3150000,MG,2019,4252
3150109,MG,2017,2850
3150109,MG,2019,2748
3150158,MG,2017,8247
3150158,MG,2019,8566
3150208,MG,2017,4213
3150208,MG,2019,4140
3150307,MG,2017,4684
3150307,MG,2019,4497
3150406,MG,2017,4981
3150406,MG,2019,4982
3150505,MG,2017,8720
3150505,MG,2019,8660
3150539,MG,2017,4873
3150539,MG,2019,4941
3150570,MG,2017,7585
3150570,MG,2019,7507
3150604,MG,2017,6566
3150604,MG,2019,6409
3150703,MG,2017,5790
3150703,MG,2019,6199
3150802,MG,2017,17918
3150802,MG,2019,17626
3150901,MG,2017,5514
3150901,MG,2019,5472
3151008,MG,2017,8597
3151008,MG,2019,8596
3151107,MG,2017,10876
3151107,MG,2019,10752
3151206,MG,2017,56706
3151206,MG,2019,56428
3151305,MG,2017,11080
3151305,MG,2019,10787
3151404,MG,2017,27706
3151404,MG,2019,27989
3151503,MG,2017,34525
3151503,MG,2019,34691
3151602,MG,2017,11796
3151602,MG,2019,12133
3151701,MG,2017,16903
3151701,MG,2019,16791
3151800,MG,2017,166085
3151800,MG,2019,167397
3151909,MG,2017,8841
3151909,MG,2019,8432
3152006,MG,2017,31612
3152006,MG,2019,31812
3152105,MG,2017,60361
3152105,MG,2019,59742
3152131,MG,2017,4259
3152131,MG,2019,4261
3152170,MG,2017,12138
3152170,MG,2019,12121
3152204,MG,2017,38741
3152204,MG,2019,37906
3152303,MG,2017,11245
3152303,MG,2019,11279
3152402,MG,2017,16641
3152402,MG,2019,16555
3152501,MG,2017,147137
3152501,MG,2019,150737
3152600,MG,2017,6185
3152600,MG,2019,5940
3152709,MG,2017,9021
3152709,MG,2019,9031
3152808,MG,2017,27796
3152808,MG,2019,27856
3152907,MG,2017,8890
3152907,MG,2019,8603
3153004,MG,2017,3569
3153004,MG,2019,3603
3153103,MG,2017,5562
3153103,MG,2019,5369
3153202,MG,2017,3827
3153202,MG,2019,3641
3153301,MG,2017,3061
3153301,MG,2019,3002
3153400,MG,2017,19599
3153400,MG,2019,19573
3153509,MG,2017,8522
3153509,MG,2019,8317
3153608,MG,2017,10577
3153608,MG,2019,10733
3153707,MG,2017,3557
3153707,MG,2019,3563
3153806,MG,2017,1958
3153806,MG,2019,1939
3153905,MG,2017,16390
3153905,MG,2019,16354
3154002,MG,2017,24368
3154002,MG,2019,23762
3154101,MG,2017,10697
3154101,MG,2019,10517
3154150,MG,2017,7117
3154150,MG,2019,7154
3154200,MG,2017,11569
3154200,MG,2019,11500
3154309,MG,2017,17715
3154309,MG,2019,17397
3154408,MG,2017,4861
3154408,MG,2019,4808
3154457,MG,2017,8290
3154457,MG,2019,8136
3154507,MG,2017,9672
3154507,MG,2019,9481
3154606,MG,2017,328871
3154606,MG,2019,334858
3154705,MG,2017,4058
3154705,MG,2019,4033
3154804,MG,2017,10123
3154804,MG,2019,10312
3154903,MG,2017,14130
3154903,MG,2019,13564
3155009,MG,2017,2623
3155009,MG,2019,2610
3155108,MG,2017,5302
3155108,MG,2019,5150
3155207,MG,2017,5825
3155207,MG,2019,5474
3155306,MG,2017,5774
3155306,MG,2019,5832
3155405,MG,2017,9084
3155405,MG,2019,8949
3155504,MG,2017,12462
3155504,MG,2019,12313
3155603,MG,2017,31016
3155603,MG,2019,30914
3155702,MG,2017,14624
3155702,MG,2019,14339
3155801,MG,2017,18061
3155801,MG,2019,17910
3155900,MG,2017,5544
3155900,MG,2019,5476
3156007,MG,2017,13453
3156007,MG,2019,12846
3156106,MG,2017,4834
3156106,MG,2019,4604
3156205,MG,2017,2293
3156205,MG,2019,2305
3156304,MG,2017,7857
3156304,MG,2019,8109
3156403,MG,2017,3644
3156403,MG,2019,3533
3156452,MG,2017,4580
3156452,MG,2019,4594
3156502,MG,2017,6789
3156502,MG,2019,5995
3156601,MG,2017,10377
3156601,MG,2019,10241
3156700,MG,2017,135968
3156700,MG,2019,136344
3156809,MG,2017,15936
3156809,MG,2019,15470
3156908,MG,2017,25998
3156908,MG,2019,26185
3157005,MG,2017,41678
3157005,MG,2019,41527
3157104,MG,2017,7127
3157104,MG,2019,7009
3157203,MG,2017,30690
3157203,MG,2019,31324
3157252,MG,2017,8180
3157252,MG,2019,8147
3157278,MG,2017,3096
3157278,MG,2019,3150
3157302,MG,2017,4590
3157302,MG,2019,4430
3157336,MG,2017,8547
3157336,MG,2019,8604
3157377,MG,2017,4337
3157377,MG,2019,4142
3157401,MG,2017,4960
3157401,MG,2019,4758
3157500,MG,2017,4587
3157500,MG,2019,4409
3157609,MG,2017,3985
3157609,MG,2019,3846
3157658,MG,2017,6410
3157658,MG,2019,6366
3157708,MG,2017,13380
3157708,MG,2019,14003
3157807,MG,2017,218897
3157807,MG,2019,219134
3157906,MG,2017,16173
3157906,MG,2019,16208
3158003,MG,2017,11007
3158003,MG,2019,10847
3158102,MG,2017,5381
3158102,MG,2019,5232
3158201,MG,2017,14896
3158201,MG,2019,14615
3158300,MG,2017,7322
3158300,MG,2019,7100
3158409,MG,2017,3876
3158409,MG,2019,3872
3158508,MG,2017,7965
3158508,MG,2019,7642
3158607,MG,2017,4032
3158607,MG,2019,3976
3158706,MG,2017,2436
3158706,MG,2019,2458
3158805,MG,2017,4861
3158805,MG,2019,4821
3158904,MG,2017,8853
3158904,MG,2019,8674
3158953,MG,2017,32828
3158953,MG,2019,34663
3159001,MG,2017,4301
3159001,MG,2019,4295
3159100,MG,2017,3887
3159100,MG,2019,3777
3159209,MG,2017,9198
3159209,MG,2019,8949
3159308,MG,2017,5043
3159308,MG,2019,4884
3159357,MG,2017,7149
3159357,MG,2019,7212
3159407,MG,2017,3566
3159407,MG,2019,3425
3159506,MG,2017,5699
3159506,MG,2019,5489
3159605,MG,2017,42324
3159605,MG,2019,43260
3159704,MG,2017,3386
3159704,MG,2019,3350
3159803,MG,2017,19646
3159803,MG,2019,19742
3159902,MG,2017,18553
3159902,MG,2019,18525
3160009,MG,2017,3668
3160009,MG,2019,3602
3160108,MG,2017,4071
3160108,MG,2019,3911
3160207,MG,2017,4040
3160207,MG,2019,3838
3160306,MG,2017,11977
3160306,MG,2019,11640
3160405,MG,2017,28115
3160405,MG,2019,28243
3160454,MG,2017,7339
3160454,MG,2019,7277
3160504,MG,2017,1813
3160504,MG,2019,1765
3160603,MG,2017,3218
3160603,MG,2019,3087
3160702,MG,2017,47561
3160702,MG,2019,46487
3160801,MG,2017,5159
3160801,MG,2019,5286
3160900,MG,2017,3747
3160900,MG,2019,3738
3160959,MG,2017,5697
3160959,MG,2019,5644
3161007,MG,2017,17787
3161007,MG,2019,17359
3161056,MG,2017,3458
3161056,MG,2019,3369
3161106,MG,2017,56805
3161106,MG,2019,56323
3161205,MG,2017,6673
3161205,MG,2019,6527
3161304,MG,2017,6224
3161304,MG,2019,6238
3161403,MG,2017,5085
3161403,MG,2019,4844
3161502,MG,2017,11905
3161502,MG,2019,12366
3161601,MG,2017,4214
3161601,MG,2019,3962
3161650,MG,2017,3920
3161650,MG,2019,4012
3161700,MG,2017,6898
3161700,MG,2019,8389
3161809,MG,2017,11985
3161809,MG,2019,12411
3161908,MG,2017,10773
3161908,MG,2019,10920
3162005,MG,2017,25517
3162005,MG,2019,25449
3162104,MG,2017,35016
3162104,MG,2019,35469
3162203,MG,2017,7431
3162203,MG,2019,7453
3162252,MG,2017,4942
3162252,MG,2019,4915
3162302,MG,2017,2811
3162302,MG,2019,2749
3162401,MG,2017,25856
3162401,MG,2019,25165
3162450,MG,2017,12862
3162450,MG,2019,13014
3162500,MG,2017,90263
3162500,MG,2019,90082
3162559,MG,2017,11367
3162559,MG,2019,11559
3162575,MG,2017,5759
3162575,MG,2019,5859
3162609,MG,2017,7819
3162609,MG,2019,7498
3162658,MG,2017,4396
3162658,MG,2019,4419
3162708,MG,2017,23729
3162708,MG,2019,23618
3162807,MG,2017,16083
3162807,MG,2019,15774
3162906,MG,2017,26538
3162906,MG,2019,26361
3162922,MG,2017,30160
3162922,MG,2019,31578
3162948,MG,2017,7374
3162948,MG,2019,7426
3162955,MG,2017,22910
3162955,MG,2019,23766
3163003,MG,2017,4303
3163003,MG,2019,4268
3163102,MG,2017,4834
3163102,MG,2019,5004
3163201,MG,2017,4228
3163201,MG,2019,4196
3163300,MG,2017,3946
3163300,MG,2019,3860
3163409,MG,2017,5633
3163409,MG,2019,5420
3163508,MG,2017,6650
3163508,MG,2019,6453
3163607,MG,2017,2787
3163607,MG,2019,2791
3163706,MG,2017,45457
3163706,MG,2019,45851
3163805,MG,2017,7045
3163805,MG,2019,6938
3163904,MG,2017,4911
3163904,MG,2019,4659
3164001,MG,2017,8181
3164001,MG,2019,7781
3164100,MG,2017,5494
3164100,MG,2019,5246
3164209,MG,2017,11892
3164209,MG,2019,12337
3164308,MG,2017,7092
3164308,MG,2019,7051
3164407,MG,2017,5438
3164407,MG,2019,5504
3164431,MG,2017,3006
3164431,MG,2019,3007
3164472,MG,2017,6419
3164472,MG,2019,6555
3164506,MG,2017,10511
3164506,MG,2019,10044
3164605,MG,2017,6589
3164605,MG,2019,6775
3164704,MG,2017,70533
3164704,MG,2019,70956
3164803,MG,2017,1582
3164803,MG,2019,1506
3164902,MG,2017,2249
3164902,MG,2019,2241
3165008,MG,2017,11073
3165008,MG,2019,10941
3165107,MG,2017,7222
3165107,MG,2019,7021
3165206,MG,2017,7106
3165206,MG,2019,7089
3165305,MG,2017,7672
3165305,MG,2019,7753
3165404,MG,2017,6850
3165404,MG,2019,6930
3165503,MG,2017,6198
3165503,MG,2019,6300
3165537,MG,2017,31037
3165537,MG,2019,32752
3165552,MG,2017,12060
3165552,MG,2019,12258
3165560,MG,2017,2776
3165560,MG,2019,2633
3165578,MG,2017,5439
3165578,MG,2019,5356
3165602,MG,2017,2049
3165602,MG,2019,2005
3165701,MG,2017,7792
3165701,MG,2019,7812
3165800,MG,2017,1672
3165800,MG,2019,1502
3165909,MG,2017,4410
3165909,MG,2019,4156
3166006,MG,2017,5892
3166006,MG,2019,5786
3166105,MG,2017,3602
3166105,MG,2019,3523
3166204,MG,2017,10622
3166204,MG,2019,10459
3166303,MG,2017,7434
3166303,MG,2019,7326
3166402,MG,2017,1874
3166402,MG,2019,1851
3166501,MG,2017,4372
3166501,MG,2019,4293
3166600,MG,2017,812
3166600,MG,2019,781
3166709,MG,2017,8809
3166709,MG,2019,8699
3166808,MG,2017,11491
3166808,MG,2019,11582
3166907,MG,2017,7812
3166907,MG,2019,7669
3166956,MG,2017,4769
3166956,MG,2019,4781
3167004,MG,2017,2023
3167004,MG,2019,1963
3167103,MG,2017,21435
3167103,MG,2019,20966
3167202,MG,2017,236228
3167202,MG,2019,239639
3167301,MG,2017,2292
3167301,MG,2019,2261
3167400,MG,2017,6314
3167400,MG,2019,6238
3167509,MG,2017,2651
3167509,MG,2019,2615
3167608,MG,2017,19633
3167608,MG,2019,19633
3167707,MG,2017,5791
3167707,MG,2019,5553
3167806,MG,2017,6131
3167806,MG,2019,6151
3167905,MG,2017,3963
3167905,MG,2019,3750
3168002,MG,2017,33824
3168002,MG,2019,34132
3168051,MG,2017,3196
3168051,MG,2019,3110
3168101,MG,2017,4650
3168101,MG,2019,4773
3168200,MG,2017,1921
3168200,MG,2019,1875
3168309,MG,2017,4075
3168309,MG,2019,4077
3168408,MG,2017,14667
3168408,MG,2019,14326
3168507,MG,2017,11836
3168507,MG,2019,11661
3168606,MG,2017,141934
3168606,MG,2019,140592
3168705,MG,2017,88931
3168705,MG,2019,89842
3168804,MG,2017,7807
3168804,MG,2019,7981
3168903,MG,2017,6795
3168903,MG,2019,6480
3169000,MG,2017,16766
3169000,MG,2019,16659
3169059,MG,2017,4147
3169059,MG,2019,4101
3169109,MG,2017,6232
3169109,MG,2019,6258
3169208,MG,2017,8772
3169208,MG,2019,8022
3169307,MG,2017,78999
3169307,MG,2019,79482
3169356,MG,2017,31687
3169356,MG,2019,32356
3169406,MG,2017,57097
3169406,MG,2019,56746
3169505,MG,2017,6739
3169505,MG,2019,6732
3169604,MG,2017,25538
3169604,MG,2019,25327
3169703,MG,2017,19762
3169703,MG,2019,19964
3169802,MG,2017,5025
3169802,MG,2019,5040
3169901,MG,2017,113300
3169901,MG,2019,115552
3170008,MG,2017,12531
3170008,MG,2019,12533
3170057,MG,2017,12622
3170057,MG,2019,12471
3170107,MG,2017,328272
3170107,MG,2019,333783
3170206,MG,2017,676613
3170206,MG,2019,691305
3170305,MG,2017,2709
3170305,MG,2019,2611
3170404,MG,2017,83980
3170404,MG,2019,84378
3170438,MG,2017,4452
3170438,MG,2019,4304
3170479,MG,2017,3338
3170479,MG,2019,3264
3170503,MG,2017,10589
3170503,MG,2019,10358
3170529,MG,2017,16095
3170529,MG,2019,16865
3170578,MG,2017,6632
3170578,MG,2019,6480
3170602,MG,2017,2209
3170602,MG,2019,2153
3170651,MG,2017,5032
3170651,MG,2019,5007
3170701,MG,2017,134364
3170701,MG,2019,135558
3170750,MG,2017,6947
3170750,MG,2019,7036
3170800,MG,2017,39128
3170800,MG,2019,39493
3170909,MG,2017,19723
3170909,MG,2019,19320
3171006,MG,2017,20784
3171006,MG,2019,20590
3171030,MG,2017,9220
