id_municipio,ano,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais
2902401,2019,3.1,8.0
2909208,2019,1.7,8.2
3554300,2019,0.1,0.0
2311405,2019,0.0,0.4
2801603,2019,1.0,0.9
2704401,2019,0.0,0.0
2923902,2019,1.4,9.5
3514403,2019,0.0,0.0
4314779,2019,0.5,0.0
2304285,2019,0.1,0.5
2505600,2019,3.4,10.6
2202307,2019,1.1,2.3
3515509,2019,0.2,0.0
4300901,2019,0.0,0.0
1100940,2019,2.5,3.3
1301902,2019,1.2,3.2
1500305,2019,2.8,9.7
1502509,2019,3.4,8.8
1503002,2019,2.6,13.5
1504455,2019,1.5,6.2
1506559,2019,1.7,2.5
1508084,2019,2.0,5.7
1703206,2019,0.0,1.9
1710706,2019,0.0,1.3
1720804,2019,0.6,3.0
1722081,2019,0.2,2.7
2100105,2019,1.5,3.7
2100709,2019,0.7,3.6
2103752,2019,0.3,5.2
2104008,2019,0.8,1.5
2105005,2019,1.0,3.5
2108900,2019,0.8,5.4
2109403,2019,2.0,4.5
2204659,2019,2.0,1.8
2205532,2019,0.2,0.9
2209104,2019,0.2,2.6
2209658,2019,1.0,1.4
2210201,2019,1.7,3.2
2303931,2019,0.0,2.5
2304103,2019,0.4,1.2
2307650,2019,0.4,1.4
2310308,2019,0.4,1.8
2502102,2019,1.4,5.8
2505238,2019,6.4,17.7
2507002,2019,1.6,1.6
2508901,2019,1.4,10.0
2512754,2019,0.6,2.9
2513505,2019,0.6,7.1
2601508,2019,0.0,0.0
2603801,2019,0.0,1.5
2605301,2019,0.4,2.4
2613503,2019,0.2,1.1
2700409,2019,3.0,3.4
2703700,2019,0.0,2.2
2704807,2019,2.5,6.9
2706422,2019,0.2,0.5
2708105,2019,0.0,0.0
2801405,2019,2.9,14.0
2802403,2019,1.2,8.0
2805802,2019,2.1,3.9
2902104,2019,4.1,11.0
2907905,2019,2.8,11.1
2909406,2019,0.5,3.4
2909703,2019,0.7,3.5
2911402,2019,0.8,2.5
2913309,2019,1.0,4.5
2913408,2019,1.6,5.0
2914109,2019,5.2,5.0
2915353,2019,1.8,9.0
2915700,2019,2.5,22.0
2917904,2019,0.8,4.7
2919603,2019,0.8,16.8
2921203,2019,0.7,5.1
2926202,2019,1.3,5.0
2927408,2019,0.8,1.5
2928109,2019,1.5,7.0
2930774,2019,0.4,1.7
2930808,2019,0.0,1.1
3101102,2019,0.0,0.2
3115904,2019,0.4,0.6
3116001,2019,0.0,0.0
3117836,2019,0.0,0.0
3138682,2019,0.5,5.5
4210852,2019,0.0,0.0
4211504,2019,0.0,0.7
4300877,2019,0.0,1.1
4306304,2019,0.0,0.0
4310553,2019,0.5,0.0
4311759,2019,0.0,4.3
4316501,2019,0.0,0.7
4316808,2019,0.5,2.5
4316907,2019,0.4,0.9
4321626,2019,0.0,0.0
4322103,2019,0.0,0.0
4322608,2019,0.2,2.2
4322707,2019,0.1,2.9
5002803,2019,0.0,1.7
5003504,2019,0.0,3.1
5007950,2019,3.3,7.2
5102603,2019,1.4,2.8
5206503,2019,0.0,0.0
5209903,2019,0.6,0.0
5213756,2019,0.3,0.0
5220454,2019,0.6,2.4
1501451,2019,0.0,0.0
1504307,2019,1.7,5.6
1504752,2019,0.1,0.8
1505106,2019,1.0,4.9
1505601,2019,0.8,3.5
1506195,2019,3.0,7.6
1507003,2019,2.0,5.6
1507953,2019,1.3,5.2
2200400,2019,0.3,0.3
2205706,2019,1.7,3.0
2414704,2019,5.8,11.5
2501005,2019,0.8,4.1
2503704,2019,2.2,5.7
2506400,2019,1.1,6.8
2507408,2019,4.6,11.9
2509701,2019,0.1,0.4
2510204,2019,0.6,3.8
2603009,2019,0.1,0.5
2613107,2019,0.9,1.5
2614857,2019,0.3,4.2
2709202,2019,0.8,2.9
2805505,2019,0.9,4.1
2805703,2019,2.5,3.7
2914604,2019,0.0,0.6
2914703,2019,1.1,3.0
2916401,2019,1.2,8.5
2926608,2019,0.9,3.8
3104403,2019,0.0,3.0
3157658,2019,0.0,0.0
3204302,2019,0.6,0.9
3204708,2019,0.1,0.7
3205309,2019,0.4,1.3
3306206,2019,0.3,0.3
3518701,2019,0.0,0.0
3536802,2019,0.0,0.7
3548054,2019,0.0,0.0
4212502,2019,0.0,0.4
5217708,2019,0.2,1.0
2201408,2019,2.8,3.0
2207850,2019,1.7,5.1
2208304,2019,0.1,0.3
2210383,2019,0.0,1.9
2307403,2019,0.0,0.1
2502805,2019,0.0,0.0
2605004,2019,0.7,1.2
2605608,2019,0.0,2.0
2605707,2019,0.9,3.6
2806305,2019,2.3,8.2
2903904,2019,0.0,0.0
2930105,2019,1.7,4.5
3136702,2019,0.3,0.9
3301009,2019,1.1,3.8
3302205,2019,0.2,0.1
3303708,2019,0.1,0.5
3304805,2019,0.5,0.6
3305554,2019,0.8,0.7
3507001,2019,0.0,0.0
3510708,2019,0.0,0.0
3512803,2019,0.1,0.5
3532827,2019,0.2,0.0
3534807,2019,0.0,0.0
3542701,2019,0.4,0.0
3554953,2019,0.0,0.0
4210605,2019,0.1,0.0
5104609,2019,0.2,0.7
5203203,2019,0.0,0.0
5208806,2019,0.4,2.5
2207900,2019,0.7,3.5
2516300,2019,0.1,3.0
4202503,2019,0.0,0.0
5003108,2019,0.2,0.0
2302800,2019,0.4,1.7
3546603,2019,0.0,0.0
2206753,2019,1.6,3.2
2514206,2019,2.1,8.2
5105150,2019,0.3,0.0
2411007,2019,1.3,5.3
2918555,2019,0.7,3.1
3557303,2019,0.0,1.6
2513927,2019,0.4,1.3
2925253,2019,0.5,8.4
2926707,2019,0.7,3.0
3543907,2019,0.0,0.0
2100808,2019,1.4,4.6
2307601,2019,0.2,1.3
2207207,2019,0.0,0.0
2112704,2019,0.0,0.7
2105807,2019,0.2,0.0
3512001,2019,0.0,0.4
5209101,2019,0.4,0.0
3200904,2019,0.0,0.0
4302501,2019,0.0,2.7
2101806,2017,1.7,4.6
2901304,2017,0.2,2.2
3300803,2017,0.0,0.8
4203402,2017,0.0,8.6
4216800,2017,0.7,4.2
3110301,2017,0.0,
1501402,2017,1.9,1.6
2103174,2017,1.8,9.8
2206803,2017,0.0,0.0
2920205,2017,0.9,5.7
4202404,2017,0.1,0.8
4202909,2017,0.1,0.4
4204806,2017,0.0,0.5
4311718,2017,0.0,2.2
4314902,2017,0.0,0.0
4317301,2017,0.7,3.3
4320859,2017,0.0,1.9
4322004,2017,0.3,2.1
3118304,2017,0.2,0.3
3129509,2017,0.3,4.4
3134202,2017,0.0,0.1
3151800,2017,0.2,0.6
3169604,2017,0.0,3.3
3300209,2017,0.9,1.2
3306305,2017,0.3,0.8
4310603,2017,0.2,1.0
5218789,2017,1.0,0.7
3300258,2017,1.5,2.8
3306008,2017,0.8,1.6
3540705,2017,0.0,0.1
3550308,2017,0.5,1.7
2104008,2017,0.7,3.1
2907301,2017,1.5,3.7
3137700,2017,0.3,2.9
3145877,2017,1.8,9.5
5007802,2017,1.0,3.4
2501807,2017,3.2,5.9
3507902,2017,0.1,0.0
3552205,2017,0.1,0.0
2104602,2017,1.4,6.6
2923704,2017,1.4,3.7
4302105,2017,0.0,0.4
4309209,2017,0.7,2.3
4318309,2017,1.0,3.9
3536505,2017,0.1,1.8
2604205,2017,4.2,9.0
2615904,2017,0.0,3.6
2616407,2017,2.9,8.8
2903409,2017,3.6,10.4
2904001,2017,0.8,4.5
2925501,2017,3.6,16.5
2928604,2017,1.7,4.0
3142809,2017,0.7,3.3
4310207,2017,0.0,0.3
2103802,2017,1.8,5.8
2933604,2017,2.1,9.9
5217104,2017,0.9,5.8
1504505,2017,2.6,6.4
1506583,2017,3.0,8.0
1716653,2017,0.2,0.7
1717909,2017,0.3,3.8
1721000,2017,0.0,0.1
2200301,2017,0.4,5.9
2201408,2017,2.8,2.3
2201960,2017,0.0,0.6
2202083,2017,2.0,3.7
2202406,2017,0.1,6.7
2203354,2017,0.0,0.7
2204105,2017,0.5,2.0
2205557,2017,0.7,4.4
2205599,2017,1.2,5.6
2205854,2017,0.8,4.2
2206001,2017,0.7,3.9
2206209,2017,1.3,3.5
2206605,2017,4.1,3.6
2206704,2017,0.5,2.0
2208908,2017,2.9,4.8
2209401,2017,3.3,6.4
2210656,2017,1.7,3.5
2211605,2017,0.0,1.4
2301802,2017,0.5,6.2
2304285,2017,0.0,0.7
2305605,2017,0.0,0.8
2310506,2017,0.4,1.4
2311405,2017,0.3,1.5
2313708,2017,1.1,2.5
2401651,2017,0.3,1.7
2403509,2017,7.2,16.7
2403905,2017,1.1,11.9
2404507,2017,2.0,3.8
2411106,2017,0.0,0.8
2413003,2017,1.7,5.7
2500577,2017,2.0,5.8
2501708,2017,0.2,1.4
2506707,2017,0.7,8.1
2506806,2017,4.5,12.7
2509156,2017,4.5,6.0
2509909,2017,1.3,2.8
2510402,2017,3.4,4.6
2510709,2017,0.0,0.7
2511806,2017,3.2,11.2
2513109,2017,1.4,4.3
2516409,2017,0.5,2.3
2601706,2017,3.9,7.8
2602100,2017,0.4,7.9
2602605,2017,1.9,4.9
2603405,2017,1.5,10.0
2603454,2017,1.0,0.0
2608404,2017,0.3,2.1
2609709,2017,0.5,2.5
2806206,2017,2.2,6.0
2901106,2017,2.3,2.9
2904605,2017,1.0,2.8
2905206,2017,0.9,1.5
2906204,2017,2.6,6.5
2910859,2017,1.8,5.8
2911857,2017,1.8,6.3
2915304,2017,5.1,5.6
2916609,2017,7.8,11.6
2920452,2017,1.0,1.8
2921005,2017,0.7,0.9
2922508,2017,1.8,16.5
2923100,2017,1.9,3.8
2924058,2017,4.6,14.3
2926301,2017,3.0,5.3
2926806,2017,0.9,7.4
2928000,2017,1.0,8.9
2928406,2017,1.7,2.7
2929750,2017,2.4,4.9
2930105,2017,3.7,12.9
2930204,2017,2.0,7.6
2931707,2017,3.0,3.0
2932200,2017,2.4,7.8
3119401,2017,0.0,0.1
3127701,2017,0.9,5.4
3201159,2017,0.1,0.0
3302700,2017,1.0,1.7
3303302,2017,1.1,2.2
3304706,2017,0.1,0.3
3509502,2017,0.1,0.3
3510906,2017,0.0,0.0
3513405,2017,0.2,1.6
3515509,2017,0.0,0.0
3520400,2017,0.0,0.1
3534302,2017,0.2,2.0
3534757,2017,0.0,0.0
3546603,2017,0.0,0.0
3554300,2017,0.1,0.0
4304622,2017,0.0,0.0
4307302,2017,0.0,1.6
4310306,2017,0.0,0.0
4313490,2017,0.0,1.1
4313706,2017,0.0,0.2
4313805,2017,0.0,0.0
4314308,2017,0.0,1.0
4314423,2017,0.0,0.0
4316105,2017,0.0,2.4
5003108,2017,0.5,0.0
5105150,2017,0.0,0.0
5211503,2017,0.1,0.0
5212204,2017,0.1,0.7
1100031,2017,0.0,
1100106,2017,0.6,
1101104,2017,1.4,
1101476,2017,0.3,
1200401,2017,0.3,
1200427,2017,1.7,
1301001,2017,1.7,12.9
1301407,2017,7.2,9.5
1301654,2017,3.3,0.0
1303957,2017,2.7,19.9
1400050,2017,2.0,
1400100,2017,0.3,
1400308,2017,0.8,
1501600,2017,2.7,
1503408,2017,2.4,
1505403,2017,0.9,
1506112,2017,1.6,
1600154,2017,0.8,
1600212,2017,1.0,
1600402,2017,1.2,
1600709,2017,1.4,
1701002,2017,0.0,
1701309,2017,0.0,
1702406,2017,0.5,5.4
1702554,2017,0.0,
1703073,2017,1.4,
1703826,2017,0.4,
1706506,2017,0.3,
1707108,2017,0.0,
1707306,2017,0.5,
1707553,2017,1.4,
1708304,2017,0.0,
1709302,2017,0.0,0.0
1710508,2017,1.1,
1712405,2017,0.3,8.7
1713957,2017,0.0,
1715002,2017,0.8,
1716109,2017,0.0,
1716505,2017,0.0,
1716703,2017,0.3,
1717206,2017,1.2,
1718006,2017,1.5,
1718402,2017,0.0,
1718808,2017,0.0,
1718840,2017,2.2,
1718881,2017,0.0,
1720937,2017,0.0,
1721208,2017,0.3,
1721257,2017,0.0,
1721307,2017,0.0,
2400604,2017,2.0,
2514800,2017,2.9,
2600054,2017,3.2,
2607604,2017,0.1,
2931103,2017,2.0,
3100401,2017,0.0,
3102050,2017,0.3,
3102209,2017,0.9,
3102902,2017,0.3,
3103009,2017,0.3,
3103108,2017,0.0,
3103306,2017,1.0,
3104601,2017,0.0,
3106002,2017,0.0,
3106655,2017,0.0,
3107703,2017,0.0,
3107901,2017,0.0,
3108909,2017,0.0,
3109105,2017,0.0,
3109253,2017,0.0,
3109709,2017,0.0,
3110004,2017,0.0,
3110707,2017,1.3,
3110905,2017,0.1,
3111200,2017,0.0,
3111309,2017,0.0,
3111408,2017,0.7,
3111705,2017,0.0,
3111804,2017,0.2,
3111903,2017,0.0,
3112059,2017,1.4,
3112109,2017,0.0,
3112307,2017,0.0,
3112505,2017,0.3,
3113602,2017,0.0,
3113909,2017,0.0,
3114105,2017,0.3,
3114204,2017,0.1,
3114303,2017,0.3,
3114600,2017,0.0,
3114808,2017,0.0,
3115102,2017,0.0,
3115409,2017,2.0,
3115508,2017,0.0,
3116308,2017,0.5,
3116803,2017,0.2,
3118106,2017,0.0,
3118205,2017,3.8,
3119708,2017,0.0,
3119807,2017,0.0,
3120003,2017,0.0,
3120102,2017,0.0,
3120607,2017,0.0,
3120870,2017,0.0,
3120904,2017,0.2,0.0
3121704,2017,0.0,
3122405,2017,0.0,
3122454,2017,1.7,
3122504,2017,0.0,
3122702,2017,0.0,
3122801,2017,0.0,
3122900,2017,0.7,
3123007,2017,1.3,
3123304,2017,0.0,
3123502,2017,,
3123809,2017,0.0,
3123908,2017,0.1,
3124005,2017,0.0,
3124302,2017,0.0,
3124500,2017,0.0,
3124609,2017,0.0,
3124708,2017,0.0,
3124807,2017,0.4,
3125002,2017,0.7,
3125200,2017,0.0,
3126000,2017,0.0,
3127073,2017,0.0,
3127206,2017,0.3,
3127305,2017,1.1,
3127354,2017,0.0,
3127370,2017,0.0,
3127404,2017,0.0,
3128402,2017,0.9,
3129301,2017,0.0,
3129707,2017,0.0,
3129905,2017,0.0,
3130101,2017,0.3,
3130804,2017,0.6,
3131000,2017,0.0,
3131109,2017,0.2,
3131158,2017,0.3,
3131802,2017,0.0,0.0
3133501,2017,0.0,
3133907,2017,0.0,
3134806,2017,0.0,
3135456,2017,0.0,
3135902,2017,0.0,
3136108,2017,0.0,
3136579,2017,0.3,
3136603,2017,0.3,
3136801,2017,0.0,
3136900,2017,0.2,
3137502,2017,0.1,
3137536,2017,0.0,
3137809,2017,0.1,
3138500,2017,0.9,
3138674,2017,0.2,
3138708,2017,0.0,
3138906,2017,0.0,
3139250,2017,0.5,
3140100,2017,0.0,
3140159,2017,0.0,
3140407,2017,0.0,
3140530,2017,0.4,
3140704,2017,0.1,
3141405,2017,0.4,
3143153,2017,0.0,
3143203,2017,0.1,
3143708,2017,0.0,
3143807,2017,0.6,
3144102,2017,0.2,
3144201,2017,0.0,
3144508,2017,0.0,
3144656,2017,0.0,
3144672,2017,0.0,
3144706,2017,0.0,
3146008,2017,0.0,
3146255,2017,0.0,
3147600,2017,0.0,
3148202,2017,0.7,
3148301,2017,0.4,
3148806,2017,0.0,
3149101,2017,0.0,
3149150,2017,0.0,
3149200,2017,0.0,
3149606,2017,0.0,
3149705,2017,0.0,
3150000,2017,0.0,
3150208,2017,0.7,
3150307,2017,0.0,
3150505,2017,0.0,
3150802,2017,0.0,
3150901,2017,0.0,
3151305,2017,0.0,
3151503,2017,0.0,
3153509,2017,0.0,
3153806,2017,0.0,
3153905,2017,0.2,
3154150,2017,0.4,
3155207,2017,0.0,
3155306,2017,0.3,
3156106,2017,0.0,
3156304,2017,0.9,
3156809,2017,0.3,
3157500,2017,0.0,
3158003,2017,0.0,
3158805,2017,0.0,
3160207,2017,0.0,
3160504,2017,0.0,
3161007,2017,0.1,
3161056,2017,0.0,
3161403,2017,0.0,
3161502,2017,0.0,
3161650,2017,0.4,
3162104,2017,0.2,
3162203,2017,0.0,
3162302,2017,0.0,
3162575,2017,0.2,
3162658,2017,0.0,
3162948,2017,0.0,
3163102,2017,0.0,
3163201,2017,0.0,
3163409,2017,0.0,
3163805,2017,0.0,
3163904,2017,0.0,
3164001,2017,0.0,
3164100,2017,0.0,
3164506,2017,0.0,
3164803,2017,0.0,
3165008,2017,0.0,
3165107,2017,0.2,
3165206,2017,0.0,
3165537,2017,0.0,
3165560,2017,0.0,
3165701,2017,0.2,
3166105,2017,0.0,
3166204,2017,0.0,
3166303,2017,1.3,
3166501,2017,0.9,
3166808,2017,0.0,
3167400,2017,0.0,
3167806,2017,0.8,
3167905,2017,1.0,
3168804,2017,0.0,
3169000,2017,0.0,
3169505,2017,0.0,
3169802,2017,0.0,
3170438,2017,0.0,
3170503,2017,0.0,
3170602,2017,0.0,
3170651,2017,0.3,
3171600,2017,0.0,
3171709,2017,0.0,
3171907,2017,0.0,
3202256,2017,0.0,
3204401,2017,0.2,
3500105,2017,0.0,
3500758,2017,0.0,
3501400,2017,0.0,
3501509,2017,0.0,
3501905,2017,0.1,
3502101,2017,0.0,
3502408,2017,0.0,
3502606,2017,0.0,
3502705,2017,0.0,
3503703,2017,0.0,
3503950,2017,0.0,
3504008,2017,0.0,
3504404,2017,0.0,
3504701,2017,0.0,
3504800,2017,0.2,
3505005,2017,0.0,
3505302,2017,0.1,
3506102,2017,0.1,
3506300,2017,0.0,
3506359,2017,0.2,
3506508,2017,0.0,
3506607,2017,0.0,
3507159,2017,0.0,
3507209,2017,0.0,
3507308,2017,0.0,
3507704,2017,0.0,
3508108,2017,0.0,
3508306,2017,0.0,
3508405,2017,0.0,
3509007,2017,0.0,
3509106,2017,0.0,
3509809,2017,0.0,
3510005,2017,0.0,
3510609,2017,0.2,
3511201,2017,0.0,
3511409,2017,0.0,
3511904,2017,0.0,
3513603,2017,0.0,
3513850,2017,0.0,
3514007,2017,0.0,
3514205,2017,0.0,
3514502,2017,0.0,
3514700,2017,0.0,
3515152,2017,0.1,
3515186,2017,0.1,
3515194,2017,0.0,
3515202,2017,0.0,
3515350,2017,0.0,
3515657,2017,0.0,
3516002,2017,0.0,
3516101,2017,0.0,
3516507,2017,0.0,
3516606,2017,0.0,
3516804,2017,0.0,
3516853,2017,0.0,
3517000,2017,0.0,
3517208,2017,0.0,
3519204,2017,0.0,
3519303,2017,0.0,
3519501,2017,0.0,
3519709,2017,0.2,
3519907,2017,0.0,
3520509,2017,0.0,
3520608,2017,0.0,
3520707,2017,0.0,
3521150,2017,0.0,
3521606,2017,0.0,
3521804,2017,0.1,
3522000,2017,0.0,
3522158,2017,0.0,
3522208,2017,0.1,
3522307,2017,0.1,
3522604,2017,0.2,
3522802,2017,0.0,
3522901,2017,0.1,
3523008,2017,0.0,
3523909,2017,0.1,
3524006,2017,0.0,
3524501,2017,0.2,
3525201,2017,0.0,
3525607,2017,0.0,
3526001,2017,0.0,
3526100,2017,0.0,
3526308,2017,0.0,
3527256,2017,0.0,
3527702,2017,0.0,
3527801,2017,0.0,
3527900,2017,0.0,
3528007,2017,0.0,
3528106,2017,0.0,
3528205,2017,0.0,
3528502,2017,0.1,
3528601,2017,0.0,
3528908,2017,0.0,
3529005,2017,0.0,
3529104,2017,0.0,
3529500,2017,0.0,
3529609,2017,0.0,
3529658,2017,0.0,
3529807,2017,0.0,
3530003,2017,0.0,
3530102,2017,0.1,
3530300,2017,0.0,
3530409,2017,0.0,
3531001,2017,0.0,
3531704,2017,0.0,
3532108,2017,0.0,
3532157,2017,0.0,
3532504,2017,0.0,
3532603,2017,0.0,
3532843,2017,0.0,
3533007,2017,0.0,
3533106,2017,0.0,
3533304,2017,0.0,
3534609,2017,0.0,
3534906,2017,0.0,
3535101,2017,0.3,
3535309,2017,0.0,
3535903,2017,0.0,
3536000,2017,0.0,
3536208,2017,0.1,
3536257,2017,0.0,
3536307,2017,0.0,
3536406,2017,0.0,
3536570,2017,0.0,
3536703,2017,0.2,
3537156,2017,0.0,
3537206,2017,0.0,
3537404,2017,0.0,
3537701,2017,0.0,
3537800,2017,0.0,
3537909,2017,0.0,
3539004,2017,0.0,
3539400,2017,0.0,
3539608,2017,0.0,
3539707,2017,0.0,
3539905,2017,0.0,
3540259,2017,0.0,
3540309,2017,0.0,
3540507,2017,0.0,
3540853,2017,0.0,
3541109,2017,,
3541307,2017,0.2,
3541802,2017,0.0,
3542008,2017,0.0,
3542404,2017,0.2,
3542503,2017,0.0,
3542602,2017,0.0,
3543006,2017,0.0,
3543238,2017,0.0,
3544202,2017,0.0,
3544251,2017,0.0,
3544400,2017,1.1,
3544608,2017,0.0,
3544707,2017,0.0,
3544806,2017,0.0,
3545001,2017,0.0,
3545100,2017,0.0,
3545159,2017,0.0,
3545407,2017,0.0,
3545704,2017,0.0,
3546504,2017,0.0,
3546900,2017,0.0,
3547106,2017,0.0,
3547205,2017,0.0,
3547403,2017,0.0,
3547601,2017,0.1,
3547650,2017,0.0,
3547809,2017,0.2,
3547908,2017,0.0,
3548104,2017,0.0,
3548401,2017,0.0,
3549003,2017,0.0,
3549102,2017,0.0,
3549201,2017,0.0,
3549250,2017,0.0,
3549300,2017,0.0,
3549508,2017,0.2,
3550100,2017,0.0,
3550506,2017,0.0,
3550803,2017,0.0,
3551108,2017,0.0,
3551207,2017,0.0,
3551306,2017,0.0,
3552502,2017,0.3,
3552551,2017,0.0,
3552809,2017,0.2,
3553005,2017,0.0,
3553302,2017,0.1,
3553500,2017,0.0,
3554607,2017,0.0,
3554656,2017,0.0,
3554904,2017,0.0,
3555802,2017,0.0,
3555901,2017,0.0,
3556107,2017,0.1,
3556305,2017,0.0,
3556404,2017,0.0,
3556602,2017,0.0,
3556958,2017,0.0,
3557006,2017,0.1,
4100103,2017,0.0,
4100301,2017,0.6,
4100459,2017,0.0,
4100608,2017,0.0,
4101101,2017,0.0,
4101150,2017,0.0,
4101200,2017,0.3,
4101309,2017,0.0,
4101408,2017,0.0,
4101507,2017,0.0,
4101606,2017,0.0,
4101655,2017,0.5,
4101903,2017,0.2,
4102000,2017,0.0,
4102109,2017,0.0,
4102208,2017,0.0,
4102505,2017,0.4,
4102703,2017,0.0,
4102752,2017,0.0,
4102901,2017,0.0,
4103008,2017,0.0,
4103305,2017,0.0,
4103370,2017,0.0,
4103404,2017,0.0,
4103479,2017,0.0,
4103503,2017,0.0,
4104055,2017,0.8,
4104253,2017,0.0,
4104428,2017,0.4,
4104451,2017,0.2,
4104501,2017,0.0,
4104600,2017,0.0,
4104659,2017,0.0,
4104709,2017,0.0,
4104907,2017,0.2,
4105003,2017,0.0,
4105201,2017,0.0,
4105300,2017,0.0,
4105508,2017,0.0,
4105607,2017,0.0,
4105706,2017,0.5,
4106001,2017,0.0,
4106209,2017,0.0,
4106308,2017,0.0,
4106506,2017,0.0,
4106571,2017,0.0,
4106605,2017,0.1,
4106803,2017,0.0,
4107009,2017,0.0,
4107207,2017,0.0,
4107256,2017,0.0,
4107306,2017,0.0,
4107405,2017,0.3,
4107504,2017,0.0,
4107520,2017,0.0,
4107553,2017,0.0,
4107850,2017,0.6,
4107900,2017,0.0,
4108452,2017,0.0,
4108502,2017,0.1,
4108551,2017,0.0,
4108601,2017,0.2,
4108650,2017,0.0,
4108809,2017,0.2,
4109005,2017,0.0,
4109104,2017,0.0,
4109757,2017,0.0,
4109906,2017,0.0,
4110052,2017,0.0,
4110102,2017,0.0,
4110300,2017,0.0,
4110805,2017,0.0,
4110904,2017,0.0,
4111001,2017,0.0,
4111258,2017,0.5,
4111407,2017,0.0,
4111704,2017,0.0,
4111803,2017,0.0,
4112207,2017,0.0,
4112405,2017,0.0,
4112751,2017,0.0,
4112801,2017,0.0,
4113106,2017,0.0,
4113254,2017,0.4,
4113304,2017,0.1,
4113403,2017,0.0,
4113429,2017,0.0,
4113452,2017,0.0,
4113601,2017,0.0,
4113759,2017,0.0,
4113809,2017,0.0,
4114005,2017,0.0,
4114104,2017,0.3,
4114351,2017,0.0,
4114609,2017,0.0,
4114708,2017,0.0,
4114906,2017,0.0,
4115200,2017,0.1,
4115309,2017,0.0,
4115358,2017,0.0,
4115408,2017,0.0,
4115457,2017,0.0,
4115507,2017,0.0,
4115739,2017,0.0,
4115903,2017,0.0,
4116000,2017,0.0,
4116307,2017,0.0,
4116604,2017,0.0,
4116703,2017,0.0,
4116901,2017,0.0,
4116950,2017,0.0,
4117008,2017,0.0,
4117057,2017,0.0,
4117206,2017,0.0,
4117222,2017,0.0,
4117404,2017,0.0,
4117503,2017,0.0,
4117800,2017,0.0,
4117909,2017,0.2,
4118105,2017,0.0,
4118501,2017,0.0,
4118808,2017,0.0,
4118857,2017,0.0,
4118907,2017,0.0,
4119004,2017,0.0,
4119103,2017,0.0,
4119251,2017,0.0,
4119400,2017,0.1,
4119608,2017,0.1,
4119657,2017,0.0,
4119905,2017,0.0,
4120002,2017,0.0,
4120150,2017,0.0,
4120309,2017,0.0,
4120333,2017,0.0,
4120358,2017,0.0,
4120507,2017,0.0,
4120606,2017,0.1,
4120705,2017,0.2,
4121000,2017,0.0,
4121109,2017,0.0,
4121208,2017,0.0,
4121257,2017,0.3,
4121406,2017,0.0,
4121604,2017,0.0,
4121703,2017,0.0,
4121752,2017,0.2,
4121901,2017,0.3,
4122156,2017,0.1,
4122172,2017,0.0,
4122206,2017,0.0,
4122305,2017,0.0,
4122651,2017,0.0,
4122701,2017,0.0,
4122800,2017,0.0,
4123303,2017,0.0,
4123501,2017,0.0,
4123956,2017,0.0,
4124004,2017,0.0,
4124202,2017,0.0,
4124301,2017,0.0,
4124400,2017,0.0,
4124509,2017,0.0,
4124707,2017,1.6,
4124806,2017,0.0,
4125100,2017,0.0,
4125209,2017,0.0,
4125308,2017,0.0,
4125357,2017,0.0,
4125456,2017,0.4,
4125506,2017,0.2,
4125555,2017,0.0,
4125605,2017,0.1,
4125753,2017,0.5,
4125803,2017,0.0,
4126009,2017,0.0,
4126207,2017,0.6,
4126272,2017,0.0,
4126306,2017,0.0,
4126603,2017,0.0,
4126678,2017,0.0,
4126702,2017,0.0,
4126900,2017,0.0,
4127007,2017,0.1,
4127601,2017,0.2,
4127809,2017,0.2,
4127882,2017,0.0,
4127908,2017,0.0,
4127957,2017,0.0,
4127965,2017,0.2,
4128005,2017,0.0,
4128203,2017,0.0,
4128401,2017,0.5,
4128500,2017,0.0,
4128534,2017,0.3,
4128559,2017,0.0,
4128625,2017,0.4,
4128708,2017,0.0,
4128807,2017,0.0,
4200051,2017,0.0,
4200507,2017,0.0,
4200606,2017,0.0,
4200754,2017,0.0,
4200903,2017,0.0,
4201703,2017,0.0,
4201802,2017,0.0,
4202057,2017,0.4,
4202206,2017,0.0,
4202578,2017,0.0,
4202602,2017,0.0,
4202701,2017,0.0,
4202875,2017,0.0,
4203501,2017,0.0,
4203709,2017,0.0,
4204178,2017,0.0,
4204756,2017,0.0,
4205100,2017,0.0,
4205159,2017,0.0,
4205175,2017,0.0,
4205191,2017,0.0,
4205209,2017,0.0,
4205456,2017,0.0,
4206108,2017,0.0,
4206652,2017,0.0,
4206751,2017,0.0,
4207403,2017,0.0,
4207759,2017,0.0,
4209201,2017,0.0,
4209508,2017,0.0,
4209854,2017,0.0,
4210209,2017,0.0,
4210704,2017,0.0,
4210902,2017,0.0,
4211405,2017,0.0,
4211454,2017,0.0,
4211801,2017,0.0,
4211850,2017,0.0,
4212056,2017,0.0,
4214300,2017,0.0,
4214904,2017,0.0,
4215075,2017,0.0,
4215208,2017,0.9,
4215554,2017,0.0,
4215901,2017,0.0,
4216255,2017,0.0,
4217006,2017,0.0,
4217105,2017,0.0,
4217154,2017,0.0,
4217758,2017,0.0,
4218756,2017,0.0,
4218905,2017,0.4,
4219150,2017,0.0,
4219176,2017,0.0,
4219200,2017,1.0,
4219408,2017,0.0,
4219606,2017,0.0,
4300661,2017,0.0,
4301701,2017,0.0,
