id_municipio,sigla_uf,ano,municipio_nome,populacao,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno,flag_populacao_missing,flag_pib_missing,flag_gastos_missing,flag_matriculas_missing,flag_ideb_missing,flag_abandono_missing
3141306,MG,2017,Medeiros,3765,120499000,3970595,465,6.7,5.4,0.4,1.9,32005.05,8538.91,0,0,0,0,0,0
3141306,MG,2019,Medeiros,3802,124816000,5439779,461,6.8,5.6,0.0,0.5,32829.04,11799.95,0,0,0,0,0,0
3141405,MG,2017,Medina,21409,215514000,8676269,861,5.8,,0.4,,10066.51,10076.97,0,0,0,0,1,1
3141405,MG,2019,Medina,20820,224440000,9788047,777,5.5,,0.0,,10780.02,12597.23,0,0,0,0,1,1
3141504,MG,2017,Mendes Pimentel,6564,56106000,3676027,372,5.7,,0.0,,8547.53,9881.79,0,0,0,0,1,1
3141504,MG,2019,Mendes Pimentel,6446,61091000,3809700,318,6.4,,0.0,,9477.35,11980.19,0,0,0,0,1,1
3141603,MG,2017,Mercês,10868,115991000,6179238,568,6.3,,0.0,,10672.71,10878.94,0,0,0,0,1,1
3141603,MG,2019,Mercês,10739,127628000,6449664,510,6.3,,0.0,,11884.53,12646.4,0,0,0,0,1,1
3141702,MG,2017,Mesquita,5911,45476000,3429986,374,5.9,,0.0,5.9,7693.45,9171.09,0,0,0,0,1,0
3141702,MG,2019,Mesquita,5605,49946000,3539641,358,5.7,,0.0,0.0,8910.97,9887.27,0,0,0,0,1,0
3141801,MG,2017,Minas Novas,32009,251498000,15080100,1185,6.3,4.8,0.0,2.5,7857.1,12725.82,0,0,0,0,0,0
3141801,MG,2019,Minas Novas,31484,311565000,16327392,1000,6.1,5.3,0.2,0.5,9895.98,16327.39,0,0,0,0,0,0
3141900,MG,2017,Minduri,3970,70615000,2265164,248,5.5,,0.4,,17787.15,9133.73,0,0,0,0,1,1
3141900,MG,2019,Minduri,3894,97594000,2563133,245,6.8,,0.0,,25062.66,10461.77,0,0,0,0,1,1
3142007,MG,2017,Mirabela,13726,122795000,6991869,708,4.7,,7.5,0.0,8946.16,9875.52,0,0,0,0,1,0
3142007,MG,2019,Mirabela,13589,133327000,7531337,649,5.9,,0.0,0.0,9811.39,11604.53,0,0,0,0,1,0
3142106,MG,2017,Miradouro,10837,130089000,6601984,787,6.7,,0.4,0.0,12004.15,8388.8,0,0,0,0,1,0
3142106,MG,2019,Miradouro,10754,142277000,6491795,707,7.1,,0.0,0.5,13230.15,9182.17,0,0,0,0,1,0
3142205,MG,2017,Miraí,14946,242606000,6044829,646,6.7,3.7,0.0,2.0,16232.17,9357.32,0,0,0,0,0,0
3142205,MG,2019,Miraí,15014,247762000,6758670,584,6.8,,0.2,0.0,16502.06,11573.07,0,0,0,0,1,0
3142254,MG,2017,Miravânia,4885,36847000,3954967,349,,,0.0,0.5,7542.89,11332.28,0,0,0,0,1,0
3142254,MG,2019,Miravânia,4888,39551000,3548336,286,,,0.0,0.7,8091.45,12406.77,0,0,0,0,1,0
3142304,MG,2017,Moeda,4957,59013000,3358420,402,6.7,,0.2,,11904.98,8354.28,0,0,0,0,1,1
3142304,MG,2019,Moeda,4919,65637000,3858837,357,6.9,,0.2,,13343.57,10809.07,0,0,0,0,1,1
3142403,MG,2017,Moema,7525,106939000,4031571,366,6.9,,0.3,,14211.16,11015.22,0,0,0,0,1,1
3142403,MG,2019,Moema,7517,113807000,4405135,339,7.1,,0.0,,15139.95,12994.5,0,0,0,0,1,1
3142502,MG,2017,Monjolos,2327,41289000,2392642,116,6.3,,0.0,,17743.45,20626.22,0,0,0,0,1,1
3142502,MG,2019,Monjolos,2220,33845000,2124623,91,6.1,,0.0,,15245.5,23347.51,0,0,0,0,1,1
3142601,MG,2017,Monsenhor Paulo,8711,195527000,4627258,475,6.9,5.5,0.0,2.0,22445.99,9741.6,0,0,0,0,0,0
3142601,MG,2019,Monsenhor Paulo,8688,173139000,6183502,456,7.4,5.5,0.0,0.0,19928.52,13560.31,0,0,0,0,0,0
3142700,MG,2017,Montalvânia,15603,126213000,6205722,498,5.5,4.9,0.5,0.0,8089.02,12461.29,0,0,0,0,0,0
3142700,MG,2019,Montalvânia,14877,139314000,7361786,457,6.0,4.7,0.0,0.0,9364.39,16108.94,0,0,0,0,0,0
3142809,MG,2017,Monte Alegre de Minas,21095,551193000,11872174,1415,6.1,5.0,0.7,3.3,26129.08,8390.23,0,0,0,0,0,0
3142809,MG,2019,Monte Alegre de Minas,21120,523027000,13163465,1407,6.1,5.0,1.1,3.9,24764.54,9355.7,0,0,0,0,0,0
3142908,MG,2017,Monte Azul,21783,190658000,7595594,452,,,0.0,1.3,8752.61,16804.41,0,0,0,0,1,0
3142908,MG,2019,Monte Azul,20854,219475000,7249538,458,,,0.0,0.0,10524.36,15828.69,0,0,0,0,1,0
3143005,MG,2017,Monte Belo,13453,282956000,5853191,648,6.5,,0.2,,21032.93,9032.7,0,0,0,0,1,1
3143005,MG,2019,Monte Belo,13166,283054000,7005276,689,6.7,,0.0,,21498.86,10167.31,0,0,0,0,1,1
3143104,MG,2017,Monte Carmelo,48248,1091727000,20127903,1331,6.4,5.3,0.3,1.0,22627.4,15122.39,0,0,0,0,0,0
3143104,MG,2019,Monte Carmelo,47809,1192255000,24957667,1216,6.4,4.9,0.0,0.5,24937.88,20524.4,0,0,0,0,0,0
3143153,MG,2017,Monte Formoso,4936,32087000,4039324,440,5.9,,0.0,,6500.61,9180.28,0,0,0,0,1,1
3143153,MG,2019,Monte Formoso,4906,37616000,4506014,324,5.6,,0.0,,7667.35,13907.45,0,0,0,0,1,1
3143203,MG,2017,Monte Santo de Minas,21949,357422000,12500280,1125,6.4,,0.1,,16284.2,11111.36,0,0,0,0,1,1
3143203,MG,2019,Monte Santo de Minas,21524,386817000,13087765,1059,6.4,,0.0,,17971.43,12358.61,0,0,0,0,1,1
3143302,MG,2017,Montes Claros,402027,8967797000,161446700,17571,6.2,4.6,0.2,1.3,22306.45,9188.25,0,0,0,0,0,0
3143302,MG,2019,Montes Claros,409341,9717980000,160422335,17166,6.3,5.1,0.0,0.4,23740.55,9345.35,0,0,0,0,0,0
3143401,MG,2017,Monte Sião,23444,413101000,18133792,2264,6.5,4.9,0.3,4.1,17620.76,8009.63,0,0,0,0,0,0
3143401,MG,2019,Monte Sião,23803,443306000,22119920,2200,6.4,5.3,0.0,0.3,18623.95,10054.51,0,0,0,0,0,0
3143450,MG,2017,Montezuma,8168,60269000,4158958,379,5.6,,0.0,,7378.67,10973.5,0,0,0,0,1,1
3143450,MG,2019,Montezuma,8249,68568000,4702594,390,6.1,,0.3,,8312.28,12057.93,0,0,0,0,1,1
3143500,MG,2017,Morada Nova de Minas,8860,272361000,7618243,916,7.0,4.9,0.2,4.4,30740.52,8316.86,0,0,0,0,0,0
3143500,MG,2019,Morada Nova de Minas,8863,339747000,8266634,903,6.7,4.7,0.0,1.6,38333.18,9154.63,0,0,0,0,0,0
3143609,MG,2017,Morro da Garça,2595,47264000,3677627,393,6.4,5.4,0.0,0.5,18213.49,9357.83,0,0,0,0,0,0
3143609,MG,2019,Morro da Garça,2462,48823000,3875906,343,6.3,4.7,0.0,1.1,19830.63,11300.02,0,0,0,0,0,0
3143708,MG,2017,Morro do Pilar,3339,32574000,1876632,38,,,0.0,,9755.62,49385.05,0,0,0,0,1,1
3143708,MG,2019,Morro do Pilar,3182,34606000,2029511,29,,,0.0,,10875.55,69983.14,0,0,0,0,1,1
3143807,MG,2017,Munhoz,6261,88032000,3634758,469,6.2,,0.6,,14060.37,7750.02,0,0,0,0,1,1
3143807,MG,2019,Munhoz,6029,98446000,5090005,454,5.6,,0.0,,16328.74,11211.46,0,0,0,0,1,1
3143906,MG,2017,Muriaé,108537,2100497000,45283208,5610,6.5,5.0,0.3,1.7,19352.82,8071.87,0,0,0,0,0,0
3143906,MG,2019,Muriaé,108763,2411325000,49808771,5775,6.6,5.5,0.1,1.0,22170.45,8624.9,0,0,0,0,0,0
3144003,MG,2017,Mutum,27528,374290000,11214567,1094,6.5,,0.0,0.8,13596.7,10250.98,0,0,0,0,1,0
3144003,MG,2019,Mutum,26979,387793000,12596487,923,6.7,,0.0,0.0,14373.88,13647.33,0,0,0,0,1,0
3144102,MG,2017,Muzambinho,21026,415086000,9488297,1114,6.6,,0.2,,19741.56,8517.32,0,0,0,0,1,1
3144102,MG,2019,Muzambinho,20569,427622000,10496495,1018,6.3,,0.0,,20789.63,10310.9,0,0,0,0,1,1
3144201,MG,2017,Nacip Raydan,3274,27006000,2141755,193,5.9,,0.0,,8248.63,11097.18,0,0,0,0,1,1
3144201,MG,2019,Nacip Raydan,3220,29689000,1996772,170,4.5,,0.0,,9220.19,11745.72,0,0,0,0,1,1
3144300,MG,2017,Nanuque,41787,644021000,12307045,1109,4.7,3.7,2.7,6.7,15411.99,11097.43,0,0,0,0,0,0
3144300,MG,2019,Nanuque,40750,801760000,12219651,1073,4.8,3.5,1.3,5.4,19675.09,11388.3,0,0,0,0,0,0
3144359,MG,2017,Naque,6930,68615000,3965040,560,5.5,,0.1,,9901.15,7080.43,0,0,0,0,1,1
3144359,MG,2019,Naque,6996,82977000,4657612,507,5.9,,0.0,,11860.63,9186.61,0,0,0,0,1,1
3144375,MG,2017,Natalândia,3382,43839000,3004526,281,6.1,,0.0,,12962.45,10692.26,0,0,0,0,1,1
3144375,MG,2019,Natalândia,3311,52051000,3656558,249,5.8,,0.0,,15720.63,14684.97,0,0,0,0,1,1
3144409,MG,2017,Natércia,4820,67921000,3653275,245,7.1,,0.0,,14091.49,14911.33,0,0,0,0,1,1
3144409,MG,2019,Natércia,4730,76256000,3686253,232,6.6,,0.0,,16121.78,15889.02,0,0,0,0,1,1
3144508,MG,2017,Nazareno,8583,208793000,5195526,523,5.9,,0.0,,24326.34,9934.08,0,0,0,0,1,1
3144508,MG,2019,Nazareno,8608,311644000,5537451,515,5.8,,0.0,,36204.0,10752.33,0,0,0,0,1,1
3144607,MG,2017,Nepomuceno,27053,444299000,9864643,914,6.6,,0.0,,16423.28,10792.83,0,0,0,0,1,1
3144607,MG,2019,Nepomuceno,26769,463409000,12906317,919,6.0,,0.1,,17311.4,14043.87,0,0,0,0,1,1
3144656,MG,2017,Ninheira,10375,75958000,5984928,626,5.7,,0.0,,7321.25,9560.59,0,0,0,0,1,1
3144656,MG,2019,Ninheira,10295,90357000,7947219,596,5.7,,0.2,,8776.78,13334.26,0,0,0,0,1,1
3144672,MG,2017,Nova Belém,3465,37655000,2826283,277,5.7,,0.0,,10867.24,10203.19,0,0,0,0,1,1
3144672,MG,2019,Nova Belém,3190,44366000,4005100,252,5.8,,0.8,,13907.84,15893.25,0,0,0,0,1,1
3144706,MG,2017,Nova Era,17994,321599000,9297590,979,6.3,,0.0,,17872.57,9497.03,0,0,0,0,1,1
3144706,MG,2019,Nova Era,17578,367331000,10242967,854,6.3,,0.1,,20897.2,11994.11,0,0,0,0,1,1
3144805,MG,2017,Nova Lima,92178,9117141000,105909766,5324,6.1,,0.1,2.1,98907.99,19892.89,0,0,0,0,1,0
3144805,MG,2019,Nova Lima,94889,11862275000,121583612,4996,6.9,,0.1,,125012.12,24336.19,0,0,0,0,1,1
3144904,MG,2017,Nova Módica,3757,42533000,,303,5.8,,0.0,,11321.0,,0,0,1,0,1,1
3144904,MG,2019,Nova Módica,3600,45801000,2936695,277,6.0,,0.0,,12722.5,10601.79,0,0,0,0,1,1
3145000,MG,2017,Nova Ponte,14934,772973000,13230349,1835,7.4,6.1,0.0,0.0,51759.27,7210.0,0,0,0,0,0,0
3145000,MG,2019,Nova Ponte,15545,1253814000,17289833,1827,7.3,6.1,0.0,0.0,80657.06,9463.51,0,0,0,0,0,0
3145059,MG,2017,Nova Porteirinha,7648,104542000,4886767,419,5.4,4.6,0.0,0.0,13669.19,11662.93,0,0,0,0,0,0
3145059,MG,2019,Nova Porteirinha,7500,109714000,5749895,401,5.8,,0.0,0.0,14628.53,14338.89,0,0,0,0,1,0
3145109,MG,2017,Nova Resende,16645,296597000,9699818,1293,6.7,5.1,0.1,0.0,17818.98,7501.79,0,0,0,0,0,0
3145109,MG,2019,Nova Resende,16723,275392000,10955985,1247,6.7,4.8,0.2,0.0,16467.86,8785.87,0,0,0,0,0,0
3145208,MG,2017,Nova Serrana,94681,2603063000,58935567,9358,6.5,5.1,0.1,0.8,27492.98,6297.88,0,0,0,0,0,0
3145208,MG,2019,Nova Serrana,102693,2569839000,68802164,9888,6.2,5.2,0.0,0.6,25024.48,6958.15,0,0,0,0,0,0
3145307,MG,2017,Novo Cruzeiro,31884,233637000,17781802,1353,5.2,3.7,0.5,9.1,7327.72,13142.5,0,0,0,0,0,0
3145307,MG,2019,Novo Cruzeiro,31331,276757000,18254160,1237,6.5,,0.7,13.2,8833.33,14756.8,0,0,0,0,1,0
3145356,MG,2017,Novo Oriente de Minas,10869,81944000,6149150,630,6.2,,0.2,2.0,7539.24,9760.56,0,0,0,0,1,0
3145356,MG,2019,Novo Oriente de Minas,10755,98320000,6612805,585,5.4,,0.2,0.0,9141.79,11303.94,0,0,0,0,1,0
3145372,MG,2017,Novorizonte,5308,50754000,3820062,463,,,0.5,3.9,9561.79,8250.67,0,0,0,0,1,0
3145372,MG,2019,Novorizonte,5299,54352000,4205878,398,,,0.0,0.0,10257.03,10567.53,0,0,0,0,1,0
3145406,MG,2017,Olaria,1873,23635000,2086454,221,6.3,5.2,0.0,0.0,12618.79,9440.97,0,0,0,0,0,0
3145406,MG,2019,Olaria,1747,24387000,2196365,228,5.2,5.3,0.9,0.0,13959.36,9633.18,0,0,0,0,0,0
3145455,MG,2017,Olhos-d'Água,5943,120829000,5312341,449,6.0,,0.0,,20331.31,11831.49,0,0,0,0,1,1
3145455,MG,2019,Olhos-d'Água,6096,151012000,6024516,423,5.4,,0.0,,24772.31,14242.35,0,0,0,0,1,1
3145505,MG,2017,Olímpio Noronha,2763,36589000,2235175,328,6.1,5.1,0.0,4.1,13242.49,6814.56,0,0,0,0,0,0
3145505,MG,2019,Olímpio Noronha,2787,36443000,2924233,323,6.3,5.5,0.0,2.2,13076.07,9053.35,0,0,0,0,0,0
3145604,MG,2017,Oliveira,41907,848146000,13900057,1503,6.0,5.0,0.0,1.8,20238.77,9248.21,0,0,0,0,0,0
3145604,MG,2019,Oliveira,41687,902712000,15799505,1548,6.1,,0.3,6.2,21654.52,10206.4,0,0,0,0,1,0
3145703,MG,2017,Oliveira Fortes,2182,30147000,2420677,187,6.7,6.0,0.0,1.1,13816.22,12944.8,0,0,0,0,0,0
3145703,MG,2019,Oliveira Fortes,2133,32544000,2797402,181,7.2,5.6,0.0,0.0,15257.38,15455.26,0,0,0,0,0,0
3145802,MG,2017,Onça de Pitangui,3192,49110000,2371664,96,,,0.0,,15385.34,24704.83,0,0,0,0,1,1
3145802,MG,2019,Onça de Pitangui,3148,57430000,2290430,87,,,0.0,,18243.33,26326.78,0,0,0,0,1,1
3145851,MG,2017,Oratórios,4710,53327000,4059595,667,5.8,3.5,0.0,3.5,11322.08,6086.35,0,0,0,0,0,0
3145851,MG,2019,Oratórios,4655,56340000,4828320,692,5.9,4.0,0.5,1.7,12103.11,6977.34,0,0,0,0,0,0
3145877,MG,2017,Orizânia,7949,80575000,6388638,932,5.9,4.3,1.8,9.5,10136.5,6854.76,0,0,0,0,0,0
3145877,MG,2019,Orizânia,8018,72733000,7337230,875,6.0,4.3,0.7,3.9,9071.21,8385.41,0,0,0,0,0,0
3145901,MG,2017,Ouro Branco,38935,3360517000,29605249,3347,6.6,4.7,0.2,1.3,86310.95,8845.31,0,0,0,0,0,0
3145901,MG,2019,Ouro Branco,39500,4183473000,35481392,3400,6.5,5.2,0.1,1.2,105910.71,10435.7,0,0,0,0,0,0
3146008,MG,2017,Ouro Fino,33716,657852000,12900566,561,,,0.0,,19511.57,22995.66,0,0,0,0,1,1
3146008,MG,2019,Ouro Fino,33639,668434000,15836093,528,,,0.0,,19870.8,29992.6,0,0,0,0,1,1
3146107,MG,2017,Ouro Preto,74659,4647154000,61889771,4351,6.0,4.5,0.3,1.9,62245.06,14224.26,0,0,0,0,0,0
3146107,MG,2019,Ouro Preto,74281,3143225000,60925614,4405,5.7,4.4,0.3,0.5,42315.33,13831.01,0,0,0,0,0,0
3146206,MG,2017,Ouro Verde de Minas,6110,46240000,3760250,316,4.2,,0.4,2.1,7567.92,11899.53,0,0,0,0,1,0
3146206,MG,2019,Ouro Verde de Minas,5934,53520000,4212163,266,,,0.0,0.0,9019.21,15835.2,0,0,0,0,1,0
3146255,MG,2017,Padre Carvalho,6338,50313000,4067350,455,5.5,,0.0,,7938.31,8939.23,0,0,0,0,1,1
3146255,MG,2019,Padre Carvalho,6378,58394000,3754166,420,5.6,,0.5,,9155.53,8938.49,0,0,0,0,1,1
3146305,MG,2017,Padre Paraíso,20177,168937000,10071219,1347,5.1,,1.2,3.2,8372.75,7476.78,0,0,0,0,1,0
3146305,MG,2019,Padre Paraíso,20154,189029000,11873467,1192,5.7,,1.5,3.3,9379.23,9960.96,0,0,0,0,1,0
3146404,MG,2017,Paineiras,4650,59756000,3027901,234,6.9,,0.0,,12850.75,12939.75,0,0,0,0,1,1
3146404,MG,2019,Paineiras,4486,62898000,3215512,234,7.1,,2.2,,14020.95,13741.5,0,0,0,0,1,1
3146503,MG,2017,Pains,8391,311190000,6080223,456,7.6,,0.0,,37086.16,13333.82,0,0,0,0,1,1
3146503,MG,2019,Pains,8283,317393000,6886880,413,7.5,,0.2,,38318.6,16675.25,0,0,0,0,1,1
3146552,MG,2017,Pai Pedro,6184,43445000,6117367,624,6.0,,0.0,1.7,7025.39,9803.47,0,0,0,0,1,0
3146552,MG,2019,Pai Pedro,6089,49801000,6220352,594,6.5,,0.0,0.6,8178.85,10471.97,0,0,0,0,1,0
3146602,MG,2017,Paiva,1577,22165000,1870718,132,6.2,4.2,1.4,1.7,14055.17,14172.11,0,0,0,0,0,0
3146602,MG,2019,Paiva,1529,24544000,2074622,140,6.1,5.7,0.0,0.0,16052.32,14818.73,0,0,0,0,0,0
3146701,MG,2017,Palma,6753,68944000,3180915,297,5.8,,0.0,,10209.39,10710.15,0,0,0,0,1,1
3146701,MG,2019,Palma,6616,79606000,3383071,248,5.6,,0.4,,12032.35,13641.42,0,0,0,0,1,1
3146750,MG,2017,Palmópolis,6161,47116000,3632382,461,5.0,,0.0,4.3,7647.46,7879.35,0,0,0,0,1,0
3146750,MG,2019,Palmópolis,5507,54767000,4086548,402,5.7,,0.0,3.4,9944.98,10165.54,0,0,0,0,1,0
3146909,MG,2017,Papagaios,15516,250221000,8422820,961,6.2,,0.3,,16126.64,8764.64,0,0,0,0,1,1
3146909,MG,2019,Papagaios,15674,267094000,8938463,857,6.6,,0.3,,17040.58,10429.95,0,0,0,0,1,1
3147006,MG,2017,Paracatu,92386,3509504000,54050814,5270,5.8,4.4,0.3,2.0,37987.4,10256.32,0,0,0,0,0,0
3147006,MG,2019,Paracatu,93158,4915046000,62230379,5170,5.6,4.2,0.1,1.9,52760.32,12036.82,0,0,0,0,0,0
3147105,MG,2017,Pará de Minas,92739,2745667000,37325684,4087,6.5,4.9,0.0,0.5,29606.39,9132.78,0,0,0,0,0,0
3147105,MG,2019,Pará de Minas,93969,3122895000,49902959,3854,6.6,4.9,0.0,0.6,33233.25,12948.35,0,0,0,0,0,0
3147204,MG,2017,Paraguaçu,21583,481617000,10487980,1125,6.5,3.9,0.0,3.6,22314.65,9322.65,0,0,0,0,0,0
3147204,MG,2019,Paraguaçu,21513,510011000,11686602,1068,6.4,4.4,0.0,3.8,23707.11,10942.51,0,0,0,0,0,0
3147303,MG,2017,Paraisópolis,20983,578217000,9757673,1131,6.9,6.8,0.0,3.7,27556.45,8627.47,0,0,0,0,0,0
3147303,MG,2019,Paraisópolis,21083,471286000,11579164,1034,7.0,5.3,0.1,1.9,22353.84,11198.42,0,0,0,0,0,0
3147402,MG,2017,Paraopeba,24427,565418000,13410136,1658,6.8,4.2,0.0,1.8,23147.26,8088.14,0,0,0,0,0,0
3147402,MG,2019,Paraopeba,24540,833953000,14024510,1513,6.5,,0.1,2.3,33983.41,9269.34,0,0,0,0,1,0
3147501,MG,2017,Passabém,1732,19820000,1464660,17,,,0.0,,11443.42,86156.47,0,0,0,0,1,1
3147501,MG,2019,Passabém,1649,19873000,1774552,27,,,0.0,,12051.55,65724.15,0,0,0,0,1,1
3147600,MG,2017,Passa Quatro,16470,376241000,4975885,366,6.4,,0.0,,22844.02,13595.31,0,0,0,0,1,1
3147600,MG,2019,Passa Quatro,16344,500158000,6641480,344,7.2,,0.3,,30601.93,19306.63,0,0,0,0,1,1
3147709,MG,2017,Passa Tempo,8324,187769000,3850090,506,7.2,4.2,0.0,0.0,22557.54,7608.87,0,0,0,0,0,0
3147709,MG,2019,Passa Tempo,8084,269260000,5158509,501,7.0,5.4,0.0,1.1,33307.77,10296.43,0,0,0,0,0,0
3147808,MG,2017,Passa-Vinte,2104,32145000,2384659,243,5.6,4.5,0.0,0.0,15278.04,9813.41,0,0,0,0,0,0
3147808,MG,2019,Passa-Vinte,2039,31850000,2655141,224,6.5,3.6,0.0,5.8,15620.4,11853.31,0,0,0,0,0,0
3147907,MG,2017,Passos,114458,2387556000,47830777,4842,7.0,4.9,0.2,0.8,20859.67,9878.31,0,0,0,0,0,0
3147907,MG,2019,Passos,114679,2671297000,50172296,4995,6.9,5.5,0.2,0.9,23293.69,10044.5,0,0,0,0,0,0
3147956,MG,2017,Patis,5976,44517000,4216965,500,6.0,4.7,0.0,0.0,7449.3,8433.93,0,0,0,0,0,0
3147956,MG,2019,Patis,5972,47810000,4795241,468,5.8,3.9,0.0,0.5,8005.69,10246.24,0,0,0,0,0,0
3148004,MG,2017,Patos de Minas,150893,4378909000,58271212,3780,7.1,5.5,0.1,0.3,29019.96,15415.66,0,0,0,0,0,0
3148004,MG,2019,Patos de Minas,152488,4957415000,66341628,3941,6.7,5.6,0.0,0.1,32510.2,16833.7,0,0,0,0,0,0
3148103,MG,2017,Patrocínio,89983,2737824000,43393216,3799,7.4,5.8,0.0,0.3,30426.01,11422.27,0,0,0,0,0,0
3148103,MG,2019,Patrocínio,90757,2815310000,51240927,3817,7.4,5.9,0.0,0.0,31020.31,13424.4,0,0,0,0,0,0
3148202,MG,2017,Patrocínio do Muriaé,5680,74361000,2791679,276,5.5,,0.7,,13091.73,10114.78,0,0,0,0,1,1
3148202,MG,2019,Patrocínio do Muriaé,5684,100166000,3884051,320,5.9,,0.7,,17622.45,12137.66,0,0,0,0,1,1
3148301,MG,2017,Paula Cândido,9698,95273000,5132718,542,6.3,,0.4,,9823.98,9469.96,0,0,0,0,1,1
3148301,MG,2019,Paula Cândido,9571,100632000,5671611,497,6.8,,0.2,,10514.26,11411.69,0,0,0,0,1,1
3148400,MG,2017,Paulistas,4982,43964000,3544478,474,5.1,,0.0,2.6,8824.57,7477.8,0,0,0,0,1,0
3148400,MG,2019,Paulistas,4830,52201000,4834755,416,5.1,,0.9,0.0,10807.66,11622.01,0,0,0,0,1,0
3148509,MG,2017,Pavão,8709,69523000,3613401,265,5.5,,0.4,,7982.89,13635.48,0,0,0,0,1,1
3148509,MG,2019,Pavão,8450,74685000,3785812,241,6.3,,0.0,,8838.46,15708.76,0,0,0,0,1,1
3148608,MG,2017,Peçanha,17871,179174000,8050216,731,,,0.2,3.0,10025.96,11012.61,0,0,0,0,1,0
3148608,MG,2019,Peçanha,17541,211117000,9413291,685,,,0.3,1.7,12035.63,13742.03,0,0,0,0,1,0
3148707,MG,2017,Pedra Azul,24748,273042000,13756610,1675,5.4,3.9,0.6,1.5,11032.89,8212.9,0,0,0,0,0,0
3148707,MG,2019,Pedra Azul,24324,311932000,13760368,1528,5.4,4.2,0.4,0.0,12824.04,9005.48,0,0,0,0,0,0
3148756,MG,2017,Pedra Bonita,7117,62333000,5410057,755,,,0.5,7.7,8758.33,7165.64,0,0,0,0,1,0
3148756,MG,2019,Pedra Bonita,7097,61171000,5941241,714,,,0.0,4.0,8619.28,8321.07,0,0,0,0,1,0
3148806,MG,2017,Pedra do Anta,3270,48692000,2687218,214,6.2,,0.0,,14890.52,12557.09,0,0,0,0,1,1
3148806,MG,2019,Pedra do Anta,3052,40363000,3023292,193,7.2,,0.0,,13225.1,15664.73,0,0,0,0,1,1
3148905,MG,2017,Pedra do Indaiá,4034,79388000,3921357,382,7.1,5.4,0.0,0.7,19679.72,10265.33,0,0,0,0,0,0
3148905,MG,2019,Pedra do Indaiá,3972,98273000,4651027,413,6.9,5.8,0.0,0.6,24741.44,11261.57,0,0,0,0,0,0
3149002,MG,2017,Pedra Dourada,2452,34958000,3021483,395,6.6,5.5,0.0,3.4,14256.93,7649.32,0,0,0,0,0,0
3149002,MG,2019,Pedra Dourada,2504,31868000,3296146,367,6.6,5.4,0.5,0.6,12726.84,8981.32,0,0,0,0,0,0
3149101,MG,2017,Pedralva,11570,129793000,5753044,715,6.1,,0.0,,11218.06,8046.22,0,0,0,0,1,1
3149101,MG,2019,Pedralva,11195,130219000,7113356,622,6.1,,0.0,,11631.89,11436.26,0,0,0,0,1,1
3149150,MG,2017,Pedras de Maria da Cruz,11396,84538000,4760868,571,5.6,,0.0,,7418.22,8337.77,0,0,0,0,1,1
3149150,MG,2019,Pedras de Maria da Cruz,12107,92108000,5294872,485,5.6,,0.2,,7607.83,10917.26,0,0,0,0,1,1
3149200,MG,2017,Pedrinópolis,3672,106528000,3335384,263,5.8,,0.0,,29010.89,12682.07,0,0,0,0,1,1
3149200,MG,2019,Pedrinópolis,3635,124966000,3502751,214,5.8,,0.9,,34378.54,16368.0,0,0,0,0,1,1
3149309,MG,2017,Pedro Leopoldo,63837,1437510000,34607668,4120,6.3,4.4,0.2,2.8,22518.45,8399.92,0,0,0,0,0,0
3149309,MG,2019,Pedro Leopoldo,64258,1532542000,43433305,3868,6.2,4.4,0.2,1.0,23849.82,11228.88,0,0,0,0,0,0
3149408,MG,2017,Pedro Teixeira,1843,21377000,2198458,259,6.4,5.2,0.0,1.0,11599.02,8488.25,0,0,0,0,0,0
3149408,MG,2019,Pedro Teixeira,1807,22934000,2290043,220,6.3,4.4,0.0,2.9,12691.75,10409.29,0,0,0,0,0,0
3149507,MG,2017,Pequeri,3347,42885000,3030486,404,5.8,3.9,0.0,6.1,12812.97,7501.2,0,0,0,0,0,0
3149507,MG,2019,Pequeri,3320,48158000,3712699,418,6.0,4.0,0.0,3.1,14505.42,8882.06,0,0,0,0,0,0
3149606,MG,2017,Pequi,4395,60366000,2675891,238,7.1,,0.0,,13735.15,11243.24,0,0,0,0,1,1
3149606,MG,2019,Pequi,4406,64544000,3170858,243,6.3,,0.0,,14649.11,13048.8,0,0,0,0,1,1
3149705,MG,2017,Perdigão,10846,214033000,6029973,831,6.9,,0.0,,19733.82,7256.29,0,0,0,0,1,1
3149705,MG,2019,Perdigão,11506,237567000,7276803,857,6.7,,0.0,,20647.23,8491.02,0,0,0,0,1,1
3149804,MG,2017,Perdizes,15925,600359000,14267239,949,7.1,,0.0,,37699.15,15033.97,0,0,0,0,1,1
3149804,MG,2019,Perdizes,16168,857593000,16858855,926,6.9,,0.0,,53042.62,18206.11,0,0,0,0,1,1
3149903,MG,2017,Perdões,21444,478433000,10400245,1074,7.2,5.1,0.0,3.1,22310.81,9683.65,0,0,0,0,0,0
3149903,MG,2019,Perdões,21390,522500000,10811062,1006,7.0,5.7,0.0,0.7,24427.3,10746.58,0,0,0,0,0,0
3149952,MG,2017,Periquito,7060,72610000,6978589,870,5.3,4.0,0.8,4.6,10284.7,8021.37,0,0,0,0,0,0
