id_municipio,sigla_uf,ano,ideb_iniciais,ideb_finais
5105622,MT,2017,6.1,4.8
5002100,MS,2017,4.8,4.1
1506195,PA,2017,4.8,4.1
2202703,PI,2017,4.8,4.1
1302900,AM,2017,4.8,3.8
4212908,SC,2017,5.9,4.8
4317202,RS,2017,6.4,4.8
1703867,TO,2017,4.8,4.6
3306305,RJ,2017,6.1,4.8
3162955,MG,2017,5.7,4.8
2209906,PI,2017,5.8,4.8
2200608,PI,2017,5.3,4.8
2305001,CE,2017,6.2,4.8
1721208,TO,2017,4.8,
4121752,PR,2017,4.8,
2906907,BA,2017,4.8,3.3
2907509,BA,2017,4.8,3.3
1504703,PA,2017,4.8,3.8
5101308,MT,2017,5.2,4.8
4312302,RS,2017,4.8,3.2
2602902,PE,2017,4.8,4.2
2914208,BA,2017,4.8,2.6
4304358,RS,2017,4.9,4.8
4322608,RS,2017,6.3,4.8
1300805,AM,2017,4.8,3.7
5210000,GO,2017,6.2,4.8
2510501,PB,2017,5.3,4.8
1302702,AM,2017,4.8,3.8
2918753,BA,2017,4.8,3.2
3117504,MG,2017,6.2,4.8
4307815,RS,2017,6.3,4.8
4320909,RS,2017,6.3,4.8
2607604,PE,2017,4.8,
2205953,PI,2017,4.8,4.2
5200050,GO,2017,6.1,4.8
2301703,CE,2017,5.2,4.8
1504422,PA,2017,4.8,3.7
2928703,BA,2017,4.8,3.6
2503506,PB,2017,4.8,3.7
5103908,MT,2017,4.8,
3151107,MG,2017,5.8,4.8
4317103,RS,2017,4.8,4.1
2103703,MA,2017,4.8,3.8
2104057,MA,2017,4.8,3.7
2929909,BA,2017,5.8,4.8
2803302,SE,2017,4.8,3.8
2900801,BA,2017,4.8,3.2
3152808,MG,2017,5.6,4.8
2912400,BA,2017,4.8,4.2
3305604,RJ,2017,4.8,4.1
3532827,SP,2017,6.1,4.8
3554755,SP,2017,6.6,4.8
1200609,AC,2017,4.8,4.8
2701605,AL,2017,4.8,3.8
4213500,SC,2017,6.1,4.8
4205506,SC,2017,6.9,4.8
2303402,CE,2017,5.7,4.8
3506904,SP,2017,5.8,4.8
2105922,MA,2017,6.1,4.8
1600600,AP,2017,4.8,4.4
3503158,SP,2017,4.8,4.1
2616506,PE,2017,4.8,3.8
2903904,BA,2017,4.8,3.8
5221551,GO,2017,5.7,4.8
2703403,AL,2017,4.8,4.4
3306206,RJ,2017,4.8,3.8
2302404,CE,2017,5.6,4.8
3201704,ES,2017,5.8,4.8
2311959,CE,2017,6.7,4.8
2104206,MA,2017,4.8,2.8
2307403,CE,2017,6.2,4.8
1303569,AM,2017,4.8,4.2
1101104,RO,2017,4.8,
4307401,RS,2017,5.1,4.8
3169901,MG,2017,6.7,4.8
4109500,PR,2017,4.8,
4305173,RS,2017,5.2,4.8
4318804,RS,2017,5.1,4.8
2309706,CE,2017,5.6,4.8
4212502,SC,2017,6.2,4.8
5003207,MS,2017,4.8,4.2
2205458,PI,2017,4.8,3.7
3203163,ES,2017,5.7,4.8
3501707,SP,2017,6.9,4.8
2600609,PE,2017,4.8,3.6
3505906,SP,2017,6.6,4.8
1200450,AC,2017,5.8,4.8
4314779,RS,2017,5.7,4.8
2313559,CE,2017,6.2,4.8
2307700,CE,2017,5.8,4.8
2313906,CE,2017,7.2,4.8
2608404,PE,2017,4.8,3.8
3118007,MG,2017,6.4,4.8
2207801,PI,2017,4.8,3.7
3502754,SP,2017,6.3,4.8
3536802,SP,2017,6.4,4.8
4302402,RS,2017,6.2,4.8
2920304,BA,2017,5.7,4.8
2505709,PB,2017,5.6,4.8
5204656,GO,2017,5.2,4.8
3521309,SP,2017,6.3,4.8
2200806,PI,2017,4.7,4.8
2516300,PB,2017,4.8,4.1
1507961,PA,2017,4.8,3.2
2501534,PB,2017,5.3,4.8
4300059,RS,2017,5.7,4.8
2300408,CE,2017,6.1,4.8
3115607,MG,2017,,4.8
4300604,RS,2017,4.8,3.8
2402709,RN,2017,4.8,2.8
3104908,MG,2017,6.3,4.8
3108206,MG,2017,6.4,4.8
3204351,ES,2017,5.9,4.8
5213053,GO,2017,4.8,
2504355,PB,2017,4.8,4.1
3304706,RJ,2017,6.1,4.8
3545605,SP,2017,6.8,4.8
3154408,MG,2017,6.7,4.8
3555406,SP,2017,5.8,4.8
3136504,MG,2017,4.8,3.1
2308302,CE,2017,4.8,4.9
3205069,ES,2017,5.8,4.8
4320008,RS,2017,5.4,4.8
3550605,SP,2017,5.9,4.8
2306801,CE,2017,5.7,4.8
2511400,PB,2017,5.6,4.8
3551900,SP,2017,6.4,4.8
2103802,MA,2017,4.8,3.8
2705903,AL,2017,4.8,3.7
3523503,SP,2017,6.6,4.8
3531100,SP,2017,6.1,4.8
3300233,RJ,2017,5.9,4.8
1721257,TO,2017,4.8,
4127882,PR,2017,4.8,
3512704,SP,2017,6.6,4.8
5107602,MT,2017,5.7,4.8
2613602,PE,2017,5.8,4.8
3161700,MG,2017,6.9,4.8
4201406,SC,2017,5.7,4.8
2201770,PI,2017,4.8,3.7
2404200,RN,2017,4.8,3.7
4322202,RS,2017,5.4,4.8
2925758,BA,2017,4.8,3.1
4314506,RS,2017,4.8,3.8
2703908,AL,2017,4.8,3.3
2105989,MA,2017,4.8,3.6
2704708,AL,2017,4.8,3.8
4108452,PR,2017,4.8,
4204178,SC,2017,4.8,
2502508,PB,2017,4.8,4.1
2509701,PB,2017,5.9,4.8
1500800,PA,2017,5.2,4.8
3303401,RJ,2017,5.9,4.8
2306553,CE,2017,6.3,4.8
5220264,GO,2017,4.7,4.8
1505304,PA,2017,4.8,4.1
2204204,PI,2017,5.6,4.8
2313005,CE,2017,6.3,4.8
2707800,AL,2017,6.3,4.8
2610004,PE,2017,4.8,3.8
3513504,SP,2017,6.2,4.8
4305454,RS,2017,4.8,3.2
2108306,MA,2017,4.8,3.2
2206951,PI,2017,4.8,3.3
5206305,GO,2017,5.4,4.8
3557303,SP,2017,6.6,4.8
4204459,SC,2017,5.3,4.8
2600807,PE,2017,4.8,3.8
1505437,PA,2017,4.8,3.7
2106300,MA,2017,4.8,3.7
2310803,CE,2017,6.2,4.8
3168606,MG,2017,5.9,4.8
4310462,RS,2017,6.4,4.8
2924504,BA,2017,4.8,3.3
2608107,PE,2017,4.8,4.6
1503606,PA,2017,4.8,4.1
5100300,MT,2017,6.3,4.8
3551009,SP,2017,5.8,4.8
3507456,SP,2017,5.7,4.8
4300877,RS,2017,6.3,4.8
4203402,SC,2017,4.8,3.6
3141801,MG,2017,6.3,4.8
4318424,RS,2017,6.4,4.8
2101905,MA,2017,4.8,3.8
3554003,SP,2019,6.4,4.8
3130705,MG,2019,5.4,4.8
2112233,MA,2019,5.3,4.8
2208551,PI,2019,4.8,4.4
2208502,PI,2019,4.4,4.8
2202711,PI,2019,4.8,4.7
1303569,AM,2019,4.8,4.6
1302603,AM,2019,5.9,4.8
2910800,BA,2019,4.8,3.7
4301636,RS,2019,4.8,3.2
2807501,SE,2019,4.8,3.8
4311304,RS,2019,5.2,4.8
4316436,RS,2019,5.6,4.8
4305108,RS,2019,6.2,4.8
2606408,PE,2019,4.8,4.2
3131703,MG,2019,6.1,4.8
2308104,CE,2019,5.6,4.8
3204104,ES,2019,6.2,4.8
1502608,PA,2019,4.8,
2502805,PB,2019,5.6,4.8
2918357,BA,2019,5.3,4.8
2906105,BA,2019,4.8,3.7
3124708,MG,2019,4.8,
2107258,MA,2019,4.8,4.7
4217204,SC,2019,6.9,4.8
2607406,PE,2019,5.2,4.8
2112001,MA,2019,4.8,4.7
2928505,BA,2019,4.8,4.4
2707305,AL,2019,4.8,3.8
3519808,SP,2019,6.2,4.8
2926301,BA,2019,4.8,3.7
2204352,PI,2019,4.8,4.2
5212709,GO,2019,4.8,
1718899,TO,2019,4.9,4.8
2603108,PE,2019,4.7,4.8
2304277,CE,2019,6.3,4.8
2100501,MA,2019,5.8,4.8
1706506,TO,2019,4.8,
2515500,PB,2019,4.8,4.1
2500205,PB,2019,4.8,3.8
2306256,CE,2019,5.6,4.8
2916906,BA,2019,4.8,3.3
2104909,MA,2019,4.8,4.2
2105450,MA,2019,4.8,3.7
3532801,SP,2019,6.7,4.8
2916856,BA,2019,6.9,4.8
3204302,ES,2019,4.8,4.4
1700707,TO,2019,5.7,4.8
4218707,SC,2019,5.8,4.8
3159001,MG,2019,6.3,4.8
2409308,RN,2019,4.8,4.2
2614808,PE,2019,5.6,4.8
2202554,PI,2019,5.7,4.8
3512001,SP,2019,6.6,4.8
2515971,PB,2019,4.8,3.2
3122306,MG,2019,6.4,4.8
4211900,SC,2019,5.7,4.8
2411106,RN,2019,6.1,4.8
1506112,PA,2019,4.8,
1717008,TO,2019,4.8,
2403301,RN,2019,4.8,4.8
2210805,PI,2019,6.1,4.8
3110509,MG,2019,5.6,4.8
2512754,PB,2019,4.8,3.7
4307450,RS,2019,6.6,4.8
4202107,SC,2019,6.1,4.8
1300102,AM,2019,5.2,4.8
4204707,SC,2019,6.1,4.8
2104073,MA,2019,4.8,4.1
5213053,GO,2019,4.8,
3509957,SP,2019,5.8,4.8
3138005,MG,2019,6.6,4.8
2926103,BA,2019,4.8,3.7
1718808,TO,2019,4.8,
5006259,MS,2019,5.4,4.8
2615805,PE,2019,4.7,4.8
4320503,RS,2019,6.4,4.8
2907004,BA,2019,4.8,3.7
2612000,PE,2019,5.7,4.8
3118601,MG,2019,5.9,4.8
3162955,MG,2019,6.1,4.8
4207304,SC,2019,5.9,4.8
2512200,PB,2019,4.8,4.1
3556800,SP,2019,5.6,4.8
2706109,AL,2019,4.6,4.8
5208806,GO,2019,5.7,4.8
3306156,RJ,2019,5.3,4.8
2309102,CE,2019,6.8,4.8
1718006,TO,2019,4.8,
2402105,RN,2019,4.8,3.3
2706000,AL,2019,4.8,4.2
5007935,MS,2019,5.9,4.8
3555406,SP,2019,6.2,4.8
2607109,PE,2019,5.6,4.8
2930907,BA,2019,4.8,3.7
2705309,AL,2019,4.8,4.9
2108207,MA,2019,4.8,4.1
2205706,PI,2019,4.8,3.1
2302404,CE,2019,5.3,4.8
2400406,RN,2019,4.8,3.6
2921104,BA,2019,4.8,4.1
2608503,PE,2019,4.8,3.6
2927705,BA,2019,4.8,3.7
2207306,PI,2019,5.2,4.8
2704609,AL,2019,5.7,4.8
2927002,BA,2019,4.8,3.3
2610400,PE,2019,4.8,3.6
2925303,BA,2019,4.8,3.6
2615003,PE,2019,5.6,4.8
2614303,PE,2019,4.8,4.2
2925253,BA,2019,4.8,3.8
4305959,RS,2019,6.6,4.8
3304102,RJ,2019,4.8,5.6
2113009,MA,2019,4.8,3.7
1703701,TO,2019,5.4,4.8
2603207,PE,2019,5.2,4.8
2703908,AL,2019,4.8,4.1
2412559,RN,2019,4.8,4.2
4314035,RS,2019,5.7,4.8
3135407,MG,2019,6.9,4.8
2901403,BA,2019,4.8,3.7
2616183,PE,2019,5.4,4.8
2707008,AL,2019,5.7,4.8
3536604,SP,2019,6.7,4.8
3170479,MG,2019,6.1,4.8
1500602,PA,2019,5.7,4.8
4311205,RS,2019,5.2,4.8
2310605,CE,2019,6.4,4.8
3301207,RJ,2019,5.7,4.8
2206308,PI,2019,4.8,5.1
3155504,MG,2019,6.4,4.8
1508407,PA,2019,4.8,4.1
2704708,AL,2019,5.4,4.8
2603405,PE,2019,5.2,4.8
4308458,RS,2019,5.4,4.8
2105500,MA,2019,4.8,4.2
2508000,PB,2019,5.3,4.8
4321469,RS,2019,6.2,4.8
2600500,PE,2019,4.8,4.7
2802007,SE,2019,4.8,3.6
3301603,RJ,2019,4.8,5.2
2200103,PI,2019,4.8,4.8
2102150,MA,2019,4.8,3.1
4110904,PR,2019,4.8,
1505650,PA,2019,4.8,3.7
2927200,BA,2019,4.8,3.6
2301802,CE,2019,4.8,4.4
3525706,SP,2019,6.4,4.8
2501708,PB,2019,5.7,4.8
2409100,RN,2019,4.8,4.4
2600203,PE,2019,5.1,4.8
3529203,SP,2019,7.2,4.8
2516409,PB,2019,4.8,3.6
2110906,MA,2019,4.8,4.1
2701803,AL,2019,5.1,4.8
2206001,PI,2019,4.8,5.3
2502607,PB,2019,4.8,4.1
3145109,MG,2019,6.7,4.8
2921005,BA,2019,5.9,4.8
3304755,RJ,2019,5.3,4.8
1507458,PA,2019,4.8,4.2
2915007,BA,2019,4.8,4.1
2517407,PB,2019,5.3,4.8
2505907,PB,2019,4.6,4.8
3115904,MG,2019,5.1,4.8
2310258,CE,2019,6.1,4.8
4210407,SC,2019,5.7,4.8
2933208,BA,2019,4.8,3.6
2919801,BA,2019,5.7,4.8
2101509,MA,2019,5.6,4.8
2600401,PE,2019,4.8,4.2
2708907,AL,2019,5.3,4.8
2803005,SE,2019,5.7,4.8
3302403,RJ,2019,6.3,4.8
1501451,PA,2019,5.1,4.8
2500775,PB,2019,5.2,4.8
2301505,CE,2019,5.7,4.8
2707503,AL,2019,4.8,3.2
1506195,PA,2019,4.8,4.4
4318804,RS,2019,5.4,4.8
5213756,GO,2019,6.2,4.8
2301901,CE,2017,6.2,5.3
1713809,TO,2017,5.3,
4316709,RS,2017,5.3,4.6
2302206,CE,2017,6.3,5.3
4108700,PR,2017,5.3,
2504405,PB,2017,5.3,3.7
4119509,PR,2017,5.3,
2911204,BA,2017,5.3,3.8
5005707,MS,2017,6.2,5.3
4124202,PR,2017,5.3,
4119202,PR,2017,5.3,
4306320,RS,2017,5.3,4.6
4322400,RS,2017,5.3,4.4
2924009,BA,2017,5.3,4.6
2615607,PE,2017,5.3,5.2
4311205,RS,2017,5.3,4.4
2302602,CE,2017,6.6,5.3
4100806,PR,2017,5.3,
4106001,PR,2017,5.3,
1718840,TO,2017,5.3,
4304507,RS,2017,5.3,4.6
3201308,ES,2017,5.3,3.8
4212254,SC,2017,5.3,4.6
4102604,PR,2017,5.3,
4318002,RS,2017,5.3,4.2
4103057,PR,2017,5.3,
2504702,PB,2017,5.3,5.1
2201572,PI,2017,5.3,4.6
3160702,MG,2017,5.8,5.3
3152501,MG,2017,6.6,5.3
4302907,RS,2017,5.3,4.1
3136579,MG,2017,5.3,
2301406,CE,2017,5.9,5.3
4108320,PR,2017,5.3,
3519600,SP,2017,6.3,5.3
3150208,MG,2017,5.3,
5204904,GO,2017,5.3,4.4
2501203,PB,2017,5.3,3.1
3139706,MG,2017,5.3,4.1
5108006,MT,2017,5.7,5.3
5102637,MT,2017,5.9,5.3
2703759,AL,2017,7.2,5.3
2503753,PB,2017,5.3,4.4
2111201,MA,2017,5.3,4.4
3305000,RJ,2017,5.3,4.1
2202133,PI,2017,5.3,3.7
3301207,RJ,2017,5.3,4.7
2508505,PB,2017,5.3,4.4
2302057,CE,2017,7.2,5.3
3130051,MG,2017,5.3,
5100607,MT,2017,5.7,5.3
4211702,SC,2017,6.3,5.3
4202008,SC,2017,6.4,5.3
4212809,SC,2017,6.2,5.3
2207207,PI,2017,5.3,4.7
4320230,RS,2017,6.3,5.3
3517505,SP,2017,6.4,5.3
5221908,GO,2017,5.3,
4204202,SC,2017,6.6,5.3
2302008,CE,2017,5.3,5.2
3548302,SP,2017,5.3,
5201801,GO,2017,5.3,
3203908,ES,2017,6.1,5.3
3522406,SP,2017,6.7,5.3
5102793,MT,2017,5.3,4.9
2200400,PI,2017,5.3,4.6
2207108,PI,2017,5.3,4.4
3170107,MG,2017,5.8,5.3
3108404,MG,2017,6.7,5.3
4314035,RS,2017,6.4,5.3
4304622,RS,2017,7.2,5.3
4308458,RS,2017,6.9,5.3
4310330,RS,2017,5.3,4.2
5219803,GO,2017,5.3,4.7
4112702,PR,2017,5.3,
3554102,SP,2017,6.4,5.3
4309407,RS,2017,6.9,5.3
2708600,AL,2017,5.3,4.2
1303205,AM,2017,5.3,3.6
4305405,RS,2017,5.3,3.7
4308078,RS,2017,5.9,5.3
3531803,SP,2017,6.4,5.3
5209408,GO,2017,5.3,3.7
3143104,MG,2017,6.4,5.3
2300903,CE,2017,5.3,4.6
4108551,PR,2017,5.3,
3556701,SP,2017,7.2,5.3
4307807,RS,2017,5.9,5.3
4312054,RS,2017,6.4,5.3
2304202,CE,2017,5.3,4.2
3302601,RJ,2017,5.3,4.6
1501725,PA,2017,5.3,4.4
2313104,CE,2017,6.1,5.3
3524204,SP,2017,6.6,5.3
3302205,RJ,2017,6.4,5.3
5102678,MT,2017,6.3,5.3
2609709,PE,2017,6.3,5.3
3525300,SP,2017,6.4,5.3
3300951,RJ,2017,6.2,5.3
2607703,PE,2017,5.3,4.2
3127701,MG,2017,5.3,3.6
3535507,SP,2017,6.6,5.3
2311207,CE,2017,5.3,5.4
3134400,MG,2017,6.6,5.3
3532058,SP,2017,6.8,5.3
2102309,MA,2017,5.3,3.8
4109658,PR,2017,5.3,
4123956,PR,2017,5.3,
5106752,MT,2017,5.3,4.9
1705508,TO,2017,5.3,3.8
2104099,MA,2017,5.3,4.1
2708402,AL,2017,5.3,4.4
3544301,SP,2017,6.7,5.3
3507506,SP,2017,6.6,5.3
1300102,AM,2017,5.3,4.1
2313609,CE,2017,6.6,5.3
3531308,SP,2017,6.6,5.3
4211207,SC,2017,6.4,5.3
2706208,AL,2017,5.3,4.1
3117306,MG,2017,5.3,4.7
3523602,SP,2017,6.8,5.3
1705607,TO,2017,5.3,
4102505,PR,2017,5.3,
2923902,BA,2017,5.3,3.8
2201960,PI,2017,5.3,4.1
1716703,TO,2017,5.3,
5107958,MT,2017,6.2,5.3
3121258,MG,2017,5.3,4.4
3515004,SP,2017,6.2,5.3
4310207,RS,2017,7.1,5.3
5218003,GO,2017,5.3,4.4
5106653,MT,2017,5.3,4.9
2310902,CE,2017,6.9,5.3
4214409,SC,2017,5.9,5.3
5105002,MT,2017,5.3,3.6
4304309,RS,2019,7.2,5.3
2702900,AL,2019,5.1,5.3
2208874,PI,2019,5.3,4.4
5106299,MT,2019,6.2,5.3
2104107,MA,2019,5.3,4.7
4300109,RS,2019,5.6,5.3
2209559,PI,2019,5.3,4.6
2606705,PE,2019,5.3,4.7
2205276,PI,2019,5.3,5.3
2105302,MA,2019,5.3,4.2
5002902,MS,2019,5.3,4.6
5107743,MT,2019,5.1,5.3
3510302,SP,2019,6.4,5.3
3302106,RJ,2019,6.3,5.3
3554201,SP,2019,5.7,5.3
2916203,BA,2019,5.3,3.6
5215306,GO,2019,6.6,5.3
2201960,PI,2019,5.3,3.8
4308433,RS,2019,6.4,5.3
4103909,PR,2019,5.3,
3109006,MG,2019,6.7,5.3
2411056,RN,2019,5.3,3.6
2101202,MA,2019,5.3,4.4
5005400,MS,2019,5.3,4.7
5205497,GO,2019,5.3,4.6
3141009,MG,2019,5.3,
3168309,MG,2019,5.6,5.3
2611200,PE,2019,5.3,5.3
3109451,MG,2019,5.3,4.1
2608107,PE,2019,6.3,5.3
3134905,MG,2019,6.7,5.3
4106100,PR,2019,5.3,
2303709,CE,2019,5.3,4.2
2516607,PB,2019,5.3,4.4
3162922,MG,2019,5.3,4.1
2313104,CE,2019,6.4,5.3
2307635,CE,2019,5.3,4.2
2313757,CE,2019,5.3,4.4
2607307,PE,2019,5.3,4.9
2701902,AL,2019,5.3,4.7
3136652,MG,2019,6.3,5.3
3550704,SP,2019,6.3,5.3
1300706,AM,2019,5.6,5.3
4322327,RS,2019,5.3,5.3
3121506,MG,2019,6.3,5.3
3150703,MG,2019,5.3,
2613503,PE,2019,5.3,4.6
2512077,PB,2019,5.3,4.7
2608057,PE,2019,5.6,5.3
2919553,BA,2019,5.3,4.7
2105807,MA,2019,5.6,5.3
1721307,TO,2019,5.3,
4103057,PR,2019,5.3,
2704104,AL,2019,5.3,4.2
3139300,MG,2019,5.3,2.8
3554805,SP,2019,6.4,5.3
4311106,RS,2019,5.3,4.7
1718840,TO,2019,5.3,
2510105,PB,2019,5.3,3.3
2901809,BA,2019,5.3,4.1
3205036,ES,2019,6.1,5.3
4308607,RS,2019,6.3,5.3
3111002,MG,2019,6.3,5.3
3531308,SP,2019,6.4,5.3
2501609,PB,2019,5.3,3.7
1720259,TO,2019,5.3,
3304144,RJ,2019,5.3,4.4
4201901,SC,2019,5.8,5.3
3544202,SP,2019,6.7,5.3
2614857,PE,2019,5.3,4.1
4300570,RS,2019,6.8,5.3
4317202,RS,2019,6.6,5.3
3505906,SP,2019,6.4,5.3
4304630,RS,2019,5.3,4.1
2200400,PI,2019,6.2,5.3
2508307,PB,2019,5.3,3.3
2615201,PE,2019,5.3,5.2
4204608,SC,2019,6.2,5.3
2606903,PE,2019,5.9,5.3
3550001,SP,2019,7.1,5.3
3113107,MG,2019,5.3,
1708304,TO,2019,5.3,
5220686,GO,2019,5.3,
4312500,RS,2019,5.3,4.4
4211751,SC,2019,6.8,5.3
2514701,PB,2019,5.3,5.2
3156809,MG,2019,5.3,
2304657,CE,2019,6.9,5.3
1501402,PA,2019,5.3,4.4
4302808,RS,2019,5.3,3.7
3145406,MG,2019,5.2,5.3
3122108,MG,2019,5.3,
2508554,PB,2019,5.3,4.4
4316451,RS,2019,5.3,3.3
3503158,SP,2019,5.3,4.9
4209003,SC,2019,6.3,5.3
3141801,MG,2019,6.1,5.3
3305307,RJ,2019,5.3,
2703502,AL,2019,5.3,4.4
2400703,RN,2019,5.3,4.4
3553856,SP,2019,6.7,5.3
1715002,TO,2019,5.3,
4309704,RS,2019,6.6,5.3
2503506,PB,2019,5.3,4.1
2200954,PI,2019,5.3,4.1
2102903,MA,2019,5.3,4.7
2209971,PI,2019,5.3,4.7
4314407,RS,2019,5.3,4.7
5217708,GO,2019,6.2,5.3
1506906,PA,2019,5.3,4.9
3513108,SP,2019,5.8,5.3
4219309,SC,2019,6.3,5.3
2706307,AL,2019,5.3,4.4
2504603,PB,2019,5.3,4.6
2905206,BA,2019,5.3,3.7
3305208,RJ,2019,5.3,4.2
2301406,CE,2019,5.7,5.3
2307007,CE,2019,6.4,5.3
3143401,MG,2019,6.4,5.3
2510303,PB,2019,5.3,4.1
1501501,PA,2019,6.1,5.3
3133600,MG,2019,6.3,5.3
2312007,CE,2019,6.3,5.3
3132107,MG,2019,5.3,4.6
4315354,RS,2019,6.7,5.3
4314001,RS,2019,6.2,5.3
2306306,CE,2019,6.2,5.3
4112702,PR,2019,5.3,
4305207,RS,2019,6.9,5.3
3531407,SP,2019,6.9,5.3
3164902,MG,2019,6.6,5.3
2304285,CE,2019,6.1,5.3
3170529,MG,2019,5.3,4.7
3302304,RJ,2019,5.3,3.7
4128633,PR,2019,5.3,
5004502,MS,2019,5.3,
3514601,SP,2019,6.8,5.3
3163102,MG,2019,5.3,
2607901,PE,2019,5.3,4.6
3509601,SP,2019,6.3,5.3
2918704,BA,2019,5.3,3.8
1705557,TO,2019,5.3,
2306405,CE,2019,6.2,5.3
4213609,SC,2019,5.3,4.7
3511706,SP,2019,6.6,5.3
2205904,PI,2019,5.3,5.2
2307502,CE,2019,5.3,4.4
4202453,SC,2019,6.6,5.3
2110203,MA,2019,5.3,4.4
2922102,BA,2019,5.3,4.7
2306900,CE,2019,6.3,5.3
2615706,PE,2019,6.3,5.3
3152501,MG,2019,6.3,5.3
2924702,BA,2019,6.6,5.3
2203271,PI,2019,5.3,4.6
4108452,PR,2019,5.3,
2306702,CE,2019,6.1,5.3
3501707,SP,2019,6.9,5.3
4124301,PR,2019,5.3,
1302504,AM,2019,5.3,4.6
2105948,MA,2019,5.3,4.9
5003306,MS,2019,5.3,4.4
3546256,SP,2017,5.9,5.8
4127007,PR,2017,5.8,
2311355,CE,2017,5.8,4.6
5207352,GO,2017,5.8,4.6
4304309,RS,2017,6.8,5.8
3116100,MG,2017,5.8,
3144904,MG,2017,5.8,
4213302,SC,2017,5.8,4.1
4117255,PR,2017,5.8,
3106309,MG,2017,5.8,4.4
2705200,AL,2017,5.8,3.8
4203600,SC,2017,5.8,4.6
3153400,MG,2017,7.1,5.8
2313757,CE,2017,5.8,4.4
2207009,PI,2017,7.1,5.8
2303659,CE,2017,8.2,5.8
2204303,PI,2017,5.8,4.7
4121307,PR,2017,5.8,
5207501,GO,2017,6.1,5.8
4204350,SC,2017,6.8,5.8
3113701,MG,2017,5.8,4.1
3529302,SP,2017,7.1,5.8
3202405,ES,2017,5.8,4.1
5103437,MT,2017,5.8,4.9
4107538,PR,2017,5.8,
1200252,AC,2017,5.8,
3124609,MG,2017,5.8,
2510303,PB,2017,5.8,4.7
3126208,MG,2017,5.7,5.8
3304409,RJ,2017,5.8,4.2
2924702,BA,2017,5.8,4.7
4317608,RS,2017,5.8,4.6
1302603,AM,2017,5.8,4.7
3161650,MG,2017,5.8,
3203700,ES,2017,5.8,4.7
3141405,MG,2017,5.8,
2308906,CE,2017,6.4,5.8
4208807,SC,2017,5.8,4.7
3151602,MG,2017,5.8,
2308203,CE,2017,7.9,5.8
4310801,RS,2017,7.1,5.8
3201001,ES,2017,5.8,5.6
4118105,PR,2017,5.8,
3133303,MG,2017,5.8,3.7
3501608,SP,2017,6.7,5.8
5210307,GO,2017,5.8,
3535903,SP,2017,5.8,
4303905,RS,2017,6.7,5.8
4115309,PR,2017,5.8,
3512803,SP,2017,6.8,5.8
2205516,PI,2017,5.8,4.4
3124807,MG,2017,5.8,
4110656,PR,2017,5.8,
3505609,SP,2017,5.8,4.9
3528403,SP,2017,5.8,4.7
5208707,GO,2017,5.8,4.7
5214507,GO,2017,5.8,4.7
3515608,SP,2017,6.3,5.8
3204252,ES,2017,5.8,3.3
3125705,MG,2017,5.8,3.7
5215009,GO,2017,5.8,
4122909,PR,2017,5.8,
3149200,MG,2017,5.8,
4313508,RS,2017,5.8,4.6
3147006,MG,2017,5.8,4.4
3139409,MG,2017,5.8,4.6
3121605,MG,2017,5.8,4.6
2505105,PB,2017,5.8,3.6
4315172,RS,2017,5.8,
3510609,SP,2017,5.8,
4323457,RS,2017,5.8,4.2
1702000,TO,2017,5.9,5.8
1100148,RO,2017,5.8,5.6
4109807,PR,2017,5.8,
5006606,MS,2017,5.8,4.7
4305975,RS,2017,5.8,4.4
5205471,GO,2017,6.7,5.8
2917359,BA,2017,5.8,3.8
4115457,PR,2017,5.8,
4315206,RS,2017,5.8,
3148103,MG,2017,7.4,5.8
3503109,SP,2017,5.8,
3537206,SP,2017,5.8,
2611101,PE,2017,5.8,4.9
3548054,SP,2017,6.7,5.8
5216007,GO,2017,5.8,
3163607,MG,2017,5.8,
1721000,TO,2017,6.6,5.8
3138906,MG,2017,5.8,
2309458,CE,2017,5.8,4.7
4103909,PR,2017,5.8,
4309001,RS,2017,5.8,3.8
5105259,MT,2017,6.7,5.8
4305702,RS,2017,5.8,5.2
2700805,AL,2017,5.8,4.4
4120408,PR,2017,5.8,
3146701,MG,2017,5.8,
3530508,SP,2017,6.3,5.8
5205513,GO,2017,5.8,4.6
2305506,CE,2017,5.8,4.6
4106407,PR,2017,5.8,
5203302,GO,2017,5.8,
3135506,MG,2017,5.8,
4104055,PR,2017,5.8,
3554508,SP,2017,5.8,4.6
4122008,PR,2017,5.8,
4323200,RS,2017,6.3,5.8
3138625,MG,2017,5.8,
4109708,PR,2017,5.8,
2709152,AL,2017,6.9,5.8
5004007,MS,2017,5.8,
2307650,CE,2017,5.8,4.9
4124608,PR,2017,5.8,
3544608,SP,2017,5.8,
3302106,RJ,2017,5.8,4.7
3516309,SP,2017,5.8,
3540259,SP,2017,5.8,
4312401,RS,2017,5.8,4.7
3133006,MG,2017,5.8,5.1
3156601,MG,2017,5.8,3.2
3154101,MG,2017,5.8,3.7
3123106,MG,2017,5.8,
2306306,CE,2017,5.8,5.1
2307908,CE,2017,7.3,5.8
3534203,SP,2017,7.2,5.8
5205208,GO,2017,5.8,
3519709,SP,2017,5.8,
4309506,RS,2019,6.2,5.8
2205409,PI,2019,5.8,4.6
4320230,RS,2019,5.8,5.2
4201109,SC,2019,5.8,
1505502,PA,2019,5.8,4.4
