id_municipio,sigla_uf,ano,populacao,nome,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno
2906402,BA,2019,8258,Candeal,58353000,7465760,962,4.4,2.9,0.5,2.6,7066.24,7760.67
2906501,BA,2017,89707,Candeias,3848284000,92931728,8112,4.7,2.8,3.9,7.1,42898.37,11456.08
2906501,BA,2019,87076,Candeias,4217672000,105248991,7790,4.9,3.4,3.1,4.9,48436.68,13510.78
2906600,BA,2017,14792,Candiba,111709000,11066988,1890,4.9,4.1,2.6,5.2,7551.99,5855.55
2906600,BA,2019,14319,Candiba,119791000,12153288,1742,5.2,4.2,0.5,5.3,8365.88,6976.63
2906709,BA,2017,26674,Cândido Sales,185623000,26226208,4544,4.3,3.2,3.4,16.6,6958.95,5771.61
2906709,BA,2019,25189,Cândido Sales,209733000,30795635,4111,4.4,3.2,3.1,20.5,8326.37,7491.03
2906808,BA,2017,36191,Cansanção,254039000,33493452,6097,3.5,3.0,3.1,10.5,7019.4,5493.43
2906808,BA,2019,34834,Cansanção,284653000,41841722,5617,3.9,2.7,2.6,9.8,8171.7,7449.12
2906824,BA,2017,17316,Canudos,129679000,15888647,2064,4.2,2.9,3.1,9.6,7488.97,7697.99
2906824,BA,2019,16668,Canudos,132049000,11874558,1888,4.2,3.7,1.8,4.3,7922.31,6289.49
2906857,BA,2017,12199,Capela do Alto Alegre,88386000,8248703,1352,4.9,2.9,1.7,17.7,7245.35,6101.11
2906857,BA,2019,11637,Capela do Alto Alegre,94738000,9140718,1164,5.1,3.4,3.5,8.3,8141.1,7852.85
2906873,BA,2017,31392,Capim Grosso,397627000,22645353,3737,4.4,3.4,2.5,10.5,12666.51,6059.77
2906873,BA,2019,30662,Capim Grosso,425266000,24954915,3701,4.6,4.0,1.6,7.9,13869.48,6742.75
2906899,BA,2017,9773,Caraíbas,67441000,8171409,1558,4.1,3.4,1.9,8.0,6900.75,5244.81
2906899,BA,2019,8951,Caraíbas,76341000,10060462,1605,4.5,2.9,2.6,13.8,8528.77,6268.2
2907004,BA,2017,9544,Cardeal da Silva,78542000,9368072,1556,3.8,3.0,3.3,3.6,8229.46,6020.61
2907004,BA,2019,9295,Cardeal da Silva,117877000,12302175,1449,4.8,3.7,0.6,4.9,12681.76,8490.11
2907202,BA,2017,73382,Casa Nova,667332000,56288662,10061,4.2,3.1,2.3,10.2,9093.95,5594.74
2907202,BA,2019,71969,Casa Nova,758200000,66691785,9938,4.3,3.2,1.4,7.6,10535.09,6710.79
2907301,BA,2017,27238,Castro Alves,372224000,21018385,3334,4.4,3.5,1.5,3.7,13665.61,6304.25
2907301,BA,2019,26264,Castro Alves,295379000,25012886,3193,5.0,4.3,0.3,2.6,11246.54,7833.66
2907400,BA,2017,3669,Catolândia,75552000,4429869,530,5.1,4.0,1.0,3.1,20591.99,8358.24
2907400,BA,2019,3577,Catolândia,76167000,5159775,532,4.9,4.1,1.1,3.9,21293.54,9698.83
2907509,BA,2017,56459,Catu,535360000,25554208,4479,4.8,3.3,0.8,5.3,9482.28,5705.34
2907509,BA,2019,54704,Catu,646937000,34589423,4452,5.1,3.9,0.5,3.0,11826.14,7769.41
2907558,BA,2017,9764,Caturama,56997000,6707984,1116,4.6,3.9,0.8,3.3,5837.46,6010.74
2907558,BA,2019,9329,Caturama,63808000,10936538,1019,4.5,4.6,1.7,5.9,6839.75,10732.62
2907608,BA,2017,17969,Central,179660000,14079863,2213,4.5,4.0,3.0,9.7,9998.33,6362.34
2907608,BA,2019,17266,Central,167025000,15528567,1983,4.0,3.8,1.4,7.2,9673.64,7830.85
2907707,BA,2017,11591,Chorrochó,72864000,11565573,1742,4.6,3.8,0.9,3.4,6286.26,6639.25
2907707,BA,2019,11177,Chorrochó,81277000,13749795,1704,4.9,4.3,1.7,3.9,7271.81,8069.13
2907905,BA,2017,17739,Cipó,130416000,15134074,2600,3.7,3.1,4.0,10.8,7351.94,5820.8
2907905,BA,2019,17300,Cipó,133922000,15908852,2553,4.0,3.7,2.8,11.1,7741.16,6231.43
2908002,BA,2017,19022,Coaraci,156321000,15294375,2478,4.2,3.4,9.5,17.7,8217.91,6172.06
2908002,BA,2019,16993,Coaraci,169860000,17147887,2265,4.5,3.4,8.5,15.6,9995.88,7570.81
2908101,BA,2017,19498,Cocos,289495000,18352653,3064,4.9,3.8,3.3,3.1,14847.42,5989.77
2908101,BA,2019,18777,Cocos,297690000,20874955,2925,5.1,4.0,2.3,7.0,15853.97,7136.74
2908200,BA,2017,23024,Conceição da Feira,242877000,16261996,2223,4.6,2.6,1.9,5.5,10548.86,7315.34
2908200,BA,2019,22581,Conceição da Feira,296400000,21085011,2642,4.0,3.4,1.2,0.2,13126.08,7980.7
2908309,BA,2017,18229,Conceição do Almeida,154463000,8091341,1288,4.3,3.2,4.1,11.4,8473.48,6282.1
2908309,BA,2019,17247,Conceição do Almeida,179066000,10189891,1335,4.1,3.8,2.4,7.9,10382.44,7632.88
2908507,BA,2017,33876,Conceição do Jacuípe,2282042000,18835111,2897,4.5,3.4,1.8,6.8,67364.56,6501.59
2908507,BA,2019,33153,Conceição do Jacuípe,2522490000,23610455,3373,4.5,3.3,2.2,9.2,76086.33,6999.84
2908606,BA,2017,26371,Conde,305365000,32672304,4247,4.0,3.4,0.4,0.9,11579.58,7693.03
2908606,BA,2019,25837,Conde,288240000,32592728,3809,3.9,3.9,0.0,0.0,11156.09,8556.77
2908705,BA,2017,18191,Condeúba,139360000,16336803,2525,6.1,4.3,0.7,3.9,7660.93,6470.02
2908705,BA,2019,17247,Condeúba,154054000,19670424,2301,6.2,5.1,0.5,2.6,8932.22,8548.64
2908804,BA,2017,4299,Contendas do Sincorá,38275000,5255208,735,5.2,3.5,1.9,3.6,8903.23,7149.94
2908804,BA,2019,4066,Contendas do Sincorá,42230000,6159302,754,5.1,3.8,1.1,7.2,10386.13,8168.84
2908903,BA,2017,23896,Coração de Maria,178282000,17950201,2548,3.7,2.3,2.0,9.6,7460.75,7044.82
2908903,BA,2019,22605,Coração de Maria,200460000,18677254,3015,4.1,3.3,1.7,4.1,8867.95,6194.78
2909000,BA,2017,8904,Cordeiros,55287000,7122598,1056,6.3,4.8,0.4,5.4,6209.23,6744.88
2909000,BA,2019,8614,Cordeiros,60569000,10446579,942,6.2,5.0,0.0,3.5,7031.46,11089.79
2909109,BA,2017,14933,Coribe,117288000,13968420,2176,5.1,4.2,1.5,3.6,7854.28,6419.31
2909109,BA,2019,14194,Coribe,140893000,14925612,2008,5.5,4.9,0.2,1.0,9926.24,7433.07
2909208,BA,2017,16814,Coronel João Sá,131249000,18533662,2850,4.6,2.5,1.9,9.0,7805.94,6503.04
2909208,BA,2019,15895,Coronel João Sá,147258000,28723129,2649,4.7,3.3,1.7,8.2,9264.42,10843.01
2909307,BA,2017,33361,Correntina,1265388000,38194207,5116,4.4,3.6,3.5,8.8,37930.16,7465.64
2909307,BA,2019,32137,Correntina,1468943000,48002657,4790,4.9,3.7,1.8,6.6,45708.78,10021.43
2909406,BA,2017,14414,Cotegipe,126998000,16717159,2364,4.5,3.5,1.1,5.3,8810.74,7071.56
2909406,BA,2019,13782,Cotegipe,137320000,18963549,2132,5.0,3.5,0.5,3.4,9963.72,8894.72
2909505,BA,2017,5576,Cravolândia,36765000,5743852,914,4.7,3.8,4.7,8.2,6593.44,6284.3
2909505,BA,2019,5349,Cravolândia,41112000,6413661,766,5.3,4.5,3.9,2.4,7685.92,8372.93
2909604,BA,2017,21835,Crisópolis,148694000,18257593,3269,5.1,3.9,1.9,2.6,6809.89,5585.07
2909604,BA,2019,21103,Crisópolis,167068000,20169187,3041,4.9,3.9,0.8,3.3,7916.79,6632.42
2909703,BA,2017,14403,Cristópolis,109521000,11859398,2136,4.9,4.0,1.0,5.3,7604.04,5552.15
2909703,BA,2019,13910,Cristópolis,122781000,13615145,1985,4.8,4.3,0.7,3.5,8826.82,6859.02
2909802,BA,2017,64932,Cruz das Almas,937418000,36292353,5762,4.7,3.2,2.6,4.8,14436.92,6298.57
2909802,BA,2019,63239,Cruz das Almas,989171000,39378824,5731,4.8,4.0,1.0,3.7,15641.79,6871.2
2909901,BA,2017,35524,Curaçá,271429000,27559166,5288,4.9,3.5,2.0,10.7,7640.72,5211.64
2909901,BA,2019,34700,Curaçá,312773000,54856241,5572,4.9,3.6,2.4,9.6,9013.63,9844.98
2910008,BA,2017,11716,Dário Meira,82032000,10743809,1694,3.9,3.8,5.0,8.7,7001.71,6342.27
2910008,BA,2019,10710,Dário Meira,104434000,15603528,1671,4.5,4.3,4.1,7.0,9751.07,9337.84
2910057,BA,2017,80657,Dias d'Ávila,3039730000,57663552,8966,4.5,3.2,1.4,4.7,37687.12,6431.36
2910057,BA,2019,81089,Dias d'Ávila,3001825000,64186703,8930,4.7,3.8,1.1,2.3,37018.89,7187.76
2910107,BA,2017,12604,Dom Basílio,102012000,8873862,1648,5.3,3.9,0.3,4.3,8093.62,5384.63
2910107,BA,2019,12199,Dom Basílio,117747000,10018027,1577,5.4,4.5,0.8,3.5,9652.18,6352.59
2910305,BA,2017,8461,Elísio Medrado,55131000,6106176,882,4.6,4.6,1.0,5.0,6515.9,6923.1
2910305,BA,2019,8122,Elísio Medrado,63184000,7550390,852,5.1,4.4,0.0,5.4,7779.36,8861.96
2910404,BA,2017,19376,Encruzilhada,180907000,20648160,3501,4.5,3.3,4.3,11.9,9336.65,5897.79
2910404,BA,2019,17006,Encruzilhada,192923000,22627976,3242,4.7,4.7,1.0,8.0,11344.41,6979.63
2910503,BA,2017,43223,Entre Rios,486313000,35544120,5196,3.9,3.1,5.6,10.8,11251.26,6840.67
2910503,BA,2019,41780,Entre Rios,597991000,41600015,5030,4.1,2.9,3.3,8.7,14312.85,8270.38
2910602,BA,2017,37845,Esplanada,561103000,32792143,5172,3.7,2.9,3.6,9.4,14826.34,6340.32
2910602,BA,2019,37237,Esplanada,639335000,35829750,4398,3.5,3.0,2.8,6.6,17169.35,8146.83
2910701,BA,2017,61924,Euclides da Cunha,534066000,73585130,9365,4.1,2.8,3.9,6.9,8624.54,7857.46
2910701,BA,2019,60585,Euclides da Cunha,645793000,66082073,8025,4.3,3.5,2.3,5.9,10659.29,8234.53
2910727,BA,2017,115290,Eunápolis,2626181000,92072825,14299,4.4,3.4,3.5,7.4,22778.91,6439.11
2910727,BA,2019,113380,Eunápolis,3092539000,97839973,13728,4.5,3.6,2.5,6.2,27275.88,7127.04
2910750,BA,2017,18443,Fátima,179899000,19366086,2487,5.4,3.9,0.6,3.1,9754.32,7786.93
2910750,BA,2019,17890,Fátima,213035000,22418342,2259,5.2,3.8,0.5,2.8,11908.05,9924.01
2910800,BA,2017,627477,Feira de Santana,13691186000,269506705,31414,4.4,3.6,3.3,6.1,21819.42,8579.19
2910800,BA,2019,614872,Feira de Santana,14916456000,288299829,35146,4.8,3.7,2.2,3.1,24259.45,8202.92
2910859,BA,2017,17176,Filadélfia,120361000,15964580,2532,4.1,3.4,1.8,5.8,7007.51,6305.13
2910859,BA,2019,16377,Filadélfia,126550000,17399136,2455,4.2,3.7,1.1,6.7,7727.3,7087.22
2910909,BA,2017,5822,Firmino Alves,42994000,5864813,926,4.5,3.4,4.8,14.6,7384.75,6333.49
2910909,BA,2019,5617,Firmino Alves,51149000,6710531,762,5.0,4.9,4.7,3.3,9106.11,8806.47
2911006,BA,2017,11244,Floresta Azul,76386000,6951944,1211,4.2,3.8,3.4,5.7,6793.49,5740.66
2911006,BA,2019,10629,Floresta Azul,85337000,9112885,1127,4.3,4.4,1.3,3.6,8028.7,8085.97
2911105,BA,2017,25912,Formosa do Rio Preto,1744783000,35278975,3543,4.5,3.5,1.7,6.2,67334.94,9957.37
2911105,BA,2019,25591,Formosa do Rio Preto,1854012000,40694384,3526,4.9,3.8,0.4,0.5,72447.81,11541.23
2911204,BA,2017,33234,Gandu,322577000,20613524,3453,5.3,3.8,1.8,2.4,9706.23,5969.74
2911204,BA,2019,32403,Gandu,389447000,24139632,3864,5.0,4.1,1.2,2.5,12018.86,6247.32
2911303,BA,2017,11639,Gentio do Ouro,143487000,10950720,1744,5.4,3.5,1.0,3.2,12328.12,6279.08
2911303,BA,2019,11233,Gentio do Ouro,139915000,15549103,1560,5.8,4.4,0.3,4.0,12455.71,9967.37
2911501,BA,2017,7848,Gongogi,58781000,6796218,941,4.5,2.9,3.2,6.8,7489.93,7222.34
2911501,BA,2019,7128,Gongogi,62922000,6887060,851,4.1,4.5,2.6,2.8,8827.44,8092.9
2911600,BA,2017,21495,Governador Mangabeira,193684000,17260653,3095,4.7,3.2,1.5,3.5,9010.65,5576.95
2911600,BA,2019,20722,Governador Mangabeira,185475000,21902651,2895,4.9,3.4,0.9,4.1,8950.63,7565.68
2911659,BA,2017,8081,Guajeru,51552000,6479789,1039,4.6,4.2,0.5,2.1,6379.41,6236.56
2911659,BA,2019,6937,Guajeru,55690000,6730102,983,4.6,4.2,0.2,2.7,8027.97,6846.49
2911709,BA,2017,86808,Guanambi,1273286000,58684542,8982,4.9,4.3,1.0,2.6,14667.84,6533.57
2911709,BA,2019,84481,Guanambi,1439894000,64132416,9464,5.2,4.3,0.6,2.2,17044.0,6776.46
2911808,BA,2017,22154,Guaratinga,210870000,20551946,3108,4.2,3.5,4.0,6.5,9518.37,6612.6
2911808,BA,2019,20843,Guaratinga,207626000,22895521,2824,4.3,3.5,3.5,6.5,9961.43,8107.48
2911857,BA,2017,13718,Heliópolis,91439000,12236027,1721,4.9,3.6,1.8,6.3,6665.62,7109.84
2911857,BA,2019,13031,Heliópolis,104815000,14032194,1641,4.8,3.4,2.4,8.1,8043.51,8551.0
2911907,BA,2017,25884,Iaçu,200974000,24249824,4081,4.8,4.0,1.6,5.0,7764.41,5942.13
2911907,BA,2019,24305,Iaçu,211818000,26622752,3685,4.7,3.9,1.4,5.1,8715.0,7224.63
2912004,BA,2017,10183,Ibiassucê,82949000,8071297,1304,6.0,4.1,0.9,5.6,8145.83,6189.64
2912004,BA,2019,9224,Ibiassucê,87283000,8915269,1212,6.1,4.7,0.4,3.8,9462.6,7355.83
2912202,BA,2017,19786,Ibicoara,255743000,18476665,3405,4.4,3.3,4.0,9.8,12925.45,5426.33
2912202,BA,2019,19571,Ibicoara,390157000,20636168,3090,4.5,4.0,2.0,5.2,19935.47,6678.37
2912301,BA,2017,16796,Ibicuí,147248000,12472472,2020,4.9,3.9,3.9,9.2,8766.85,6174.49
2912301,BA,2019,16198,Ibicuí,156735000,12652152,1837,4.9,4.0,4.4,5.4,9676.19,6887.4
2912400,BA,2017,18678,Ibipeba,123459000,10347108,2132,4.8,4.2,1.3,4.8,6609.86,4853.24
2912400,BA,2019,18211,Ibipeba,137766000,12864850,2121,5.3,4.0,0.8,4.7,7564.99,6065.46
2912509,BA,2017,15413,Ibipitanga,100853000,12547909,1887,5.0,3.8,0.9,5.1,6543.37,6649.66
2912509,BA,2019,14902,Ibipitanga,105524000,13071793,1736,6.2,4.3,0.2,6.5,7081.2,7529.83
2912707,BA,2017,24293,Ibirapitanga,168246000,27125781,4619,4.4,3.4,3.6,15.9,6925.7,5872.65
2912707,BA,2019,23375,Ibirapitanga,233300000,31219328,4112,4.6,3.4,3.8,16.4,9980.75,7592.25
2912905,BA,2017,17221,Ibirataia,155396000,17888421,3024,4.2,2.6,4.6,11.9,9023.63,5915.48
2912905,BA,2019,15312,Ibirataia,179152000,21092702,2811,4.0,3.1,5.9,11.9,11700.1,7503.63
2913002,BA,2017,16855,Ibitiara,97182000,15338334,1832,5.7,4.1,0.2,2.2,5765.77,8372.45
2913002,BA,2019,16339,Ibitiara,106819000,16313307,1811,6.5,5.2,0.3,2.8,6537.67,9007.9
2913101,BA,2017,17948,Ibititá,117230000,28331250,2487,4.3,3.7,2.0,6.7,6531.65,11391.74
2913101,BA,2019,17113,Ibititá,128142000,18966721,2164,4.7,4.0,1.3,4.1,7487.99,8764.66
2913200,BA,2017,27862,Ibotirama,343107000,25413177,3704,4.7,3.4,2.1,6.7,12314.51,6861.01
2913200,BA,2019,26927,Ibotirama,369100000,26385515,3674,4.8,3.4,1.2,5.4,13707.43,7181.69
2913408,BA,2017,16283,Igaporã,181274000,12940612,1796,4.7,3.9,1.5,5.2,11132.72,7205.24
2913408,BA,2019,15640,Igaporã,187510000,13618345,1790,5.2,4.0,1.6,5.0,11989.13,7608.01
2913457,BA,2017,14187,Igrapiúna,156210000,17312726,2580,4.2,3.4,2.4,8.8,11010.78,6710.36
2913457,BA,2019,13226,Igrapiúna,159068000,16340158,2317,4.2,3.0,2.0,7.1,12026.92,7052.29
2913507,BA,2017,27939,Iguaí,184290000,26327763,3433,4.2,3.3,2.9,5.0,6596.16,7669.03
2913507,BA,2019,26916,Iguaí,211502000,29309906,3239,4.5,2.9,1.4,4.3,7857.85,9049.06
2913606,BA,2017,176341,Ilhéus,3837058000,92434866,14650,4.6,3.3,3.7,8.3,21759.31,6309.55
2913606,BA,2019,162327,Ilhéus,4343378000,232858198,14414,4.6,3.6,2.5,6.3,26756.97,16155.0
2913705,BA,2017,40453,Inhambupe,454614000,31887082,5001,3.7,3.0,3.0,8.2,11238.08,6376.14
2913705,BA,2019,39926,Inhambupe,574713000,36902808,5086,3.8,3.2,1.7,6.6,14394.45,7255.76
2913804,BA,2017,15499,Ipecaetá,77678000,13866508,1981,3.7,2.5,3.2,15.3,5011.81,6999.75
2913804,BA,2019,14487,Ipecaetá,88602000,17730591,1937,4.0,2.5,3.6,22.3,6115.97,9153.64
2913903,BA,2017,47704,Ipiaú,430254000,31355037,5171,4.4,3.6,2.3,6.5,9019.24,6063.63
2913903,BA,2019,45873,Ipiaú,478503000,36445997,4566,4.7,3.8,1.5,4.0,10431.04,7982.04
2914000,BA,2017,62631,Ipirá,651828000,46640056,8037,4.4,3.2,3.0,7.7,10407.43,5803.17
2914000,BA,2019,59595,Ipirá,629069000,48642895,7384,4.4,3.3,2.6,7.4,10555.73,6587.61
2914109,BA,2017,10157,Ipupiara,77847000,7854377,1247,5.4,3.7,4.2,4.6,7664.37,6298.62
2914109,BA,2019,9865,Ipupiara,84351000,713522,1351,5.3,4.5,5.2,5.0,8550.53,528.14
2914208,BA,2017,7521,Irajuba,58920000,7881908,938,4.8,2.6,3.9,12.6,7834.06,8402.89
2914208,BA,2019,7260,Irajuba,71814000,7166603,895,4.5,3.7,1.8,6.7,9891.74,8007.38
2914406,BA,2017,25536,Iraquara,373866000,21464318,3612,5.6,4.1,0.5,2.9,14640.74,5942.5
2914406,BA,2019,25216,Iraquara,472330000,27131385,3340,6.1,4.7,0.2,1.4,18731.36,8123.17
2914505,BA,2017,29879,Irará,242698000,25911601,4020,4.6,3.7,1.2,5.1,8122.69,6445.67
2914505,BA,2019,29034,Irará,262320000,30504043,3773,4.6,3.2,1.4,5.1,9034.92,8084.82
2914604,BA,2017,74483,Irecê,1082817000,47937864,6704,5.5,4.0,0.7,5.5,14537.77,7150.64
2914604,BA,2019,72967,Irecê,1347000000,50018431,6752,5.9,4.9,0.0,0.6,18460.4,7407.94
2914653,BA,2017,31422,Itabela,338434000,26263875,4793,4.3,3.2,3.0,7.9,10770.61,5479.63
2914653,BA,2019,30584,Itabela,373230000,41336213,4582,4.3,3.5,2.0,6.2,12203.44,9021.43
2914703,BA,2017,66806,Itaberaba,867669000,48075596,8452,4.7,3.2,2.0,5.6,12987.89,5688.07
2914703,BA,2019,64489,Itaberaba,893898000,58355995,7823,4.7,3.7,1.1,3.0,13861.25,7459.54
2914802,BA,2017,221046,Itabuna,3987299000,95506292,12376,4.0,2.6,2.0,8.0,18038.32,7717.06
2914802,BA,2019,213223,Itabuna,4184489000,110300812,12621,4.3,3.1,2.9,11.0,19624.94,8739.47
2914901,BA,2017,28382,Itacaré,265003000,22830023,3676,4.3,3.2,2.7,6.2,9337.01,6210.56
2914901,BA,2019,28296,Itacaré,331624000,28862539,3850,4.3,3.5,2.6,7.0,11719.82,7496.76
2915007,BA,2017,16586,Itaeté,90536000,13493464,2246,5.1,4.0,0.2,3.8,5458.58,6007.78
2915007,BA,2019,16056,Itaeté,103426000,13997038,2184,4.8,4.1,0.1,1.0,6441.58,6408.9
2915106,BA,2017,13199,Itagi,98407000,10747582,1800,4.9,2.7,2.5,4.7,7455.64,5970.88
2915106,BA,2019,12351,Itagi,106929000,12864081,1859,4.3,3.0,1.0,5.4,8657.52,6919.89
2915205,BA,2017,15577,Itagibá,130458000,15019702,2498,4.9,4.3,2.2,5.0,8375.04,6012.69
2915205,BA,2019,14579,Itagibá,178378000,16940586,2400,4.9,4.7,1.1,3.0,12235.27,7058.58
2915304,BA,2017,7291,Itagimirim,107979000,8331992,1071,3.7,3.0,5.1,5.6,14809.9,7779.64
2915304,BA,2019,6869,Itagimirim,112642000,8921930,993,4.2,3.1,3.3,3.9,16398.6,8984.82
2915403,BA,2017,7218,Itaju do Colônia,66203000,6962026,1264,3.7,2.8,4.1,16.3,9171.93,5507.93
2915403,BA,2019,6682,Itaju do Colônia,74536000,7883569,1093,4.2,3.3,2.3,10.0,11154.74,7212.78
2915502,BA,2017,21642,Itajuípe,246315000,15702942,2405,4.1,3.3,3.8,8.9,11381.34,6529.29
2915502,BA,2019,20491,Itajuípe,234636000,17688206,2359,4.2,2.9,2.7,9.2,11450.69,7498.18
2915601,BA,2017,67356,Itamaraju,875626000,47940099,8341,5.2,4.0,2.8,7.5,12999.97,5747.52
2915601,BA,2019,64486,Itamaraju,948865000,52602804,8299,5.5,4.5,2.0,4.7,14714.28,6338.45
2915809,BA,2017,24901,Itambé,222899000,20045296,3495,3.6,2.8,6.4,11.4,8951.41,5735.42
2915809,BA,2019,23049,Itambé,248661000,25251725,3137,3.4,3.1,4.4,11.5,10788.36,8049.64
2915908,BA,2017,6730,Itanagra,53937000,9609142,1101,4.0,2.1,2.1,7.7,8014.41,8727.65
2915908,BA,2019,6441,Itanagra,67755000,9656383,1082,5.5,3.3,1.9,3.4,10519.33,8924.57
2916005,BA,2017,20501,Itanhém,222610000,17563373,2474,5.1,4.1,2.3,8.5,10858.49,7099.18
2916005,BA,2019,19405,Itanhém,228223000,17018604,2178,5.1,4.5,1.5,5.8,11761.04,7813.87
2916104,BA,2017,22866,Itaparica,224893000,17771765,2846,4.3,3.0,3.8,5.8,9835.26,6244.47
2916104,BA,2019,22228,Itaparica,244224000,19379326,2331,4.7,4.3,1.6,2.5,10987.22,8313.74
2916203,BA,2017,9830,Itapé,84478000,10677217,1357,4.5,3.5,3.2,5.7,8593.9,7868.25
2916203,BA,2019,8761,Itapé,93609000,9657229,1312,5.3,3.6,2.9,3.8,10684.74,7360.69
2916401,BA,2017,77533,Itapetinga,1082166000,42303282,8180,4.5,3.7,1.7,5.0,13957.49,5171.55
2916401,BA,2019,76147,Itapetinga,1181761000,46527889,8570,4.7,3.4,1.2,8.5,15519.47,5429.16
2916500,BA,2017,36211,Itapicuru,319204000,29826267,5818,4.1,2.3,2.2,12.1,8815.11,5126.55
2916500,BA,2019,35576,Itapicuru,306976000,40379102,5154,4.7,3.3,1.8,6.0,8628.74,7834.52
2916708,BA,2017,8592,Itaquara,62513000,6205880,953,5.4,3.2,0.8,5.2,7275.72,6511.94
2916708,BA,2019,8319,Itaquara,75613000,6868313,929,5.4,3.4,0.4,5.8,9089.19,7393.23
2916807,BA,2017,20314,Itarantim,251652000,16706092,2990,4.5,2.6,5.1,27.3,12388.11,5587.32
2916807,BA,2019,19747,Itarantim,282480000,17592963,2667,4.6,2.8,4.0,20.7,14304.96,6596.54
2916856,BA,2017,14957,Itatim,313093000,19648090,2149,7.1,4.4,1.5,7.1,20932.87,9142.9
2916856,BA,2019,14487,Itatim,366972000,19609924,2179,6.9,4.8,0.4,0.5,25331.12,8999.51
2916906,BA,2017,13254,Itiruçu,89704000,7659767,1176,4.1,2.9,2.5,7.8,6768.07,6513.41
2916906,BA,2019,12576,Itiruçu,102003000,8004003,1007,4.8,3.3,1.4,3.7,8110.93,7948.36
2917003,BA,2017,37567,Itiúba,260109000,40912102,5686,4.0,3.1,1.4,7.0,6923.87,7195.23
2917003,BA,2019,36089,Itiúba,284773000,44700631,5276,4.6,3.5,0.3,3.0,7890.85,8472.45
2917102,BA,2017,21241,Itororó,221570000,13392735,2453,4.3,3.1,3.9,13.9,10431.24,5459.74
2917102,BA,2019,20382,Itororó,207738000,20827103,2195,4.4,3.7,3.0,6.6,10192.23,9488.43
2917201,BA,2017,19577,Ituaçu,161879000,17149002,3020,5.2,3.0,1.1,6.4,8268.84,5678.48
2917201,BA,2019,18962,Ituaçu,163489000,17957734,2625,5.7,3.9,0.2,3.1,8621.93,6841.04
2917300,BA,2017,29428,Ituberá,292327000,23236230,4001,4.6,3.5,2.6,5.2,9933.63,5807.61
2917300,BA,2019,28602,Ituberá,320518000,25919762,3414,4.7,3.9,2.2,4.9,11206.14,7592.2
2917334,BA,2017,11399,Iuiú,89126000,9625677,1539,4.6,3.4,1.0,5.0,7818.76,6254.5
2917334,BA,2019,10994,Iuiú,103940000,16169983,1425,4.9,4.3,1.5,4.3,9454.25,11347.36
2917359,BA,2017,9056,Jaborandi,415456000,9322991,1260,5.8,3.8,0.2,4.9,45876.33,7399.2
2917359,BA,2019,8385,Jaborandi,579708000,11293166,1226,5.9,4.7,0.4,3.4,69136.31,9211.39
2917409,BA,2017,15459,Jacaraci,94715000,13063786,1675,6.6,5.5,0.2,3.5,6126.85,7799.28
2917409,BA,2019,14842,Jacaraci,110912000,15574957,1467,6.5,6.3,0.0,1.5,7472.85,10616.88
2917508,BA,2017,83635,Jacobina,1274029000,50338432,8670,4.9,3.4,2.3,10.2,15233.2,5806.05
2917508,BA,2019,80518,Jacobina,1406429000,62730335,8324,4.8,3.4,1.6,8.0,17467.26,7536.08
2917607,BA,2017,56033,Jaguaquara,515513000,37290039,6675,4.1,3.2,6.1,14.6,9200.17,5586.52
2917607,BA,2019,54423,Jaguaquara,580258000,40234363,6602,4.6,3.4,4.3,14.0,10662.0,6094.27
2917706,BA,2017,34499,Jaguarari,566552000,24456043,3416,4.5,3.5,2.1,4.3,16422.27,7159.26
2917706,BA,2019,33570,Jaguarari,776786000,29375674,3194,4.3,3.5,0.8,4.3,23139.29,9197.14
2917805,BA,2017,19036,Jaguaripe,158019000,22125414,3349,4.3,2.7,1.5,15.1,8301.06,6606.57
2917805,BA,2019,18788,Jaguaripe,179251000,24594346,2893,4.3,3.8,1.3,4.9,9540.72,8501.33
2917904,BA,2017,11120,Jandaíra,146054000,15211765,1957,4.4,2.8,1.1,7.4,13134.35,7773.0
2917904,BA,2019,10709,Jandaíra,136329000,16003885,1798,4.7,3.4,0.8,4.7,12730.32,8900.94
2918001,BA,2017,162209,Jequié,2558823000,126787961,11085,4.4,3.4,3.2,8.7,15774.85,11437.8
2918001,BA,2019,155966,Jequié,2723048000,120462508,12712,4.4,3.1,1.5,4.5,17459.24,9476.28
2918100,BA,2017,41605,Jeremoabo,334582000,43826158,5995,3.7,3.0,3.3,6.2,8041.87,7310.45
2918100,BA,2019,40463,Jeremoabo,369153000,36899391,5408,4.0,3.1,1.9,5.7,9123.22,6823.11
2918308,BA,2017,12692,Jitaúna,125533000,12378452,2271,4.1,3.7,2.0,5.9,9890.72,5450.66
2918308,BA,2019,11166,Jitaúna,148054000,20704392,2059,4.7,4.2,1.2,6.0,13259.36,10055.56
2918357,BA,2017,25646,João Dourado,208885000,23020547,3740,4.7,3.9,1.4,4.6,8144.93,6155.23
2918357,BA,2019,25188,João Dourado,234551000,27394657,3485,5.3,4.8,0.4,1.0,9312.01,7860.73
2918407,BA,2017,221773,Juazeiro,3704682000,138985819,22880,5.4,4.3,0.5,2.3,16704.84,6074.56
