city_id,state,year,population,city_name,gdp,education_spending,enrollments,ideb_initial_years,ideb_final_years,dropout_rates_initial_years,dropout_rates_final_years,gdp_per_capita,spending_per_student,educ_pct_gdp,is_complete_grouped,DEA_crs_input,DEA_crs_output,DEA_vrs_input,DEA_vrs_output,DEA_irs_input,DEA_drs_input,DEA_scale_efficiency,DEA_returns_nature,rank_vrs,pct_var_vrs,pct_var_scale,category_vrs,category_scale,delta_vrs_median,delta_scale_median,state_avg_vrs,state_avg_scale,peer_group
3514908,SP,2019,17772,Elias Fausto,742914000,23131752,2262,6.7,5.2,0.0,0.0,41802.5,10226.24,3.11,True,0.21661701767967767,0.21661701767965444,0.6303016274099619,1.0,0.21661701767967728,0.6303016274099619,0.343671994898381,Decreasing,835,-0.038089894720697015,-0.10052052252565624,Moderate,Inefficient,0.10996780854117516,-0.4989006461674313,0.44164895742536986,0.6065465892182146,Large
2901205,BA,2019,22005,Anagé,184992000,18871589,2820,4.9,4.4,1.6,5.1,8406.82,6692.05,10.2,True,0.628017043545384,0.6280170435454022,0.6302949504517286,0.9839999999999982,0.6302949504517286,0.628017043545384,0.9963859667530067,Increasing,836,0.05358426274886763,-0.003578038245697357,Moderate,Efficient,0.10996113158294185,0.1538133256871944,0.5475127675840068,0.9480521203813732,Large
3116159,MG,2019,13680,Chapada Gaúcha,225675000,9821631,1191,6.0,5.3,0.0,0.5,16496.71,8246.54,4.35,True,0.4154892369743628,0.41548923697436285,0.6302626884230322,1.0,0.41548923697436274,0.6302626884230323,0.6592318482535435,Increasing,837,-0.07703354303456333,-0.14832190322605632,Moderate,Moderate,0.10992886955424552,-0.18334079281226878,0.5088399048706359,0.701477243457831,Large
2930758,BA,2019,13012,Sítio do Mato,104300000,14918255,2293,4.2,3.9,0.8,3.0,8015.68,6506.0,14.3,True,0.627937998237851,0.6279379982378871,0.6298283304634255,0.9919999999999926,0.6279379982378511,0.6298283304634256,0.996998654817284,Increasing,838,-0.1807287134654485,0.03154145152992527,Moderate,Efficient,0.10949451159463874,0.1544260137514717,0.5475127675840068,0.9480521203813732,Large
3542701,SP,2019,7593,Restinga,177300000,9870463,1008,6.5,4.3,0.4,0.0,23350.45,9792.13,5.57,True,0.3269518517871973,0.32695185178719327,0.6294940937263104,1.0,0.32695185178719915,0.6294940937263105,0.5193882755147,Increasing,839,0.25887309528231284,-0.23780171482522328,Moderate,Moderate,0.10916027485752366,-0.3231843655511123,0.44164895742536986,0.6065465892182146,Medium
2921609,BA,2019,8519,Morpará,67335000,8240707,1241,3.9,3.1,1.3,7.6,7904.1,6640.38,12.24,True,0.6262404042393127,0.6262404042393048,0.6294806135898529,0.9870000000000023,0.6294806135898532,0.6262404042393123,0.9948525668931063,Increasing,840,-0.13996327946245624,-0.004846512845002482,Moderate,Efficient,0.10914679472106614,0.152279925827294,0.5475127675840068,0.9480521203813732,Medium
2928000,BA,2019,37348,Santaluz,375948000,34290414,4557,4.7,3.9,0.2,3.7,10066.08,7524.78,9.12,True,0.521086542527598,0.5210865425275963,0.6294091211389341,0.9979999999999988,0.5210865425275981,0.6294091211389343,0.8278979840404549,Increasing,841,0.029250792344837517,-0.1200883855072602,Moderate,Moderate,0.10907530227014739,-0.014674657025357418,0.5475127675840068,0.9480521203813732,Mega
4216305,SC,2019,37424,São João Batista,922007000,26217128,2577,6.7,4.9,0.1,0.0,24636.78,10173.51,2.84,True,0.3204543321217334,0.32045433212173496,0.6292647230288149,1.0,0.3204543321217334,0.6292647230288148,0.5092520212785858,Increasing,842,0.036610944687095026,-0.050556017891891125,Moderate,Moderate,0.10893090416002815,-0.3333206197872265,0.36800663457768806,0.6136612034155621,Mega
3124104,MG,2019,70552,Esmeraldas,740255000,44592809,5864,5.5,3.8,0.3,3.3,10492.33,7604.5,6.02,True,0.5533050997070441,0.5533050997070428,0.6284490244934525,0.9970000000000004,0.5533050997070439,0.6284490244934525,0.8804295625297907,Decreasing,843,-0.032516536501448035,-0.04554620065629933,Moderate,Efficient,0.10811520562466581,0.037856921463978344,0.5088399048706359,0.701477243457831,Mega
2111573,MA,2019,4668,São Pedro dos Crentes,53162000,5741562,908,5.1,5.2,0.7,3.6,11388.6,6323.31,10.8,True,0.5721188031283717,0.5721188031283737,0.6281614465700045,0.9929999999999989,0.572118803128372,0.6281614465700044,0.910783057846599,Increasing,844,-0.010076712879526828,0.18665694462317983,Moderate,Efficient,0.10782762770121779,0.06821041678078665,0.7008595697906943,0.9157156759688624,Small
1302900,AM,2019,63905,Maués,551175000,62366095,9645,5.0,4.0,2.0,8.9,8624.91,6466.16,11.32,True,0.624894007925678,0.624894007925678,0.6279646453301397,0.9800000000000025,0.6279646453301398,0.624894007925678,0.9951101747092028,Increasing,845,-0.11475110677619371,-0.0012124806183922976,Moderate,Efficient,0.10763082646135302,0.1525375336433905,0.5191036077246846,0.954670191351878,Mega
3154101,MG,2019,10517,Recreio,107709000,6636205,773,6.1,4.5,0.3,1.1,10241.42,8585.0,6.16,True,0.5767425259109326,0.5767425259109327,0.6273544153263371,0.9970000000000002,0.5767425259109329,0.6273544153263371,0.9193248852977671,Decreasing,846,-0.13189395532626735,0.030579218454533486,Moderate,Efficient,0.10702059645755035,0.07675224423195481,0.5088399048706359,0.701477243457831,Medium
1718550,TO,2019,4645,Riachinho,51901000,6005931,784,4.6,3.6,0.0,3.0,11173.52,7660.63,11.57,True,0.4790134809417233,0.4790134809417248,0.6270275486305854,1.0,0.47901348094172297,0.6270275486305853,0.7639432780710805,Increasing,847,0.12848264803187104,-0.23101036141748665,Moderate,Moderate,0.1066937297617987,-0.07862936299473178,0.4567220557191605,0.6986535006632943,Small
3102001,MG,2019,14466,Alterosa,214339000,9654413,902,7.0,5.8,0.0,0.0,14816.74,10703.34,4.5,True,0.46156111723843424,0.4615611172384331,0.6269334752381508,1.0,0.4615611172384344,0.6269334752381508,0.7362202457973755,Decreasing,848,-0.3730665247618492,0.3375905272162103,Moderate,Moderate,0.10659965636936408,-0.10635239526843676,0.5088399048706359,0.701477243457831,Large
2211357,PI,2019,4947,Várzea Branca,38812000,5829618,855,4.2,3.8,1.7,9.6,7845.56,6818.27,15.02,True,0.6210273350938424,0.6210273350938363,0.6269169016927612,0.9829999999999991,0.6269169016927613,0.6210273350938424,0.9906055067537403,Increasing,849,-0.08574950220674915,0.02405615272350281,Moderate,Efficient,0.10658308282397444,0.14803286568792795,0.6422916175672636,0.8829867470861448,Small
2924603,BA,2019,20150,Pindobaçu,149095000,26665062,2827,5.0,3.3,2.4,8.4,7399.26,9432.28,17.88,True,0.6202436610144414,0.6202436610144404,0.6268682654821272,0.9760000000000008,0.6268682654821279,0.6202436610144414,0.9894322223145389,Increasing,850,-0.021621686372814808,-0.008665950050489202,Moderate,Efficient,0.10653444661334044,0.14685958124872656,0.5475127675840068,0.9480521203813732,Large
2602605,PE,2019,50742,Brejo da Madre de Deus,430379000,38451436,6207,4.4,4.2,1.1,4.2,8481.71,6194.85,8.93,True,0.6259697191754658,0.6259697191754613,0.6266508335760946,0.9890000000000011,0.6266508335760949,0.6259697191754658,0.9989130878566906,Increasing,851,-0.12088814995019903,-0.00013034740572626102,Moderate,Efficient,0.10631701470730792,0.15634044679087833,0.648494624743708,0.860763024161004,Mega
2904308,BA,2019,14295,Brejões,122108000,15125181,2119,5.2,4.0,1.7,7.1,8542.01,7137.89,12.39,True,0.6241278270864918,0.6241278270864916,0.6265715002437382,0.9830000000000003,0.6265715002437381,0.6241278270864918,0.9960999292877257,Increasing,852,-0.12172385700469512,0.01709763352758764,Moderate,Efficient,0.10623768137495149,0.15352728822191342,0.5475127675840068,0.9480521203813732,Large
2100105,MA,2019,6524,Afonso Cunha,52155000,11892965,1806,3.9,3.2,1.5,3.7,7994.33,6585.25,22.8,True,0.6220718673766265,0.622071867376617,0.6264816885377982,0.9850000000000009,0.6264816885377986,0.6220718673766262,0.9929609735737621,Increasing,853,-0.17011346916305392,0.06504917372654018,Moderate,Efficient,0.10614786966901146,0.1503883325079498,0.7008595697906943,0.9157156759688624,Medium
2608909,PE,2019,56250,Limoeiro,796794000,31564162,4348,5.8,5.0,0.1,1.0,14165.23,7259.47,3.96,True,0.4655327266829451,0.46553272668294493,0.6263221875481401,0.9990000000000019,0.4655327266829451,0.6263221875481401,0.743279953893001,Decreasing,854,-0.008809325249059086,-0.06333266975937002,Moderate,Moderate,0.10598836867935335,-0.09929268717281126,0.648494624743708,0.860763024161004,Mega
2708303,AL,2019,23927,São José da Laje,363473000,20955216,3321,6.0,4.6,0.2,0.8,15190.91,6309.91,5.77,True,0.4679798730200013,0.4679798730199996,0.626125921653542,0.9980000000000012,0.46797987302000105,0.6261259216535419,0.7474213362451259,Increasing,855,-0.2251236046165943,0.12852465875145436,Moderate,Moderate,0.10579210278475526,-0.09515130482068646,0.5830891035653267,0.847089997026029,Large
3533254,SP,2019,5830,Novais,64890000,6346789,581,7.3,5.4,0.0,0.8,11130.36,10923.91,9.78,True,0.5643863380220312,0.5643863380220313,0.6258758922979304,1.0,0.5643863380220313,0.6258758922979304,0.9017543972653466,Decreasing,856,0.09033262281443655,-0.022138802023533688,Moderate,Efficient,0.10554207342914368,0.05918175619953425,0.44164895742536986,0.6065465892182146,Medium
2111748,MA,2019,11141,Senador Alexandre Costa,88625000,12421540,1861,3.8,3.3,0.9,3.7,7954.85,6674.66,14.02,True,0.6250346154151664,0.6250346154151633,0.6257276948776794,0.9910000000000035,0.6257276948776792,0.6250346154151667,0.9988923624954006,Increasing,857,-0.263502958417856,0.15622110845522275,Moderate,Efficient,0.10539387600889272,0.15631972142958828,0.7008595697906943,0.9157156759688624,Medium
3532827,SP,2019,9755,Nova Campina,126488000,11409169,1226,6.0,5.0,0.2,0.0,12966.48,9306.01,9.02,True,0.4757848208234409,0.47578482082345247,0.6251323635131102,1.0,0.47578482082344103,0.6251323635131104,0.7610945274847586,Increasing,858,-0.03835653822483276,0.5476670643685648,Moderate,Moderate,0.10479854464432348,-0.08147811358105372,0.44164895742536986,0.6065465892182146,Medium
2920601,BA,2019,44677,Maragogipe,321292000,38161323,4786,4.0,3.4,2.1,3.9,7191.44,7973.53,11.88,True,0.6163562951481787,0.6163562951481734,0.6247081470767036,0.979000000000001,0.6247081470766999,0.6163562951481797,0.9866307939673796,Increasing,859,-0.17070159900917192,0.026174511392065947,Moderate,Efficient,0.10437432820791692,0.14405815290156732,0.5475127675840068,0.9480521203813732,Mega
2709202,AL,2019,27715,Traipu,206396000,25814870,3419,4.0,3.8,0.8,2.9,7447.09,7550.42,12.51,True,0.6238400372871983,0.6238400372872002,0.6246769491880182,0.9919999999999928,0.6246769491880203,0.6238400372871962,0.9986602484661747,Increasing,860,-0.017004198260258008,0.006061120417439669,Moderate,Efficient,0.10434313031923148,0.15608760740036243,0.5830891035653267,0.847089997026029,Mega
2910859,BA,2019,16377,Filadélfia,126550000,17399136,2455,4.2,3.7,1.1,6.7,7727.3,7087.22,13.75,True,0.6223159960080792,0.6223159960081012,0.6246252578742337,0.9889999999999987,0.6246252578742335,0.6223159960080792,0.996302964318136,Increasing,861,-0.05615756294927787,-0.002929245424623139,Moderate,Efficient,0.10429143900544702,0.15373032325232372,0.5475127675840068,0.9480521203813732,Large
2929909,BA,2019,44091,Seabra,546794000,43685508,5707,6.2,5.1,0.3,0.9,12401.49,7654.72,7.99,True,0.5282814078955286,0.5282814078955533,0.6242318985258543,0.9970000000000031,0.5282814078955288,0.6242318985258543,0.8462903115702415,Decreasing,862,-0.10356675869228393,-0.007305098950302513,Moderate,Moderate,0.10389807965706754,0.0037176705044291714,0.5475127675840068,0.9480521203813732,Mega
2610004,PE,2019,63250,Palmares,859445000,32980403,5699,5.1,4.2,0.3,1.6,13588.06,5787.05,3.84,True,0.46754077590484205,0.46754077590483784,0.6238704091244461,0.9970000000000013,0.46754077590484194,0.6238704091244459,0.7494197016989463,Increasing,863,0.06274642286525522,-0.03942630786419454,Moderate,Moderate,0.10353659025565942,-0.09315293936686597,0.648494624743708,0.860763024161004,Mega
2108108,MA,2019,21040,Paulo Ramos,162104000,26097542,3648,4.3,4.0,1.8,5.1,7704.56,7153.93,16.1,True,0.6169630168673714,0.6169630168673723,0.6237170446453851,0.9819999999999972,0.6237170446453848,0.6169630168673711,0.9891713272292346,Increasing,864,-0.031159436341771984,0.0014158702584179395,Moderate,Efficient,0.10338322577659842,0.1465986861634223,0.7008595697906943,0.9157156759688624,Large
2501005,PB,2019,20312,Araruna,172769000,14732069,2310,4.7,3.2,0.8,4.1,8505.76,6377.52,8.53,True,0.6144945674245682,0.6144945674245657,0.6236785737703933,0.9920000000000011,0.614494567424568,0.6236785737703932,0.9852744558943175,Increasing,865,-0.03906164498097442,0.03622620961036538,Moderate,Efficient,0.10334475490160655,0.1427018148285052,0.5718782301423858,0.9198519740524917,Large
2102036,MA,2019,34028,Bom Jesus das Selvas,277738000,38017335,5937,4.4,3.7,1.5,4.5,8162.04,6403.46,13.69,True,0.6192539306017659,0.6192539306017693,0.6234526311959387,0.9850000000000005,0.6234526311959385,0.6192539306017657,0.9932654056072894,Increasing,866,-0.033767453053235696,-0.005826112512173798,Moderate,Efficient,0.10311881232715203,0.15069276454147706,0.7008595697906943,0.9157156759688624,Mega
2303956,CE,2019,20264,Chorozinho,287660000,20496488,2698,6.4,5.4,0.2,3.3,14195.62,7596.92,7.13,True,0.4973544824601883,0.4973544824601882,0.6233873497134291,0.9979999999999999,0.4973544824601882,0.6233873497134288,0.7978257542261997,Increasing,867,0.11534067452450736,-0.10185243091539853,Moderate,Moderate,0.10305353084464242,-0.04474688683961259,0.7460901567233167,0.8450410511150991,Large
2411106,RN,2019,3600,Ruy Barbosa,35845000,4388739,408,6.1,4.8,0.0,0.0,9956.94,10756.71,12.24,True,0.5432486852924782,0.5432486852924858,0.6227194763731945,1.0,0.5432486852924777,0.6227194763731931,0.872381073507504,Increasing,868,-0.06995058446298852,-0.05860395757483716,Moderate,Efficient,0.10238565750440776,0.029808432441691735,0.45563693816625683,0.9302447101770399,Small
2904803,BA,2019,6758,Caatiba,63948000,8816995,919,5.4,4.1,0.9,0.5,9462.56,9594.12,13.79,True,0.5434403234148615,0.5434403234148609,0.622612004172816,0.9949999999999954,0.543440323414862,0.6226120041728165,0.872839456632161,Increasing,869,0.003392023585330639,-0.12581784487962966,Moderate,Efficient,0.10227818530402932,0.030266815566348693,0.5475127675840068,0.9480521203813732,Medium
2410702,RN,2019,3579,Riacho da Cruz,34419000,3457203,317,5.2,4.4,0.0,0.0,9616.93,10906.0,10.04,True,0.5017504942388785,0.501750494238869,0.6225070440012281,1.0,0.5017504942388785,0.6225070440012281,0.8060157697394483,Decreasing,870,-0.09586850282223724,0.0024021974621890596,Moderate,Moderate,0.10217322513244143,-0.03655687132636398,0.45563693816625683,0.9302447101770399,Small
2910107,BA,2019,12199,Dom Basílio,117747000,10018027,1577,5.4,4.5,0.8,3.5,9652.18,6352.59,8.51,True,0.6108688957730746,0.6108688957730791,0.6224390279669784,0.9920000000000029,0.6108688957730747,0.622439027966978,0.9814116215821261,Increasing,871,-0.21466625204680434,0.10875115948275837,Moderate,Efficient,0.10210520909819165,0.13883898051631383,0.5475127675840068,0.9480521203813732,Large
2206001,PI,2019,4549,Marcos Parente,44984000,4550092,657,4.8,5.3,1.0,2.0,9888.77,6925.56,10.11,True,0.6218977884815047,0.6218977884815025,0.6223627952441044,0.9900000000000098,0.6223627952441043,0.6218977884815043,0.9992528365028354,Increasing,872,-0.050865945364263365,0.1457051836412866,Moderate,Efficient,0.10202897637531771,0.15668019543702305,0.6422916175672636,0.8829867470861448,Small
2918803,BA,2019,23840,Laje,252055000,24631778,3276,4.5,4.2,0.2,2.7,10572.78,7518.86,9.77,True,0.5086197800428611,0.5086197800428541,0.6223406250347898,0.9980000000000001,0.5086197800428611,0.6223406250347898,0.8172691281634209,Decreasing,873,0.10679884284876517,-0.17591314304250094,Moderate,Moderate,0.1020068061660031,-0.025303512902391412,0.5475127675840068,0.9480521203813732,Large
2210201,PI,2019,6705,São José do Piauí,61055000,4584563,694,5.3,4.0,1.7,3.2,9105.89,6606.0,7.51,True,0.6197874050831143,0.6197874050831016,0.6219675329447539,0.9830000000000061,0.6219675329447536,0.6197874050831143,0.9964947883190659,Increasing,874,-0.06529400751478576,0.01704167491567543,Moderate,Efficient,0.10163371407596722,0.1539221472532536,0.6422916175672636,0.8829867470861448,Medium
2921500,BA,2019,49418,Monte Santo,393865000,53160626,7852,4.3,3.4,2.5,11.4,7970.07,6770.33,13.5,True,0.611175737403121,0.6111757374031209,0.6219430819832967,0.9750000000000022,0.6219430819832961,0.611175737403121,0.9826875723967538,Increasing,875,-0.13358809397590676,-0.01289675764036502,Moderate,Efficient,0.10160926311451002,0.14011493133094144,0.5475127675840068,0.9480521203813732,Mega
3145877,MG,2019,8018,Orizânia,72733000,7337230,875,6.0,4.3,0.7,3.9,9071.21,8385.41,10.09,True,0.6217262128866256,0.6217262128866258,0.6219361342854853,0.9929999999999998,0.6219361342854853,0.6217262128866253,0.9996624711328262,Increasing,876,0.05300543255872747,0.002013639965523062,Moderate,Efficient,0.10160231541669862,0.15708983006701394,0.5088399048706359,0.701477243457831,Medium
2104800,MA,2019,69527,Grajaú,738529000,75587646,12640,4.3,3.7,0.5,1.0,10622.19,5980.04,10.23,True,0.5347072221392711,0.534707222139269,0.621228092560825,0.9950000000000008,0.5347072221392716,0.6212280925608251,0.8607260820017045,Increasing,877,0.13609582285074096,-0.1370251206042098,Moderate,Efficient,0.1008942736920383,0.018153440935892218,0.7008595697906943,0.9157156759688624,Mega
2510501,PB,2019,3932,Olivedos,38411000,5568708,518,5.8,4.4,0.0,1.2,9768.82,10750.4,14.5,True,0.5305464578028967,0.5305464578028808,0.6210167610218664,1.0,0.530546457802896,0.6210167610218672,0.8543190636753454,Increasing,878,-0.003069282123576045,-0.09872086357410648,Moderate,Efficient,0.10068294215307971,0.01174642260953307,0.5718782301423858,0.9198519740524917,Small
2502300,PB,2019,4975,Bom Sucesso,44332000,5117768,421,5.5,4.7,2.2,0.8,8910.95,12156.22,11.54,True,0.5471227321597154,0.5471227321597303,0.6208126262063361,0.9920000000000094,0.547122732159716,0.620812626206336,0.881300909588574,Increasing,879,0.016965329924924166,-0.11846922833414497,Moderate,Efficient,0.10047880733754944,0.03872826852276168,0.5718782301423858,0.9198519740524917,Small
2103208,MA,2019,79675,Chapadinha,736826000,70566205,13196,4.3,3.7,0.9,3.2,9247.89,5347.55,9.58,True,0.6016555895068346,0.6016555895068393,0.6208041534925531,0.9910000000000009,0.6016555895068353,0.6208041534925515,0.9691552257213624,Increasing,880,-0.13286732279371039,0.08205162489096374,Moderate,Efficient,0.10047033462376642,0.12658258465555006,0.7008595697906943,0.9157156759688624,Mega
2709004,AL,2019,6162,Tanque d'Arca,59428000,8944876,785,5.0,4.4,0.0,0.8,9644.27,11394.75,15.05,True,0.4853246502497648,0.4853246502497724,0.6207423337034832,1.0,0.48532465024976473,0.6207423337034818,0.7818455805232629,Increasing,881,-0.06263652783601525,-0.14322085196907364,Moderate,Moderate,0.10040851483469648,-0.060727060542549394,0.5830891035653267,0.847089997026029,Medium
2909703,BA,2019,13910,Cristópolis,122781000,13615145,1985,4.8,4.3,0.7,3.5,8826.82,6859.02,11.09,True,0.597921336761649,0.5979213367616586,0.620615940575222,0.9930000000000068,0.597921336761649,0.620615940575222,0.9634321287452942,Decreasing,882,-0.1487522126346803,0.008132820474742175,Moderate,Efficient,0.10028212170643525,0.12085948767948185,0.5475127675840068,0.9480521203813732,Large
2923704,BA,2019,32000,Paratinga,230762000,44206749,5068,4.2,4.0,0.9,2.7,7211.31,8722.72,19.16,True,0.6199421948406013,0.6199421948406132,0.6205793399534885,0.9909999999999963,0.6205793399534897,0.6199421948406001,0.9989733059548278,Increasing,883,-0.1659249244481733,-0.0007202197525376652,Moderate,Efficient,0.10024552108470175,0.1564006648890155,0.5475127675840068,0.9480521203813732,Mega
2200251,PI,2019,7651,Alagoinha do Piauí,58945000,5221112,689,4.1,4.2,2.2,2.5,7704.22,7577.81,8.86,True,0.6202901513619483,0.6202901513619615,0.6203408790454896,0.9780000000000012,0.6203408790454888,0.6202901513619467,0.999918226115262,Increasing,884,-0.1432539088871967,0.018688227817165393,Moderate,Efficient,0.10000706017670291,0.15734558504944973,0.6422916175672636,0.8829867470861448,Medium
2932002,BA,2019,24240,Uauá,204868000,25205091,3244,5.3,4.0,0.9,4.3,8451.65,7769.76,12.3,True,0.6191595460207511,0.6191595460207484,0.6197290263513607,0.9910000000000004,0.6197290263513611,0.6191595460207506,0.9990810817205668,Increasing,885,-0.19418451963816652,0.023237182317549898,Moderate,Efficient,0.09939520748257402,0.15650844065475444,0.5475127675840068,0.9480521203813732,Large
2200277,PI,2019,4915,Alegrete do Piauí,42223000,4791246,615,5.4,4.5,1.8,2.5,8590.64,7790.64,11.35,True,0.6182981671974782,0.6182981671974724,0.6195954087306078,0.9819999999999969,0.619595408730608,0.6182981671974781,0.9979063086736112,Increasing,886,-0.1676211031829039,0.004817055558606231,Moderate,Efficient,0.0992615898618211,0.15533366760779888,0.6422916175672636,0.8829867470861448,Small
2933000,BA,2019,28473,Valente,235944000,22795670,2668,5.5,4.1,1.2,4.5,8286.59,8544.1,9.66,True,0.6179925090783271,0.6179925090783014,0.6195312202380764,0.9880000000000052,0.6195312202380765,0.6179925090783271,0.9975163299128688,Increasing,887,-0.08706685499648736,0.03206496176555995,Moderate,Efficient,0.09919740136928967,0.15494368884705645,0.5475127675840068,0.9480521203813732,Mega
2927804,BA,2019,6315,Santa Cruz da Vitória,59089000,5715618,762,4.7,4.1,0.4,4.5,9356.93,7500.81,9.67,True,0.5476769481469066,0.547676948146905,0.6193724864011699,0.9960000000000059,0.5476769481469064,0.6193724864011699,0.8842448771484082,Decreasing,888,0.008899591375187033,-0.11512724410881692,Moderate,Efficient,0.09903866753238322,0.04167223608259585,0.5475127675840068,0.9480521203813732,Medium
2702207,AL,2019,5845,Coqueiro Seco,74803000,7046469,904,5.2,4.4,0.0,1.0,12797.78,7794.77,9.42,True,0.46206405963848324,0.4620640596384849,0.6192679694553371,1.0,0.4620640596384834,0.6192679694553371,0.7461455822507356,Decreasing,889,0.1452346721498552,-0.1782354089227307,Moderate,Moderate,0.09893415058655042,-0.09642705881507674,0.5830891035653267,0.847089997026029,Medium
3553856,SP,2019,5852,Taquarivaí,236005000,9024984,867,6.7,5.3,0.0,0.0,40328.95,10409.44,3.82,True,0.22236984430620163,0.22236984430620688,0.6192086907930014,1.0,0.22236984430620174,0.6192086907930014,0.3591193851323686,Decreasing,890,-0.041321726909335,-0.12240671939149317,Moderate,Inefficient,0.09887487192421474,-0.48345325593344374,0.44164895742536986,0.6065465892182146,Medium
2310407,CE,2019,12226,Paramoti,107547000,12053274,1515,4.7,5.0,1.1,3.3,8796.58,7955.96,11.21,True,0.6179933268052474,0.6179933268052481,0.6191318536337806,0.9889999999999989,0.6191318536337794,0.6179933268052487,0.9981610914995716,Increasing,891,0.14081708477015353,0.036508131448789616,Moderate,Efficient,0.09879803476499394,0.15558845043375924,0.7460901567233167,0.8450410511150991,Large
3154002,MG,2019,23762,Raul Soares,341576000,12537084,1144,6.7,6.5,0.3,0.0,14374.88,10958.99,3.67,True,0.48595026013765474,0.48595026013765447,0.6188108054274921,1.0,0.48595026013765447,0.618810805427492,0.785296985565639,Increasing,892,-0.23766984443854722,0.055148656014333275,Moderate,Moderate,0.0984769865587054,-0.05727565550017333,0.5088399048706359,0.701477243457831,Large
2201929,PI,2019,5670,Bonfim do Piauí,43999000,5949877,824,4.1,3.3,1.7,11.0,7759.96,7220.72,13.52,True,0.6127052027990222,0.6127052027990112,0.6187911529601564,0.9830000000000031,0.6187911529601563,0.6127052027990221,0.9901647750908842,Increasing,893,-0.16942894614091375,-0.007361414386571785,Moderate,Efficient,0.0984573340913697,0.14759213402507187,0.6422916175672636,0.8829867470861448,Medium
2306801,CE,2019,11401,Jaguaribara,126446000,12088795,1446,6.2,5.1,0.3,2.2,11090.78,8360.16,9.56,True,0.5569947958246392,0.5569947958246657,0.6184964759459662,0.9970000000000033,0.5569947958246393,0.6184964759459667,0.9005626021922556,Increasing,894,-0.1323908444122196,0.15103382821020506,Moderate,Efficient,0.09816265707717953,0.05798996112644328,0.7460901567233167,0.8450410511150991,Medium
4218251,SC,2019,7877,Timbó Grande,190135000,8525386,963,5.6,4.6,0.0,0.0,24138.0,8852.94,4.48,True,0.28819406735930375,0.2881940673593029,0.6184580651011133,1.0,0.2881940673593037,0.6184580651011133,0.4659880493468642,Decreasing,895,0.09412642484720446,-0.23350306828145007,Moderate,Moderate,0.09812424623232663,-0.3765845917189481,0.36800663457768806,0.6136612034155621,Medium
2513307,PB,2019,5889,Santa Helena,53391000,5930790,609,5.9,5.4,0.3,4.8,9066.23,9738.57,11.11,True,0.5883607382812523,0.5883607382812521,0.6181352939545575,0.9970000000000013,0.5883607382812525,0.6181352939545562,0.9518316524480901,Increasing,896,-0.06696519348531971,-0.02291246322959084,Moderate,Efficient,0.09780147508577075,0.10925901138227778,0.5718782301423858,0.9198519740524917,Medium
2609204,PE,2019,11345,Maraial,87289000,12036947,1623,4.6,4.1,1.2,5.1,7694.05,7416.48,13.79,True,0.6165045020850088,0.6165045020850094,0.6179518001709854,0.9880000000000013,0.6179518001709855,0.6165045020850088,0.9976579110448807,Increasing,897,-0.018897450708270647,-0.00035474764401433045,Moderate,Efficient,0.09761798130219868,0.15508526997906835,0.648494624743708,0.860763024161004,Medium
2906857,BA,2019,11637,Capela do Alto Alegre,94738000,9140718,1164,5.1,3.4,3.5,8.3,8141.1,7852.85,9.65,True,0.6106781904321539,0.6106781904321531,0.6179499480788415,0.9649999999999996,0.6179499480788415,0.6106781904321539,0.9882324488103041,Increasing,898,-0.11125477404741158,-0.011598853618013383,Moderate,Efficient,0.0976161292100548,0.14565980774449183,0.5475127675840068,0.9480521203813732,Large
2925006,BA,2019,26265,Planalto,243913000,23148217,3449,5.4,3.5,1.2,9.7,9286.62,6711.57,9.49,True,0.6165655302134866,0.6165655302134878,0.6174801232061948,0.9879999999999957,0.617480123206195,0.6165655302134857,0.998518830067016,Increasing,899,-0.006580933622397422,-0.0001235128943726238,Moderate,Efficient,0.09714630433740812,0.15594618900120372,0.5475127675840068,0.9480521203813732,Mega
2922904,BA,2019,26947,Nova Soure,227202000,24611404,3846,4.7,3.1,1.0,6.2,8431.44,6399.22,10.83,True,0.6170004983345914,0.6170004983345911,0.6174143572000578,0.9900000000000054,0.6174143572000579,0.6170004983345913,0.9993296902466874,Increasing,900,0.020451648844699077,0.004396273329174694,Moderate,Efficient,0.09708053833127106,0.15675704918087507,0.5475127675840068,0.9480521203813732,Mega
1506807,PA,2019,304589,Santarém,5117941000,275509563,46843,5.5,4.7,0.1,0.6,16802.78,5881.55,5.38,True,0.4141753951451455,0.41417539514515295,0.6172641572035311,0.9990000000000034,0.414175395145145,0.6172641572035311,0.6709856555117926,Decreasing,901,-0.15095040541385307,0.10871462039620527,Moderate,Moderate,0.0969303383347444,-0.17158698555401974,0.5145892386511437,0.9246692594378559,Mega
3511508,SP,2019,48949,Cerquilho,1935492000,48905642,4272,7.4,6.3,0.0,0.0,39540.99,11447.95,2.53,True,0.24684410006596344,0.24684410006595434,0.6169812686365427,1.0,0.24684410006596305,0.6169812686365427,0.4000836210335208,Decreasing,902,-0.05527945191264472,-0.02876347399535306,Moderate,Inefficient,0.09664744976775597,-0.4424890200322915,0.44164895742536986,0.6065465892182146,Mega
