id_municipio,sigla_uf,ano,populacao,nome,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno
4103305,PR,2017,7280,Borrazópolis,166242000,4809388,421,6.4,,0.0,,22835.44,11423.72
4103305,PR,2019,6592,Borrazópolis,197771000,6114314,390,6.9,,0.0,,30001.67,15677.73
4103354,PR,2017,5687,Braganey,161855000,4736537,348,6.5,,0.0,,28460.52,13610.74
4103354,PR,2019,5427,Braganey,177271000,5859859,345,6.4,,0.0,,32664.64,16985.1
4103370,PR,2017,2943,Brasilândia do Sul,163490000,3913560,226,5.0,,0.0,,55552.16,17316.64
4103370,PR,2019,2651,Brasilândia do Sul,167846000,3940640,208,5.4,,0.0,,63314.22,18945.38
4103404,PR,2017,2911,Cafeara,61646000,2738477,168,6.0,,0.0,,21176.92,16300.46
4103404,PR,2019,2934,Cafeara,65040000,2939557,180,6.0,,0.0,,22167.69,16330.87
4103453,PR,2017,17175,Cafelândia,1345509000,15253277,1247,7.0,,0.1,,78341.14,12231.98
4103453,PR,2019,18120,Cafelândia,1366209000,17312963,1125,6.8,,0.1,,75397.85,15389.3
4103479,PR,2017,4245,Cafezal do Sul,90336000,3910034,271,5.9,,0.0,,21280.57,14428.17
4103479,PR,2019,4044,Cafezal do Sul,87753000,4791292,282,5.7,,0.0,,21699.55,16990.4
4103503,PR,2017,8583,Califórnia,171248000,6604608,521,6.1,,0.0,,19952.0,12676.79
4103503,PR,2019,8570,Califórnia,155944000,7423619,478,6.9,,0.0,,18196.5,15530.58
4103602,PR,2017,25401,Cambará,619483000,13886259,1268,5.5,,0.0,,24388.13,10951.31
4103602,PR,2019,25360,Cambará,762142000,16369031,1273,5.8,,0.1,,30052.92,12858.63
4103701,PR,2017,105347,Cambé,3841914000,56013000,6138,6.7,,0.1,,36469.14,9125.61
4103701,PR,2019,106533,Cambé,4115561000,63141167,6149,6.7,,0.1,,38631.79,10268.53
4103800,PR,2017,7808,Cambira,186265000,5415792,498,6.7,,0.2,,23855.66,10875.08
4103800,PR,2019,7865,Cambira,204830000,6794396,499,6.3,,0.0,,26043.23,13616.02
4103909,PR,2017,15042,Campina da Lagoa,393902000,11306684,998,5.8,,0.0,,26186.81,11329.34
4103909,PR,2019,14202,Campina da Lagoa,413045000,12685902,1129,5.3,,0.0,,29083.58,11236.41
4103958,PR,2017,4062,Campina do Simão,92388000,5176229,323,5.4,,0.0,,22744.46,16025.48
4103958,PR,2019,3887,Campina do Simão,101346000,5011382,281,5.0,,0.0,,26073.06,17834.1
4104006,PR,2017,42547,Campina Grande do Sul,1483319000,32828916,3352,5.7,,0.0,,34863.07,9793.83
4104006,PR,2019,43288,Campina Grande do Sul,1579999000,39594291,3112,6.1,,0.0,,36499.7,12723.1
4104055,PR,2017,4162,Campo Bonito,151610000,4261721,270,5.8,,0.8,,36427.2,15784.15
4104055,PR,2019,3833,Campo Bonito,136589000,4996785,241,6.4,,0.0,,35635.01,20733.55
4104105,PR,2017,7829,Campo do Tenente,183425000,5457470,647,5.6,,0.0,,23428.92,8435.04
4104105,PR,2019,7971,Campo do Tenente,201724000,6080509,671,6.0,,0.1,,25307.24,9061.86
4104204,PR,2017,127309,Campo Largo,4153242000,69769408,7933,6.2,,0.0,,32623.32,8794.83
4104204,PR,2019,132002,Campo Largo,4725142000,76851601,7691,6.4,,0.0,,35795.99,9992.41
4104253,PR,2017,28244,Campo Magro,416740000,18742611,1971,6.1,,0.0,,14754.99,9509.19
4104253,PR,2019,29318,Campo Magro,434789000,19300547,1984,6.2,,0.1,,14830.1,9728.1
4104303,PR,2017,94153,Campo Mourão,3436748000,59674079,5085,6.3,,0.1,,36501.74,11735.32
4104303,PR,2019,94859,Campo Mourão,3870905000,67911765,5250,6.2,,0.1,,40806.93,12935.57
4104402,PR,2017,16059,Cândido de Abreu,296794000,11008164,1104,6.7,,0.1,,18481.47,9971.16
4104402,PR,2019,15018,Cândido de Abreu,324858000,12600698,939,6.5,,0.0,,21631.24,13419.27
4104428,PR,2017,15978,Candói,478634000,13320759,1245,5.5,,0.4,,29955.81,10699.4
4104428,PR,2019,15979,Candói,492141000,15410705,1038,5.5,,0.1,,30799.24,14846.54
4104451,PR,2017,13505,Cantagalo,236126000,8982662,916,5.4,,0.2,,17484.34,9806.4
4104451,PR,2019,13317,Cantagalo,254272000,9306158,821,5.9,,0.2,,19093.79,11335.15
4104501,PR,2017,19364,Capanema,659185000,17323147,1242,6.6,,0.0,,34041.78,13947.78
4104501,PR,2019,19124,Capanema,589112000,18940475,1143,6.7,,0.0,,30804.85,16570.84
4104600,PR,2017,15850,Capitão Leônidas Marques,1186271000,12398677,1042,6.7,,0.0,,74843.6,11898.92
4104600,PR,2019,15780,Capitão Leônidas Marques,1285366000,13644893,952,6.5,,0.0,,81455.39,14332.87
4104659,PR,2017,22282,Carambeí,1284871000,22955467,1819,6.1,,0.0,,57664.08,12619.83
4104659,PR,2019,23415,Carambeí,1488959000,25369427,1749,6.2,,0.0,,63589.96,14505.1
4104709,PR,2017,14431,Carlópolis,268827000,8389850,798,6.4,,0.0,,18628.44,10513.6
4104709,PR,2019,14320,Carlópolis,350058000,8914128,944,6.7,,0.2,,24445.39,9442.93
4104808,PR,2017,319608,Cascavel,11378218000,187110610,18538,6.5,,0.0,,35600.54,10093.35
4104808,PR,2019,328454,Cascavel,12593335000,217890596,18992,6.5,,0.0,,38341.24,11472.76
4104907,PR,2017,71501,Castro,2659759000,56456901,5180,6.8,,0.2,,37198.91,10899.02
4104907,PR,2019,71484,Castro,2765054000,66514637,5074,7.2,,0.0,,38680.74,13108.92
4105003,PR,2017,10451,Catanduvas,259707000,6268697,643,5.9,,0.0,,24849.97,9749.14
4105003,PR,2019,10189,Catanduvas,242789000,7871607,570,6.1,,0.0,,23828.54,13809.84
4105102,PR,2017,11246,Centenário do Sul,222935000,6841578,686,6.1,,0.2,,19823.49,9973.15
4105102,PR,2019,10827,Centenário do Sul,214356000,8798422,604,6.5,,0.3,,19798.28,14566.92
4105201,PR,2017,17885,Cerro Azul,319479000,9687434,1356,4.9,,0.0,,17862.96,7144.13
4105201,PR,2019,17779,Cerro Azul,321513000,9835213,1070,5.4,,0.0,,18083.86,9191.79
4105300,PR,2017,11764,Céu Azul,582367000,12935032,685,6.9,,0.0,,49504.17,18883.26
4105300,PR,2019,11765,Céu Azul,605688000,14194085,694,7.2,,0.0,,51482.19,20452.57
4105409,PR,2017,19911,Chopinzinho,628023000,20939818,1215,6.1,,0.0,,31541.51,17234.42
4105409,PR,2019,19254,Chopinzinho,664933000,22378217,1120,6.4,,0.0,,34534.8,19980.55
4105508,PR,2017,79571,Cianorte,2716958000,50013611,4072,6.6,,0.0,,34145.08,12282.32
4105508,PR,2019,82620,Cianorte,2836766000,58849417,3956,6.7,,0.0,,34335.1,14875.99
4105607,PR,2017,12326,Cidade Gaúcha,389727000,8569306,862,6.1,,0.0,,31618.29,9941.19
4105607,PR,2019,12652,Cidade Gaúcha,413828000,10920446,774,6.2,,0.0,,32708.5,14109.1
4105706,PR,2017,17250,Clevelândia,500474000,12632635,1337,5.7,,0.5,,29012.99,9448.49
4105706,PR,2019,16559,Clevelândia,513607000,14784990,1062,5.6,,0.0,,31016.79,13921.84
4105805,PR,2017,237402,Colombo,4735158000,124229592,16358,6.0,,0.1,,19945.74,7594.42
4105805,PR,2019,243726,Colombo,5397341000,130666510,15929,6.2,,0.2,,22145.12,8203.06
4105904,PR,2017,23941,Colorado,623536000,12023254,1071,6.3,,0.0,,26044.69,11226.19
4105904,PR,2019,24012,Colorado,698152000,13755753,1063,6.4,,0.0,,29075.13,12940.5
4106001,PR,2017,8821,Congonhinhas,190917000,5974423,565,5.3,,0.0,,21643.46,10574.2
4106001,PR,2019,8818,Congonhinhas,199496000,7346515,542,5.5,,0.2,,22623.72,13554.46
4106100,PR,2017,3866,Conselheiro Mairinck,98950000,3097988,248,6.1,,0.0,,25594.93,12491.89
4106100,PR,2019,3860,Conselheiro Mairinck,104415000,3323656,234,5.3,,0.0,,27050.52,14203.66
4106209,PR,2017,17961,Contenda,379695000,13475718,1195,5.7,,0.0,,21139.97,11276.75
4106209,PR,2019,18584,Contenda,403117000,16086358,1302,5.9,,0.0,,21691.62,12355.11
4106308,PR,2017,17193,Corbélia,579112000,12894094,1226,6.1,,0.0,,33683.01,10517.21
4106308,PR,2019,17071,Corbélia,675075000,14788517,1176,6.3,,0.0,,39545.14,12575.27
4106407,PR,2017,48677,Cornélio Procópio,1448122000,28910616,2181,5.8,,0.0,,29749.61,13255.67
4106407,PR,2019,47845,Cornélio Procópio,1688570000,29273039,1926,5.9,,0.0,,35292.51,15198.88
4106456,PR,2017,7547,Coronel Domingos Soares,175458000,7772646,656,5.2,,0.6,,23248.71,11848.55
4106456,PR,2019,7497,Coronel Domingos Soares,192986000,8839503,568,5.4,,0.2,,25741.76,15562.51
4106506,PR,2017,21666,Coronel Vivida,626916000,18072117,1143,6.1,,0.0,,28935.47,15811.13
4106506,PR,2019,20734,Coronel Vivida,673493000,20927070,1245,6.6,,0.0,,32482.54,16808.89
4106555,PR,2017,3617,Corumbataí do Sul,67010000,3374549,224,5.9,,0.0,,18526.4,15064.95
4106555,PR,2019,3219,Corumbataí do Sul,62443000,3177638,217,5.9,,0.0,,19398.26,14643.49
4106571,PR,2017,4369,Cruzeiro do Iguaçu,113424000,5094347,330,6.3,,0.0,,25961.09,15437.42
4106571,PR,2019,4252,Cruzeiro do Iguaçu,114728000,5623187,290,6.6,,0.0,,26982.13,19390.3
4106605,PR,2017,21237,Cruzeiro do Oeste,778291000,13583683,1103,6.8,,0.1,,36647.88,12315.22
4106605,PR,2019,20932,Cruzeiro do Oeste,839529000,14332520,1242,7.3,,0.0,,40107.44,11539.87
4106704,PR,2017,4619,Cruzeiro do Sul,198725000,3508661,331,5.7,,0.0,,43023.38,10600.18
4106704,PR,2019,4469,Cruzeiro do Sul,173843000,3866770,282,5.9,,0.0,,38899.75,13711.95
4106803,PR,2017,18907,Cruz Machado,344124000,17146497,1162,6.3,,0.0,,18200.88,14756.02
4106803,PR,2019,18708,Cruz Machado,374376000,17069905,967,6.3,,0.0,,20011.55,17652.44
4106852,PR,2017,3110,Cruzmaltina,103879000,3975668,196,6.9,,0.0,,33401.61,20284.02
4106852,PR,2019,2950,Cruzmaltina,112777000,4531795,208,7.5,,0.0,,38229.49,21787.48
4107009,PR,2017,15004,Curiúva,226032000,9266021,966,5.7,,0.0,,15064.78,9592.15
4107009,PR,2019,15101,Curiúva,222829000,9614976,820,5.9,,0.0,,14755.91,11725.58
4107108,PR,2017,5389,Diamante do Norte,306233000,4602168,347,5.7,,0.0,,56825.57,13262.73
4107108,PR,2019,5087,Diamante do Norte,316890000,5341342,286,6.9,,0.0,,62294.08,18676.02
4107124,PR,2017,3555,Diamante do Sul,53975000,3177538,252,5.7,,0.0,,15182.84,12609.28
4107124,PR,2019,3439,Diamante do Sul,55938000,3363387,230,6.3,,0.0,,16265.77,14623.42
4107157,PR,2017,5294,Diamante D'Oeste,96882000,4702205,385,5.9,,0.0,,18300.34,12213.52
4107157,PR,2019,5253,Diamante D'Oeste,103450000,5698221,266,6.0,,0.0,,19693.51,21421.88
4107207,PR,2017,39856,Dois Vizinhos,1510218000,28423236,2457,6.8,,0.0,,37891.86,11568.27
4107207,PR,2019,40641,Dois Vizinhos,1676953000,37444119,2256,6.9,,0.0,,41262.59,16597.57
4107256,PR,2017,8439,Douradina,525287000,6705076,536,6.6,,0.0,,62245.17,12509.47
4107256,PR,2019,8747,Douradina,635549000,8522878,569,6.8,,0.0,,72659.08,14978.7
4107306,PR,2017,6069,Doutor Camargo,148999000,4413694,278,7.4,,0.0,,24550.83,15876.6
4107306,PR,2019,5979,Doutor Camargo,165475000,4801620,312,6.2,,0.0,,27676.03,15389.81
4107405,PR,2017,6168,Enéas Marques,234419000,5202056,358,7.0,,0.3,,38005.67,14530.88
4107405,PR,2019,5961,Enéas Marques,216294000,5416773,421,7.5,,0.0,,36284.85,12866.44
4107504,PR,2017,14314,Engenheiro Beltrão,419622000,11675944,768,6.7,,0.0,,29315.5,15203.05
4107504,PR,2019,14000,Engenheiro Beltrão,465637000,11754909,655,6.3,,0.0,,33259.79,17946.43
4107520,PR,2017,1852,Esperança Nova,41419000,2260694,93,6.5,,0.0,,22364.47,24308.54
4107520,PR,2019,1698,Esperança Nova,53037000,2454117,120,6.1,,0.0,,31234.98,20450.97
4107538,PR,2017,4406,Entre Rios do Oeste,226495000,5292398,274,5.8,,0.0,,51406.04,19315.32
4107538,PR,2019,4539,Entre Rios do Oeste,239680000,6338907,258,6.6,,0.0,,52804.58,24569.41
4107546,PR,2017,4447,Espigão Alto do Iguaçu,110565000,4550916,340,5.1,,0.3,,24862.83,13385.05
4107546,PR,2019,4117,Espigão Alto do Iguaçu,119763000,5942337,299,5.5,,0.0,,29089.87,19874.04
4107553,PR,2017,3323,Farol,138858000,3828889,217,6.2,,0.0,,41786.94,17644.65
4107553,PR,2019,3089,Farol,131333000,4922519,196,6.9,,0.0,,42516.35,25114.89
4107603,PR,2017,17306,Faxinal,414098000,11173388,1025,5.7,,0.1,,23928.0,10900.87
4107603,PR,2019,17251,Faxinal,450886000,13343687,999,6.2,,0.0,,26136.8,13357.04
4107652,PR,2017,95225,Fazenda Rio Grande,2382277000,67611327,8742,5.9,,0.2,,25017.35,7734.08
4107652,PR,2019,100209,Fazenda Rio Grande,2503498000,78491332,9780,6.5,,0.1,,24982.77,8025.7
4107702,PR,2017,4898,Fênix,134772000,4184436,249,5.5,,0.0,,27515.72,16804.96
4107702,PR,2019,4762,Fênix,144588000,4461266,230,5.5,,0.0,,30362.87,19396.81
4107736,PR,2017,5904,Fernandes Pinheiro,174123000,7031061,475,6.0,,0.0,,29492.38,14802.23
4107736,PR,2019,5646,Fernandes Pinheiro,186597000,7127865,478,6.0,,0.0,,33049.42,14911.85
4107751,PR,2017,8177,Figueira,151807000,6935143,501,5.9,,0.0,,18565.12,13842.6
4107751,PR,2019,7770,Figueira,134772000,6891531,512,6.0,,0.0,,17345.17,13460.02
4107801,PR,2017,5103,Floraí,152945000,4291281,287,7.7,,0.0,,29971.59,14952.2
4107801,PR,2019,4929,Floraí,182875000,4567448,280,8.0,,0.0,,37101.85,16312.31
4107850,PR,2017,4782,Flor da Serra do Sul,118348000,4958540,298,6.2,,0.6,,24748.64,16639.4
4107850,PR,2019,4624,Flor da Serra do Sul,120388000,5654267,290,7.1,,0.0,,26035.47,19497.47
4107900,PR,2017,6603,Floresta,200914000,7070704,431,6.1,,0.0,,30427.68,16405.35
4107900,PR,2019,6774,Floresta,191567000,6898093,472,6.8,,0.0,,28279.75,14614.6
4108007,PR,2017,11087,Florestópolis,269200000,8514649,516,5.7,,0.8,,24280.69,16501.26
4108007,PR,2019,10548,Florestópolis,254250000,8022759,472,6.3,,0.5,,24104.1,16997.37
4108106,PR,2017,2697,Flórida,59428000,2760673,178,6.5,,0.0,,22034.85,15509.4
4108106,PR,2019,2689,Flórida,58756000,2877750,178,6.8,,0.0,,21850.5,16167.13
4108205,PR,2017,7133,Formosa do Oeste,276374000,5074414,392,6.2,,0.0,,38745.83,12944.93
4108205,PR,2019,6578,Formosa do Oeste,279538000,7268824,380,6.2,,0.0,,42495.9,19128.48
4108304,PR,2017,264044,Foz do Iguaçu,13468176000,176452776,19070,7.2,,0.0,,51007.32,9252.9
4108304,PR,2019,258532,Foz do Iguaçu,15769782000,209513358,17587,7.1,,0.1,,60997.41,11912.97
4108320,PR,2017,6350,Francisco Alves,179859000,6158697,560,5.3,,0.0,,28324.25,10997.67
4108320,PR,2019,6046,Francisco Alves,167072000,6248635,579,5.8,,0.0,,27633.48,10792.12
4108403,PR,2017,88465,Francisco Beltrão,3070112000,58918234,5351,6.4,,0.1,0.9,34704.26,11010.7
4108403,PR,2019,91093,Francisco Beltrão,3292226000,65247718,5566,6.7,,0.1,0.3,36141.37,11722.55
4108452,PR,2017,5079,Foz do Jordão,102751000,3786360,385,4.8,,0.0,,20230.56,9834.7
4108452,PR,2019,4650,Foz do Jordão,123663000,4598704,370,5.3,,1.1,,26594.19,12428.93
4108502,PR,2017,14038,General Carneiro,344769000,9453682,953,5.4,,0.1,,24559.7,9919.92
4108502,PR,2019,13710,General Carneiro,303957000,8036902,797,5.1,,0.0,,22170.46,10083.94
4108551,PR,2017,3178,Godoy Moreira,51122000,2791669,225,5.3,,0.0,,16086.22,12407.42
4108551,PR,2019,2946,Godoy Moreira,51727000,,197,6.0,,0.0,,17558.38,
4108601,PR,2017,29664,Goioerê,815651000,20781666,1678,6.0,,0.2,,27496.33,12384.78
4108601,PR,2019,28884,Goioerê,885730000,22682733,1484,6.1,,0.0,,30665.07,15284.86
4108650,PR,2017,7448,Goioxim,164404000,6930872,521,4.6,,0.0,,22073.58,13303.02
4108650,PR,2019,7111,Goioxim,176874000,7133075,455,5.8,,0.0,,24873.29,15677.09
4108700,PR,2017,6167,Grandes Rios,123118000,4530021,375,5.3,,0.0,,19964.0,12080.06
4108700,PR,2019,5618,Grandes Rios,117374000,5283914,357,6.3,,0.0,,20892.49,14800.88
4108809,PR,2017,32974,Guaíra,877011000,21934180,2325,5.5,,0.2,,26597.05,9434.06
4108809,PR,2019,33119,Guaíra,965290000,25263895,2067,5.5,,0.3,,29146.11,12222.49
4108908,PR,2017,6591,Guairaçá,296262000,3900250,488,5.7,,0.0,,44949.48,7992.32
4108908,PR,2019,6581,Guairaçá,244917000,4857977,462,6.1,,0.2,,37215.77,10515.1
4108957,PR,2017,8619,Guamiranga,260973000,5406048,589,6.5,,0.5,,30278.8,9178.35
4108957,PR,2019,8739,Guamiranga,234324000,6733027,514,6.7,,0.0,,26813.59,13099.27
4109005,PR,2017,3934,Guapirama,101104000,3890177,334,7.1,,0.0,,25700.05,11647.24
4109005,PR,2019,3802,Guapirama,103978000,4280233,304,7.4,,0.0,,27348.24,14079.71
4109104,PR,2017,2292,Guaporema,57117000,2784079,112,6.8,,0.0,,24920.16,24857.85
4109104,PR,2019,2243,Guaporema,65872000,2888784,111,6.7,,0.0,,29367.81,26025.08
4109203,PR,2017,5492,Guaraci,111438000,4379442,349,6.9,,0.0,,20290.97,12548.54
4109203,PR,2019,5502,Guaraci,127002000,4722760,332,7.2,,0.0,,23082.88,14225.18
4109302,PR,2017,13641,Guaraniaçu,340742000,9598290,909,6.0,,0.0,,24979.25,10559.17
4109302,PR,2019,12472,Guaraniaçu,369105000,10732758,836,6.4,,0.0,,29594.69,12838.23
4109401,PR,2017,180364,Guarapuava,5608156000,105325194,11963,6.4,,0.3,0.0,31093.54,8804.25
4109401,PR,2019,181504,Guarapuava,6106298000,120990819,10434,6.3,,0.0,0.0,33642.77,11595.82
4109500,PR,2017,7923,Guaraqueçaba,106917000,5500006,671,4.8,,0.8,,13494.51,8196.73
4109500,PR,2019,7636,Guaraqueçaba,105611000,6413688,556,5.1,,0.7,,13830.67,11535.41
4109609,PR,2017,35986,Guaratuba,762731000,29070907,2827,6.2,,0.4,,21195.21,10283.31
4109609,PR,2019,37067,Guaratuba,874518000,42124869,3024,6.0,,0.2,,23592.9,13930.18
4109658,PR,2017,5643,Honório Serpa,189557000,4787786,368,5.3,,0.0,,33591.53,13010.29
4109658,PR,2019,5211,Honório Serpa,196349000,5941453,355,6.0,,0.0,,37679.72,16736.49
4109708,PR,2017,31095,Ibaiti,649368000,16585918,1657,5.8,,0.1,,20883.36,10009.61
4109708,PR,2019,31364,Ibaiti,696791000,19037290,1733,6.2,,0.0,,22216.27,10985.16
4109757,PR,2017,6396,Ibema,134499000,5309996,459,5.9,,0.0,,21028.61,11568.62
4109757,PR,2019,6352,Ibema,147430000,5832182,387,6.3,,0.0,,23210.01,15070.24
4109807,PR,2017,53356,Ibiporã,2438394000,33916793,3120,5.8,,0.0,,45700.46,10870.77
4109807,PR,2019,54558,Ibiporã,2767291000,39619502,3096,5.9,,0.1,,50722.0,12797.0
4109906,PR,2017,8482,Icaraíma,223972000,7093246,545,5.6,,0.0,,26405.56,13015.13
4109906,PR,2019,7904,Icaraíma,222623000,6741495,562,6.4,,0.0,,28165.87,11995.54
4110003,PR,2017,4343,Iguaraçu,140661000,4841128,302,5.9,,0.0,,32387.98,16030.23
4110003,PR,2019,4404,Iguaraçu,162750000,5560455,324,6.7,,0.0,,36955.04,17161.9
4110052,PR,2017,2304,Iguatu,56346000,2166427,155,6.2,,0.0,,24455.73,13976.95
4110052,PR,2019,2256,Iguatu,62818000,3018135,124,6.1,,0.0,,27844.86,24339.8
4110078,PR,2017,12697,Imbaú,214631000,7760645,893,5.4,,0.0,,16904.07,8690.53
4110078,PR,2019,13111,Imbaú,217124000,9682954,959,5.0,,0.3,,16560.45,10096.93
4110102,PR,2017,31719,Imbituva,823304000,16803490,2238,5.7,,0.0,,25956.18,7508.26
4110102,PR,2019,32564,Imbituva,868252000,21380563,2380,6.2,,0.0,,26662.94,8983.43
4110201,PR,2017,11331,Inácio Martins,176278000,8143856,879,5.4,,0.0,,15557.14,9264.91
4110201,PR,2019,11125,Inácio Martins,172869000,9050638,802,5.8,,0.0,,15538.79,11285.08
4110300,PR,2017,3137,Inajá,57125000,2647041,173,6.7,,0.0,,18210.07,15300.82
4110300,PR,2019,3109,Inajá,58154000,3095161,174,6.4,,0.0,,18705.05,17788.28
4110409,PR,2017,4504,Indianópolis,535410000,5768022,278,6.7,,0.0,,118874.33,20748.28
4110409,PR,2019,4457,Indianópolis,529850000,5092291,302,,,0.0,,118880.41,16861.89
4110508,PR,2017,15139,Ipiranga,468384000,12449899,979,6.4,,0.0,,30938.9,12716.96
4110508,PR,2019,15172,Ipiranga,467595000,13475047,888,6.3,,0.0,,30819.6,15174.6
4110607,PR,2017,14704,Iporã,454511000,8612434,581,5.5,,0.0,,30910.7,14823.47
4110607,PR,2019,13926,Iporã,352409000,9106379,559,5.9,,0.0,,25305.83,16290.48
4110656,PR,2017,2462,Iracema do Oeste,75409000,3533317,147,5.8,,0.0,,30629.16,24036.17
4110656,PR,2019,2288,Iracema do Oeste,77078000,4037995,147,6.6,,0.0,,33687.94,27469.35
4110706,PR,2017,60425,Irati,1787464000,37785460,3405,6.7,,0.0,,29581.53,11097.05
4110706,PR,2019,60727,Irati,1902781000,42405599,3371,6.9,,0.0,,31333.36,12579.53
4110805,PR,2017,10608,Iretama,238642000,8311455,723,6.0,,0.0,,22496.42,11495.79
4110805,PR,2019,10169,Iretama,274528000,8026567,663,6.2,,0.0,,26996.56,12106.44
4110904,PR,2017,4620,Itaguajé,102121000,4151527,297,5.9,,0.0,,22104.11,13978.21
4110904,PR,2019,4466,Itaguajé,95211000,4406078,267,4.8,,0.0,,21319.08,16502.16
4110953,PR,2017,10587,Itaipulândia,347858000,22118692,744,6.5,,0.4,,32857.09,29729.42
4110953,PR,2019,11176,Itaipulândia,374838000,26172398,728,7.0,,0.0,,33539.55,35951.1
4111001,PR,2017,6819,Itambaracá,136579000,5036470,411,5.5,,0.0,,20029.18,12254.18
4111001,PR,2019,6582,Itambaracá,157884000,5129707,368,5.6,,0.0,,23987.24,13939.42
4111100,PR,2017,6210,Itambé,180219000,4699130,369,6.2,,0.0,,29020.77,12734.77
4111100,PR,2019,6108,Itambé,174411000,5180768,381,7.3,,0.0,,28554.52,13597.82
4111209,PR,2017,11685,Itapejara d'Oeste,531626000,8109704,748,7.2,,0.0,,45496.45,10841.85
4111209,PR,2019,11964,Itapejara d'Oeste,535653000,9913509,749,7.3,,0.0,,44772.07,13235.66
4111258,PR,2017,27500,Itaperuçu,428833000,16377182,2007,5.2,,0.5,,15593.93,8160.03
4111258,PR,2019,28634,Itaperuçu,515862000,17903725,1950,5.2,,0.5,,18015.72,9181.4
4111308,PR,2017,3229,Itaúna do Sul,76725000,2834977,264,6.4,,0.0,,23761.23,10738.55
4111308,PR,2019,2865,Itaúna do Sul,77257000,3118183,247,6.3,,0.4,,26965.79,12624.22
4111407,PR,2017,13797,Ivaí,375827000,11014935,1002,6.3,,0.0,,27239.76,10992.95
4111407,PR,2019,13879,Ivaí,370477000,11342357,1003,6.7,,0.0,,26693.35,11308.43
4111506,PR,2017,32720,Ivaiporã,755412000,19503610,1518,6.3,,0.0,,23087.16,12848.23
4111506,PR,2019,31984,Ivaiporã,832002000,21122378,1485,6.4,,0.0,,26013.07,14223.82
4111555,PR,2017,8120,Ivaté,187391000,6274497,398,5.9,,0.0,,23077.71,15765.07
4111555,PR,2019,8185,Ivaté,201593000,6550282,395,6.6,,0.0,,24629.57,16582.99
4111605,PR,2017,3240,Ivatuba,102601000,2751739,167,6.6,,0.0,,31666.98,16477.48
4111605,PR,2019,3259,Ivatuba,113110000,2608969,157,7.3,,0.0,,34706.97,16617.64
4111704,PR,2017,5255,Jaboti,92383000,3409835,307,5.7,,0.0,,17580.02,11106.95
4111704,PR,2019,5274,Jaboti,109094000,2996759,328,6.2,,0.0,,20685.25,9136.46
4111803,PR,2017,40263,Jacarezinho,1179177000,30682825,2598,5.1,,0.0,,29286.86,11810.17
4111803,PR,2019,39378,Jacarezinho,1276678000,34526419,2553,5.0,,0.0,,32421.1,13523.86
4111902,PR,2017,13398,Jaguapitã,774806000,8737612,805,5.5,,0.0,,57829.97,10854.18
4111902,PR,2019,13620,Jaguapitã,808537000,9743205,887,5.8,,0.0,,59363.95,10984.45
4112009,PR,2017,34822,Jaguariaíva,1423261000,19382613,2507,6.6,,0.0,,40872.47,7731.4
4112009,PR,2019,34857,Jaguariaíva,1489134000,21277177,2117,6.3,,0.0,0.0,42721.23,10050.63
4112108,PR,2017,21341,Jandaia do Sul,657383000,12502111,890,6.7,,0.3,,30803.76,14047.32
4112108,PR,2019,21176,Jandaia do Sul,769199000,14452071,877,6.9,,0.1,,36324.09,16478.99
4112207,PR,2017,5897,Janiópolis,147095000,4390735,305,6.5,,0.0,,24944.04,14395.85
4112207,PR,2019,5245,Janiópolis,155432000,4568597,302,8.8,,0.0,,29634.32,15127.8
4112306,PR,2017,5084,Japira,101096000,3308282,302,5.7,,0.0,,19885.13,10954.58
4112306,PR,2019,4994,Japira,105232000,4322248,268,6.1,,0.0,,21071.69,16127.79
4112405,PR,2017,9307,Japurá,232020000,6229324,496,7.3,,0.0,,24929.62,12559.12
4112405,PR,2019,9425,Japurá,235546000,6239472,468,7.3,,0.0,,24991.62,13332.21
4112504,PR,2017,12019,Jardim Alegre,251007000,8205575,671,6.6,,0.0,,20884.18,12228.87
4112504,PR,2019,11328,Jardim Alegre,270848000,9492676,636,6.9,,0.0,,23909.6,14925.59
4112603,PR,2017,1396,Jardim Olinda,42287000,2205873,105,6.0,,0.0,,30291.55,21008.31
4112603,PR,2019,1331,Jardim Olinda,39877000,2706938,122,6.0,,0.0,,29960.18,22188.02
4112702,PR,2017,12615,Jataizinho,186451000,,864,5.3,,0.2,,14780.1,
4112702,PR,2019,12588,Jataizinho,225889000,8859911,808,5.3,,0.2,,17944.79,10965.24
4112751,PR,2017,8861,Jesuítas,332176000,6490609,454,5.9,,0.0,,37487.42,14296.5
4112751,PR,2019,8412,Jesuítas,318895000,7881446,446,6.4,,0.0,,37909.53,17671.4
4112801,PR,2017,11731,Joaquim Távora,608259000,9366358,737,7.7,,0.0,,51850.57,12708.76
4112801,PR,2019,11908,Joaquim Távora,580146000,11751814,775,7.7,,0.0,,48719.01,15163.63
4112900,PR,2017,3430,Jundiaí do Sul,90421000,2596730,208,6.4,,0.5,,26361.81,12484.28
4112900,PR,2019,3292,Jundiaí do Sul,80485000,3431729,182,6.3,,0.0,,24448.66,18855.65
4112959,PR,2017,7650,Juranda,306190000,5094167,378,5.9,,0.0,,40024.84,13476.63
